year,variable,value,scenario,model
1850,tas,13.317947,historical,MPI-ESM1-2-LR
1851,tas,13.02253,historical,MPI-ESM1-2-LR
1852,tas,13.197844,historical,MPI-ESM1-2-LR
1853,tas,13.569085,historical,MPI-ESM1-2-LR
1854,tas,13.320051,historical,MPI-ESM1-2-LR
1855,tas,13.132323,historical,MPI-ESM1-2-LR
1856,tas,13.175254,historical,MPI-ESM1-2-LR
1857,tas,13.26924,historical,MPI-ESM1-2-LR
1858,tas,13.31849,historical,MPI-ESM1-2-LR
1859,tas,13.242877,historical,MPI-ESM1-2-LR
1860,tas,13.314341,historical,MPI-ESM1-2-LR
1861,tas,13.435606,historical,MPI-ESM1-2-LR
1862,tas,13.333539,historical,MPI-ESM1-2-LR
1863,tas,13.238184,historical,MPI-ESM1-2-LR
1864,tas,13.2445,historical,MPI-ESM1-2-LR
1865,tas,13.291924,historical,MPI-ESM1-2-LR
1866,tas,13.202858,historical,MPI-ESM1-2-LR
1867,tas,13.123195,historical,MPI-ESM1-2-LR
1868,tas,13.233292,historical,MPI-ESM1-2-LR
1869,tas,13.313282,historical,MPI-ESM1-2-LR
1870,tas,13.14924,historical,MPI-ESM1-2-LR
1871,tas,13.101372,historical,MPI-ESM1-2-LR
1872,tas,13.199541,historical,MPI-ESM1-2-LR
1873,tas,13.315056,historical,MPI-ESM1-2-LR
1874,tas,12.972854,historical,MPI-ESM1-2-LR
1875,tas,13.180373,historical,MPI-ESM1-2-LR
1876,tas,13.069293,historical,MPI-ESM1-2-LR
1877,tas,12.969553,historical,MPI-ESM1-2-LR
1878,tas,13.340714,historical,MPI-ESM1-2-LR
1879,tas,13.381506,historical,MPI-ESM1-2-LR
1880,tas,13.087994,historical,MPI-ESM1-2-LR
1881,tas,13.239289,historical,MPI-ESM1-2-LR
1882,tas,13.261009,historical,MPI-ESM1-2-LR
1883,tas,13.222326,historical,MPI-ESM1-2-LR
1884,tas,12.768022,historical,MPI-ESM1-2-LR
1885,tas,12.875382,historical,MPI-ESM1-2-LR
1886,tas,13.061988,historical,MPI-ESM1-2-LR
1887,tas,13.084779,historical,MPI-ESM1-2-LR
1888,tas,13.528185,historical,MPI-ESM1-2-LR
1889,tas,13.405129,historical,MPI-ESM1-2-LR
1890,tas,13.460099,historical,MPI-ESM1-2-LR
1891,tas,13.104037,historical,MPI-ESM1-2-LR
1892,tas,13.041154,historical,MPI-ESM1-2-LR
1893,tas,13.069946,historical,MPI-ESM1-2-LR
1894,tas,12.878754,historical,MPI-ESM1-2-LR
1895,tas,13.149737,historical,MPI-ESM1-2-LR
1896,tas,13.263639,historical,MPI-ESM1-2-LR
1897,tas,13.165027,historical,MPI-ESM1-2-LR
1898,tas,13.232597,historical,MPI-ESM1-2-LR
1899,tas,13.07767,historical,MPI-ESM1-2-LR
1900,tas,13.323729,historical,MPI-ESM1-2-LR
1901,tas,13.472472,historical,MPI-ESM1-2-LR
1902,tas,13.381571,historical,MPI-ESM1-2-LR
1903,tas,12.913572,historical,MPI-ESM1-2-LR
1904,tas,13.194919,historical,MPI-ESM1-2-LR
1905,tas,13.36751,historical,MPI-ESM1-2-LR
1906,tas,13.142992,historical,MPI-ESM1-2-LR
1907,tas,13.10029,historical,MPI-ESM1-2-LR
1908,tas,12.855789,historical,MPI-ESM1-2-LR
1909,tas,13.064346,historical,MPI-ESM1-2-LR
1910,tas,13.165347,historical,MPI-ESM1-2-LR
1911,tas,13.301395,historical,MPI-ESM1-2-LR
1912,tas,12.900877,historical,MPI-ESM1-2-LR
1913,tas,13.453506,historical,MPI-ESM1-2-LR
1914,tas,13.155844,historical,MPI-ESM1-2-LR
1915,tas,13.360306,historical,MPI-ESM1-2-LR
1916,tas,13.338103,historical,MPI-ESM1-2-LR
1917,tas,12.963176,historical,MPI-ESM1-2-LR
1918,tas,12.930996,historical,MPI-ESM1-2-LR
1919,tas,13.144458,historical,MPI-ESM1-2-LR
1920,tas,13.344896,historical,MPI-ESM1-2-LR
1921,tas,13.332301,historical,MPI-ESM1-2-LR
1922,tas,13.513251,historical,MPI-ESM1-2-LR
1923,tas,13.598191,historical,MPI-ESM1-2-LR
1924,tas,13.215346,historical,MPI-ESM1-2-LR
1925,tas,13.358174,historical,MPI-ESM1-2-LR
1926,tas,13.45113,historical,MPI-ESM1-2-LR
1927,tas,13.599929,historical,MPI-ESM1-2-LR
1928,tas,13.848057,historical,MPI-ESM1-2-LR
1929,tas,13.620916,historical,MPI-ESM1-2-LR
1930,tas,13.388287,historical,MPI-ESM1-2-LR
1931,tas,13.279083,historical,MPI-ESM1-2-LR
1932,tas,13.344824,historical,MPI-ESM1-2-LR
1933,tas,13.524831,historical,MPI-ESM1-2-LR
1934,tas,13.349533,historical,MPI-ESM1-2-LR
1935,tas,13.496464,historical,MPI-ESM1-2-LR
1936,tas,13.318159,historical,MPI-ESM1-2-LR
1937,tas,13.484883,historical,MPI-ESM1-2-LR
1938,tas,13.336701,historical,MPI-ESM1-2-LR
1939,tas,13.427168,historical,MPI-ESM1-2-LR
1940,tas,13.537843,historical,MPI-ESM1-2-LR
1941,tas,13.563378,historical,MPI-ESM1-2-LR
1942,tas,13.80253,historical,MPI-ESM1-2-LR
1943,tas,13.720167,historical,MPI-ESM1-2-LR
1944,tas,13.584034,historical,MPI-ESM1-2-LR
1945,tas,13.529713,historical,MPI-ESM1-2-LR
1946,tas,13.750179,historical,MPI-ESM1-2-LR
1947,tas,13.691023,historical,MPI-ESM1-2-LR
1948,tas,13.326054,historical,MPI-ESM1-2-LR
1949,tas,13.498781,historical,MPI-ESM1-2-LR
1950,tas,13.381769,historical,MPI-ESM1-2-LR
1951,tas,13.677287,historical,MPI-ESM1-2-LR
1952,tas,13.937029,historical,MPI-ESM1-2-LR
1953,tas,13.444652,historical,MPI-ESM1-2-LR
1954,tas,13.607289,historical,MPI-ESM1-2-LR
1955,tas,13.419868,historical,MPI-ESM1-2-LR
1956,tas,13.472656,historical,MPI-ESM1-2-LR
1957,tas,13.416895,historical,MPI-ESM1-2-LR
1958,tas,13.42332,historical,MPI-ESM1-2-LR
1959,tas,13.623009,historical,MPI-ESM1-2-LR
1960,tas,13.742836,historical,MPI-ESM1-2-LR
1961,tas,13.551123,historical,MPI-ESM1-2-LR
1962,tas,13.499814,historical,MPI-ESM1-2-LR
1963,tas,13.146427,historical,MPI-ESM1-2-LR
1964,tas,13.345122,historical,MPI-ESM1-2-LR
1965,tas,13.510683,historical,MPI-ESM1-2-LR
1966,tas,13.391758,historical,MPI-ESM1-2-LR
1967,tas,13.573632,historical,MPI-ESM1-2-LR
1968,tas,13.406908,historical,MPI-ESM1-2-LR
1969,tas,13.16821,historical,MPI-ESM1-2-LR
1970,tas,13.342393,historical,MPI-ESM1-2-LR
1971,tas,13.224178,historical,MPI-ESM1-2-LR
1972,tas,13.615586,historical,MPI-ESM1-2-LR
1973,tas,13.7141,historical,MPI-ESM1-2-LR
1974,tas,13.386571,historical,MPI-ESM1-2-LR
1975,tas,13.1544,historical,MPI-ESM1-2-LR
1976,tas,13.384601,historical,MPI-ESM1-2-LR
1977,tas,13.506605,historical,MPI-ESM1-2-LR
1978,tas,13.466599,historical,MPI-ESM1-2-LR
1979,tas,13.691043,historical,MPI-ESM1-2-LR
1980,tas,13.817619,historical,MPI-ESM1-2-LR
1981,tas,13.66785,historical,MPI-ESM1-2-LR
1982,tas,13.561168,historical,MPI-ESM1-2-LR
1983,tas,13.790437,historical,MPI-ESM1-2-LR
1984,tas,13.991969,historical,MPI-ESM1-2-LR
1985,tas,14.137073,historical,MPI-ESM1-2-LR
1986,tas,13.885446,historical,MPI-ESM1-2-LR
1987,tas,13.837558,historical,MPI-ESM1-2-LR
1988,tas,13.536152,historical,MPI-ESM1-2-LR
1989,tas,13.956703,historical,MPI-ESM1-2-LR
1990,tas,14.007189,historical,MPI-ESM1-2-LR
1991,tas,13.855134,historical,MPI-ESM1-2-LR
1992,tas,13.817385,historical,MPI-ESM1-2-LR
1993,tas,13.948737,historical,MPI-ESM1-2-LR
1994,tas,13.695684,historical,MPI-ESM1-2-LR
1995,tas,13.810854,historical,MPI-ESM1-2-LR
