year,variable,value,scenario,model
1850,tas,15.24502,historical,MPI-ESM1-2-LR
1851,tas,15.221499,historical,MPI-ESM1-2-LR
1852,tas,15.253296,historical,MPI-ESM1-2-LR
1853,tas,15.619703,historical,MPI-ESM1-2-LR
1854,tas,15.475261,historical,MPI-ESM1-2-LR
1855,tas,15.34521,historical,MPI-ESM1-2-LR
1856,tas,15.153191,historical,MPI-ESM1-2-LR
1857,tas,15.330876,historical,MPI-ESM1-2-LR
1858,tas,15.200372,historical,MPI-ESM1-2-LR
1859,tas,15.327304,historical,MPI-ESM1-2-LR
1860,tas,15.295866,historical,MPI-ESM1-2-LR
1861,tas,15.518264,historical,MPI-ESM1-2-LR
1862,tas,15.217587,historical,MPI-ESM1-2-LR
1863,tas,15.335417,historical,MPI-ESM1-2-LR
1864,tas,15.446305,historical,MPI-ESM1-2-LR
1865,tas,15.282251,historical,MPI-ESM1-2-LR
1866,tas,15.332594,historical,MPI-ESM1-2-LR
1867,tas,15.309984,historical,MPI-ESM1-2-LR
1868,tas,15.296993,historical,MPI-ESM1-2-LR
1869,tas,15.41209,historical,MPI-ESM1-2-LR
1870,tas,15.485955,historical,MPI-ESM1-2-LR
1871,tas,15.188592,historical,MPI-ESM1-2-LR
1872,tas,15.425655,historical,MPI-ESM1-2-LR
1873,tas,15.18829,historical,MPI-ESM1-2-LR
1874,tas,15.209382,historical,MPI-ESM1-2-LR
1875,tas,15.124648,historical,MPI-ESM1-2-LR
1876,tas,15.102175,historical,MPI-ESM1-2-LR
1877,tas,15.139246,historical,MPI-ESM1-2-LR
1878,tas,15.08535,historical,MPI-ESM1-2-LR
1879,tas,15.410578,historical,MPI-ESM1-2-LR
1880,tas,15.244379,historical,MPI-ESM1-2-LR
1881,tas,15.292432,historical,MPI-ESM1-2-LR
1882,tas,15.332997,historical,MPI-ESM1-2-LR
1883,tas,15.260346,historical,MPI-ESM1-2-LR
1884,tas,14.870226,historical,MPI-ESM1-2-LR
1885,tas,15.042452,historical,MPI-ESM1-2-LR
1886,tas,15.04705,historical,MPI-ESM1-2-LR
1887,tas,15.231708,historical,MPI-ESM1-2-LR
1888,tas,15.363729,historical,MPI-ESM1-2-LR
1889,tas,15.484168,historical,MPI-ESM1-2-LR
1890,tas,15.714026,historical,MPI-ESM1-2-LR
1891,tas,15.082875,historical,MPI-ESM1-2-LR
1892,tas,15.036221,historical,MPI-ESM1-2-LR
1893,tas,15.44625,historical,MPI-ESM1-2-LR
1894,tas,15.283377,historical,MPI-ESM1-2-LR
1895,tas,15.275303,historical,MPI-ESM1-2-LR
1896,tas,15.534703,historical,MPI-ESM1-2-LR
1897,tas,15.476745,historical,MPI-ESM1-2-LR
1898,tas,15.239844,historical,MPI-ESM1-2-LR
1899,tas,15.270689,historical,MPI-ESM1-2-LR
1900,tas,15.224123,historical,MPI-ESM1-2-LR
1901,tas,15.511677,historical,MPI-ESM1-2-LR
1902,tas,15.482941,historical,MPI-ESM1-2-LR
1903,tas,15.107641,historical,MPI-ESM1-2-LR
1904,tas,15.313202,historical,MPI-ESM1-2-LR
1905,tas,15.25988,historical,MPI-ESM1-2-LR
1906,tas,15.307875,historical,MPI-ESM1-2-LR
1907,tas,15.264451,historical,MPI-ESM1-2-LR
1908,tas,15.139842,historical,MPI-ESM1-2-LR
1909,tas,14.950196,historical,MPI-ESM1-2-LR
1910,tas,15.475553,historical,MPI-ESM1-2-LR
1911,tas,15.650551,historical,MPI-ESM1-2-LR
1912,tas,15.351304,historical,MPI-ESM1-2-LR
1913,tas,15.29734,historical,MPI-ESM1-2-LR
1914,tas,15.720107,historical,MPI-ESM1-2-LR
1915,tas,15.22972,historical,MPI-ESM1-2-LR
1916,tas,15.229193,historical,MPI-ESM1-2-LR
1917,tas,15.042296,historical,MPI-ESM1-2-LR
1918,tas,15.160935,historical,MPI-ESM1-2-LR
