year,variable,value,scenario,model
1850,tas,11.866276,historical,MPI-ESM1-2-LR
1851,tas,11.916413,historical,MPI-ESM1-2-LR
1852,tas,11.853101,historical,MPI-ESM1-2-LR
1853,tas,12.124956,historical,MPI-ESM1-2-LR
1854,tas,11.888548,historical,MPI-ESM1-2-LR
1855,tas,11.903686,historical,MPI-ESM1-2-LR
1856,tas,11.765236,historical,MPI-ESM1-2-LR
1857,tas,12.041018,historical,MPI-ESM1-2-LR
1858,tas,11.791537,historical,MPI-ESM1-2-LR
1859,tas,11.851091,historical,MPI-ESM1-2-LR
1860,tas,12.054852,historical,MPI-ESM1-2-LR
1861,tas,12.148091,historical,MPI-ESM1-2-LR
1862,tas,11.886966,historical,MPI-ESM1-2-LR
1863,tas,12.13759,historical,MPI-ESM1-2-LR
1864,tas,12.084327,historical,MPI-ESM1-2-LR
1865,tas,12.151678,historical,MPI-ESM1-2-LR
1866,tas,11.935128,historical,MPI-ESM1-2-LR
1867,tas,11.857876,historical,MPI-ESM1-2-LR
1868,tas,11.452275,historical,MPI-ESM1-2-LR
1869,tas,11.961629,historical,MPI-ESM1-2-LR
1870,tas,12.000675,historical,MPI-ESM1-2-LR
1871,tas,11.882587,historical,MPI-ESM1-2-LR
1872,tas,11.828428,historical,MPI-ESM1-2-LR
1873,tas,11.77471,historical,MPI-ESM1-2-LR
1874,tas,11.780452,historical,MPI-ESM1-2-LR
1875,tas,11.928675,historical,MPI-ESM1-2-LR
1876,tas,11.789155,historical,MPI-ESM1-2-LR
1877,tas,11.964983,historical,MPI-ESM1-2-LR
1878,tas,11.930378,historical,MPI-ESM1-2-LR
1879,tas,12.348513,historical,MPI-ESM1-2-LR
1880,tas,11.918994,historical,MPI-ESM1-2-LR
1881,tas,11.858448,historical,MPI-ESM1-2-LR
1882,tas,11.810274,historical,MPI-ESM1-2-LR
1883,tas,11.79851,historical,MPI-ESM1-2-LR
1884,tas,11.662473,historical,MPI-ESM1-2-LR
1885,tas,11.572355,historical,MPI-ESM1-2-LR
1886,tas,11.713766,historical,MPI-ESM1-2-LR
1887,tas,11.858902,historical,MPI-ESM1-2-LR
1888,tas,11.960758,historical,MPI-ESM1-2-LR
1889,tas,12.085716,historical,MPI-ESM1-2-LR
1890,tas,11.876141,historical,MPI-ESM1-2-LR
1891,tas,11.764327,historical,MPI-ESM1-2-LR
1892,tas,11.875359,historical,MPI-ESM1-2-LR
1893,tas,12.091464,historical,MPI-ESM1-2-LR
1894,tas,11.738291,historical,MPI-ESM1-2-LR
1895,tas,11.958833,historical,MPI-ESM1-2-LR
1896,tas,12.182242,historical,MPI-ESM1-2-LR
1897,tas,11.705951,historical,MPI-ESM1-2-LR
1898,tas,11.837056,historical,MPI-ESM1-2-LR
1899,tas,11.807797,historical,MPI-ESM1-2-LR
1900,tas,11.961365,historical,MPI-ESM1-2-LR
1901,tas,11.828465,historical,MPI-ESM1-2-LR
1902,tas,11.901268,historical,MPI-ESM1-2-LR
1903,tas,12.106423,historical,MPI-ESM1-2-LR
1904,tas,12.074091,historical,MPI-ESM1-2-LR
1905,tas,12.05447,historical,MPI-ESM1-2-LR
1906,tas,11.974709,historical,MPI-ESM1-2-LR
1907,tas,11.986741,historical,MPI-ESM1-2-LR
1908,tas,11.574801,historical,MPI-ESM1-2-LR
1909,tas,11.796468,historical,MPI-ESM1-2-LR
1910,tas,12.147514,historical,MPI-ESM1-2-LR
1911,tas,11.756449,historical,MPI-ESM1-2-LR
1912,tas,12.011991,historical,MPI-ESM1-2-LR
1913,tas,12.199869,historical,MPI-ESM1-2-LR
1914,tas,11.963727,historical,MPI-ESM1-2-LR
1915,tas,11.983444,historical,MPI-ESM1-2-LR
1916,tas,12.024669,historical,MPI-ESM1-2-LR
1917,tas,11.771224,historical,MPI-ESM1-2-LR
1918,tas,11.796209,historical,MPI-ESM1-2-LR
1919,tas,11.882085,historical,MPI-ESM1-2-LR
1920,tas,11.895129,historical,MPI-ESM1-2-LR
1921,tas,12.199383,historical,MPI-ESM1-2-LR
1922,tas,12.058593,historical,MPI-ESM1-2-LR
1923,tas,12.247028,historical,MPI-ESM1-2-LR
1924,tas,11.783173,historical,MPI-ESM1-2-LR
1925,tas,11.699402,historical,MPI-ESM1-2-LR
