year,variable,value,scenario,model
1850,tas,11.501007,historical,MPI-ESM1-2-LR
1851,tas,11.630541,historical,MPI-ESM1-2-LR
1852,tas,11.529206,historical,MPI-ESM1-2-LR
1853,tas,11.930864,historical,MPI-ESM1-2-LR
1854,tas,11.873484,historical,MPI-ESM1-2-LR
1855,tas,11.930618,historical,MPI-ESM1-2-LR
1856,tas,11.96507,historical,MPI-ESM1-2-LR
1857,tas,11.561733,historical,MPI-ESM1-2-LR
1858,tas,11.82565,historical,MPI-ESM1-2-LR
1859,tas,11.871883,historical,MPI-ESM1-2-LR
1860,tas,11.947551,historical,MPI-ESM1-2-LR
1861,tas,11.977551,historical,MPI-ESM1-2-LR
1862,tas,11.877712,historical,MPI-ESM1-2-LR
1863,tas,11.873609,historical,MPI-ESM1-2-LR
1864,tas,11.795455,historical,MPI-ESM1-2-LR
1865,tas,11.931531,historical,MPI-ESM1-2-LR
1866,tas,11.709228,historical,MPI-ESM1-2-LR
1867,tas,12.048232,historical,MPI-ESM1-2-LR
1868,tas,11.90418,historical,MPI-ESM1-2-LR
1869,tas,11.470119,historical,MPI-ESM1-2-LR
1870,tas,11.626018,historical,MPI-ESM1-2-LR
1871,tas,11.694201,historical,MPI-ESM1-2-LR
1872,tas,11.916048,historical,MPI-ESM1-2-LR
1873,tas,11.745354,historical,MPI-ESM1-2-LR
1874,tas,11.814984,historical,MPI-ESM1-2-LR
1875,tas,11.32547,historical,MPI-ESM1-2-LR
1876,tas,11.670809,historical,MPI-ESM1-2-LR
1877,tas,11.963609,historical,MPI-ESM1-2-LR
1878,tas,11.702202,historical,MPI-ESM1-2-LR
1879,tas,11.593385,historical,MPI-ESM1-2-LR
1880,tas,11.680007,historical,MPI-ESM1-2-LR
1881,tas,11.538917,historical,MPI-ESM1-2-LR
1882,tas,11.768853,historical,MPI-ESM1-2-LR
1883,tas,11.621583,historical,MPI-ESM1-2-LR
1884,tas,11.805722,historical,MPI-ESM1-2-LR
1885,tas,10.951978,historical,MPI-ESM1-2-LR
1886,tas,11.320457,historical,MPI-ESM1-2-LR
1887,tas,11.446658,historical,MPI-ESM1-2-LR
1888,tas,11.541889,historical,MPI-ESM1-2-LR
1889,tas,11.971339,historical,MPI-ESM1-2-LR
1890,tas,11.859805,historical,MPI-ESM1-2-LR
1891,tas,11.7069,historical,MPI-ESM1-2-LR
1892,tas,11.510573,historical,MPI-ESM1-2-LR
1893,tas,11.686283,historical,MPI-ESM1-2-LR
1894,tas,11.794106,historical,MPI-ESM1-2-LR
1895,tas,11.931213,historical,MPI-ESM1-2-LR
1896,tas,11.806173,historical,MPI-ESM1-2-LR
1897,tas,11.920668,historical,MPI-ESM1-2-LR
1898,tas,11.681972,historical,MPI-ESM1-2-LR
1899,tas,11.713416,historical,MPI-ESM1-2-LR
1900,tas,11.638769,historical,MPI-ESM1-2-LR
1901,tas,11.952705,historical,MPI-ESM1-2-LR
1902,tas,11.580107,historical,MPI-ESM1-2-LR
1903,tas,11.395914,historical,MPI-ESM1-2-LR
1904,tas,11.564646,historical,MPI-ESM1-2-LR
1905,tas,11.636538,historical,MPI-ESM1-2-LR
1906,tas,11.691326,historical,MPI-ESM1-2-LR
1907,tas,11.967522,historical,MPI-ESM1-2-LR
1908,tas,11.445298,historical,MPI-ESM1-2-LR
1909,tas,11.636903,historical,MPI-ESM1-2-LR
1910,tas,11.5472,historical,MPI-ESM1-2-LR
1911,tas,11.677901,historical,MPI-ESM1-2-LR
1912,tas,11.747244,historical,MPI-ESM1-2-LR
1913,tas,11.766839,historical,MPI-ESM1-2-LR
1914,tas,12.023432,historical,MPI-ESM1-2-LR
1915,tas,11.844769,historical,MPI-ESM1-2-LR
1916,tas,11.905962,historical,MPI-ESM1-2-LR
1917,tas,11.656775,historical,MPI-ESM1-2-LR
1918,tas,11.53805,historical,MPI-ESM1-2-LR
1919,tas,11.464809,historical,MPI-ESM1-2-LR
1920,tas,11.808432,historical,MPI-ESM1-2-LR
1921,tas,11.977211,historical,MPI-ESM1-2-LR
1922,tas,11.758268,historical,MPI-ESM1-2-LR
1923,tas,11.884132,historical,MPI-ESM1-2-LR
1924,tas,11.693911,historical,MPI-ESM1-2-LR
1925,tas,11.751999,historical,MPI-ESM1-2-LR
1926,tas,12.202689,historical,MPI-ESM1-2-LR
1927,tas,11.683076,historical,MPI-ESM1-2-LR
1928,tas,11.919673,historical,MPI-ESM1-2-LR
1929,tas,12.29755,historical,MPI-ESM1-2-LR
1930,tas,11.706349,historical,MPI-ESM1-2-LR
1931,tas,11.892442,historical,MPI-ESM1-2-LR
1932,tas,11.971446,historical,MPI-ESM1-2-LR
1933,tas,11.894116,historical,MPI-ESM1-2-LR
1934,tas,12.015413,historical,MPI-ESM1-2-LR
1935,tas,11.867662,historical,MPI-ESM1-2-LR
1936,tas,11.874127,historical,MPI-ESM1-2-LR
1937,tas,11.790414,historical,MPI-ESM1-2-LR
