year,variable,value,scenario,model
1850,tas,12.488436,historical,MPI-ESM1-2-LR
1851,tas,12.479023,historical,MPI-ESM1-2-LR
1852,tas,12.554206,historical,MPI-ESM1-2-LR
1853,tas,12.939771,historical,MPI-ESM1-2-LR
1854,tas,12.809192,historical,MPI-ESM1-2-LR
1855,tas,12.60128,historical,MPI-ESM1-2-LR
1856,tas,12.506705,historical,MPI-ESM1-2-LR
1857,tas,12.353347,historical,MPI-ESM1-2-LR
1858,tas,12.639932,historical,MPI-ESM1-2-LR
1859,tas,12.618807,historical,MPI-ESM1-2-LR
1860,tas,12.522116,historical,MPI-ESM1-2-LR
1861,tas,12.817365,historical,MPI-ESM1-2-LR
1862,tas,12.70927,historical,MPI-ESM1-2-LR
1863,tas,12.326744,historical,MPI-ESM1-2-LR
1864,tas,12.970251,historical,MPI-ESM1-2-LR
1865,tas,12.837852,historical,MPI-ESM1-2-LR
1866,tas,12.68154,historical,MPI-ESM1-2-LR
1867,tas,12.896646,historical,MPI-ESM1-2-LR
1868,tas,12.67321,historical,MPI-ESM1-2-LR
1869,tas,12.767881,historical,MPI-ESM1-2-LR
1870,tas,12.797857,historical,MPI-ESM1-2-LR
1871,tas,12.715118,historical,MPI-ESM1-2-LR
1872,tas,12.713599,historical,MPI-ESM1-2-LR
1873,tas,12.819083,historical,MPI-ESM1-2-LR
1874,tas,12.73252,historical,MPI-ESM1-2-LR
1875,tas,12.335395,historical,MPI-ESM1-2-LR
1876,tas,12.558488,historical,MPI-ESM1-2-LR
1877,tas,12.526581,historical,MPI-ESM1-2-LR
1878,tas,12.514726,historical,MPI-ESM1-2-LR
1879,tas,12.254562,historical,MPI-ESM1-2-LR
1880,tas,12.677841,historical,MPI-ESM1-2-LR
1881,tas,12.535544,historical,MPI-ESM1-2-LR
1882,tas,12.380937,historical,MPI-ESM1-2-LR
1883,tas,12.87745,historical,MPI-ESM1-2-LR
1884,tas,12.584913,historical,MPI-ESM1-2-LR
1885,tas,12.221238,historical,MPI-ESM1-2-LR
1886,tas,12.751482,historical,MPI-ESM1-2-LR
1887,tas,12.127191,historical,MPI-ESM1-2-LR
1888,tas,12.494063,historical,MPI-ESM1-2-LR
1889,tas,12.737742,historical,MPI-ESM1-2-LR
1890,tas,12.794862,historical,MPI-ESM1-2-LR
1891,tas,12.226196,historical,MPI-ESM1-2-LR
1892,tas,12.289153,historical,MPI-ESM1-2-LR
1893,tas,12.871994,historical,MPI-ESM1-2-LR
1894,tas,12.724497,historical,MPI-ESM1-2-LR
1895,tas,12.23177,historical,MPI-ESM1-2-LR
