year,variable,value,scenario,model
1850,tas,15.10933,historical,MPI-ESM1-2-LR
1851,tas,14.990545,historical,MPI-ESM1-2-LR
1852,tas,15.139662,historical,MPI-ESM1-2-LR
1853,tas,15.367353,historical,MPI-ESM1-2-LR
1854,tas,15.181264,historical,MPI-ESM1-2-LR
1855,tas,15.257986,historical,MPI-ESM1-2-LR
1856,tas,14.972174,historical,MPI-ESM1-2-LR
1857,tas,15.157221,historical,MPI-ESM1-2-LR
1858,tas,14.918208,historical,MPI-ESM1-2-LR
1859,tas,15.145486,historical,MPI-ESM1-2-LR
1860,tas,15.226983,historical,MPI-ESM1-2-LR
1861,tas,15.141979,historical,MPI-ESM1-2-LR
1862,tas,14.966157,historical,MPI-ESM1-2-LR
1863,tas,15.196793,historical,MPI-ESM1-2-LR
1864,tas,15.12372,historical,MPI-ESM1-2-LR
1865,tas,15.151643,historical,MPI-ESM1-2-LR
1866,tas,14.912598,historical,MPI-ESM1-2-LR
1867,tas,15.165661,historical,MPI-ESM1-2-LR
1868,tas,14.91532,historical,MPI-ESM1-2-LR
1869,tas,15.133104,historical,MPI-ESM1-2-LR
1870,tas,15.121632,historical,MPI-ESM1-2-LR
1871,tas,15.015524,historical,MPI-ESM1-2-LR
1872,tas,14.924752,historical,MPI-ESM1-2-LR
1873,tas,14.982712,historical,MPI-ESM1-2-LR
1874,tas,14.81822,historical,MPI-ESM1-2-LR
1875,tas,14.832643,historical,MPI-ESM1-2-LR
1876,tas,14.966331,historical,MPI-ESM1-2-LR
1877,tas,14.78185,historical,MPI-ESM1-2-LR
1878,tas,14.969203,historical,MPI-ESM1-2-LR
1879,tas,15.070188,historical,MPI-ESM1-2-LR
1880,tas,14.888667,historical,MPI-ESM1-2-LR
1881,tas,14.737838,historical,MPI-ESM1-2-LR
1882,tas,14.996154,historical,MPI-ESM1-2-LR
1883,tas,15.203721,historical,MPI-ESM1-2-LR
1884,tas,14.723971,historical,MPI-ESM1-2-LR
1885,tas,14.858595,historical,MPI-ESM1-2-LR
1886,tas,14.88038,historical,MPI-ESM1-2-LR
1887,tas,15.060843,historical,MPI-ESM1-2-LR
1888,tas,14.993576,historical,MPI-ESM1-2-LR
1889,tas,15.17513,historical,MPI-ESM1-2-LR
1890,tas,15.240427,historical,MPI-ESM1-2-LR
1891,tas,14.779699,historical,MPI-ESM1-2-LR
1892,tas,14.700417,historical,MPI-ESM1-2-LR
1893,tas,15.001987,historical,MPI-ESM1-2-LR
1894,tas,15.023163,historical,MPI-ESM1-2-LR
1895,tas,14.859384,historical,MPI-ESM1-2-LR
1896,tas,14.899716,historical,MPI-ESM1-2-LR
1897,tas,15.292365,historical,MPI-ESM1-2-LR
1898,tas,14.989459,historical,MPI-ESM1-2-LR
1899,tas,14.983448,historical,MPI-ESM1-2-LR
1900,tas,15.103691,historical,MPI-ESM1-2-LR
1901,tas,15.138059,historical,MPI-ESM1-2-LR
1902,tas,15.288758,historical,MPI-ESM1-2-LR
1903,tas,14.802836,historical,MPI-ESM1-2-LR
1904,tas,14.954293,historical,MPI-ESM1-2-LR
1905,tas,15.21233,historical,MPI-ESM1-2-LR
1906,tas,14.967161,historical,MPI-ESM1-2-LR
1907,tas,14.928732,historical,MPI-ESM1-2-LR
1908,tas,15.014295,historical,MPI-ESM1-2-LR
1909,tas,15.002683,historical,MPI-ESM1-2-LR
1910,tas,15.077514,historical,MPI-ESM1-2-LR
1911,tas,15.211463,historical,MPI-ESM1-2-LR
1912,tas,14.885852,historical,MPI-ESM1-2-LR
1913,tas,15.107292,historical,MPI-ESM1-2-LR
1914,tas,15.162151,historical,MPI-ESM1-2-LR
1915,tas,15.138378,historical,MPI-ESM1-2-LR
1916,tas,14.947214,historical,MPI-ESM1-2-LR
1917,tas,14.852346,historical,MPI-ESM1-2-LR
1918,tas,14.90613,historical,MPI-ESM1-2-LR
1919,tas,15.051752,historical,MPI-ESM1-2-LR
1920,tas,15.169725,historical,MPI-ESM1-2-LR
1921,tas,15.110289,historical,MPI-ESM1-2-LR
1922,tas,15.187483,historical,MPI-ESM1-2-LR
1923,tas,15.074776,historical,MPI-ESM1-2-LR
1924,tas,15.188482,historical,MPI-ESM1-2-LR
1925,tas,14.937618,historical,MPI-ESM1-2-LR
1926,tas,15.249206,historical,MPI-ESM1-2-LR
1927,tas,15.344143,historical,MPI-ESM1-2-LR
1928,tas,15.433476,historical,MPI-ESM1-2-LR
1929,tas,15.185029,historical,MPI-ESM1-2-LR
1930,tas,15.491226,historical,MPI-ESM1-2-LR
1931,tas,15.333324,historical,MPI-ESM1-2-LR
1932,tas,15.166392,historical,MPI-ESM1-2-LR
1933,tas,15.352783,historical,MPI-ESM1-2-LR
1934,tas,15.255371,historical,MPI-ESM1-2-LR
1935,tas,15.368925,historical,MPI-ESM1-2-LR
1936,tas,15.205401,historical,MPI-ESM1-2-LR
1937,tas,15.300938,historical,MPI-ESM1-2-LR
1938,tas,15.322004,historical,MPI-ESM1-2-LR
1939,tas,15.231835,historical,MPI-ESM1-2-LR
1940,tas,15.337206,historical,MPI-ESM1-2-LR
1941,tas,15.310901,historical,MPI-ESM1-2-LR
1942,tas,15.539039,historical,MPI-ESM1-2-LR
1943,tas,15.422552,historical,MPI-ESM1-2-LR
1944,tas,15.309698,historical,MPI-ESM1-2-LR
1945,tas,15.503218,historical,MPI-ESM1-2-LR
1946,tas,15.557735,historical,MPI-ESM1-2-LR
1947,tas,15.454833,historical,MPI-ESM1-2-LR
1948,tas,15.202118,historical,MPI-ESM1-2-LR
1949,tas,15.525121,historical,MPI-ESM1-2-LR
1950,tas,15.388283,historical,MPI-ESM1-2-LR
1951,tas,15.224825,historical,MPI-ESM1-2-LR
1952,tas,15.553348,historical,MPI-ESM1-2-LR
1953,tas,15.300244,historical,MPI-ESM1-2-LR
1954,tas,15.370626,historical,MPI-ESM1-2-LR
1955,tas,15.094498,historical,MPI-ESM1-2-LR
1956,tas,15.30341,historical,MPI-ESM1-2-LR
1957,tas,15.181696,historical,MPI-ESM1-2-LR
1958,tas,15.129985,historical,MPI-ESM1-2-LR
1959,tas,15.160116,historical,MPI-ESM1-2-LR
1960,tas,15.362641,historical,MPI-ESM1-2-LR
1961,tas,15.565385,historical,MPI-ESM1-2-LR
1962,tas,15.301145,historical,MPI-ESM1-2-LR
1963,tas,15.076233,historical,MPI-ESM1-2-LR
1964,tas,15.029181,historical,MPI-ESM1-2-LR
1965,tas,15.146032,historical,MPI-ESM1-2-LR
