year,variable,value,scenario,model
1850,tas,11.338013,historical,MPI-ESM1-2-LR
1851,tas,11.663349,historical,MPI-ESM1-2-LR
1852,tas,11.863552,historical,MPI-ESM1-2-LR
1853,tas,11.876202,historical,MPI-ESM1-2-LR
1854,tas,11.347605,historical,MPI-ESM1-2-LR
1855,tas,11.726733,historical,MPI-ESM1-2-LR
1856,tas,11.750328,historical,MPI-ESM1-2-LR
1857,tas,11.941852,historical,MPI-ESM1-2-LR
1858,tas,11.377036,historical,MPI-ESM1-2-LR
1859,tas,11.415739,historical,MPI-ESM1-2-LR
1860,tas,11.713259,historical,MPI-ESM1-2-LR
1861,tas,11.703768,historical,MPI-ESM1-2-LR
1862,tas,11.638181,historical,MPI-ESM1-2-LR
1863,tas,11.611474,historical,MPI-ESM1-2-LR
1864,tas,11.744659,historical,MPI-ESM1-2-LR
1865,tas,11.690409,historical,MPI-ESM1-2-LR
1866,tas,11.903125,historical,MPI-ESM1-2-LR
1867,tas,11.617317,historical,MPI-ESM1-2-LR
1868,tas,11.354363,historical,MPI-ESM1-2-LR
1869,tas,11.903872,historical,MPI-ESM1-2-LR
1870,tas,11.688606,historical,MPI-ESM1-2-LR
1871,tas,12.036253,historical,MPI-ESM1-2-LR
1872,tas,11.402169,historical,MPI-ESM1-2-LR
1873,tas,11.429512,historical,MPI-ESM1-2-LR
1874,tas,11.664088,historical,MPI-ESM1-2-LR
1875,tas,11.593584,historical,MPI-ESM1-2-LR
1876,tas,11.233001,historical,MPI-ESM1-2-LR
1877,tas,11.933774,historical,MPI-ESM1-2-LR
1878,tas,11.877196,historical,MPI-ESM1-2-LR
1879,tas,11.932907,historical,MPI-ESM1-2-LR
1880,tas,11.185113,historical,MPI-ESM1-2-LR
1881,tas,11.93625,historical,MPI-ESM1-2-LR
1882,tas,11.475456,historical,MPI-ESM1-2-LR
1883,tas,11.233093,historical,MPI-ESM1-2-LR
1884,tas,11.41899,historical,MPI-ESM1-2-LR
1885,tas,11.383608,historical,MPI-ESM1-2-LR
1886,tas,11.251965,historical,MPI-ESM1-2-LR
1887,tas,11.866136,historical,MPI-ESM1-2-LR
1888,tas,11.562452,historical,MPI-ESM1-2-LR
1889,tas,11.576574,historical,MPI-ESM1-2-LR
