year,variable,value,scenario,model
1850,tas,14.743397,historical,MPI-ESM1-2-LR
1851,tas,14.964161,historical,MPI-ESM1-2-LR
1852,tas,14.869541,historical,MPI-ESM1-2-LR
1853,tas,15.231007,historical,MPI-ESM1-2-LR
1854,tas,15.237616,historical,MPI-ESM1-2-LR
1855,tas,15.004528,historical,MPI-ESM1-2-LR
1856,tas,14.754617,historical,MPI-ESM1-2-LR
1857,tas,15.040777,historical,MPI-ESM1-2-LR
1858,tas,15.120976,historical,MPI-ESM1-2-LR
1859,tas,14.95233,historical,MPI-ESM1-2-LR
1860,tas,14.914336,historical,MPI-ESM1-2-LR
1861,tas,15.160197,historical,MPI-ESM1-2-LR
1862,tas,14.902434,historical,MPI-ESM1-2-LR
1863,tas,14.658951,historical,MPI-ESM1-2-LR
1864,tas,15.24275,historical,MPI-ESM1-2-LR
1865,tas,15.16893,historical,MPI-ESM1-2-LR
1866,tas,14.930567,historical,MPI-ESM1-2-LR
1867,tas,14.929363,historical,MPI-ESM1-2-LR
1868,tas,14.89375,historical,MPI-ESM1-2-LR
1869,tas,14.813981,historical,MPI-ESM1-2-LR
1870,tas,15.150702,historical,MPI-ESM1-2-LR
1871,tas,15.145639,historical,MPI-ESM1-2-LR
1872,tas,15.292974,historical,MPI-ESM1-2-LR
1873,tas,14.86798,historical,MPI-ESM1-2-LR
1874,tas,14.854445,historical,MPI-ESM1-2-LR
1875,tas,14.787938,historical,MPI-ESM1-2-LR
1876,tas,14.896165,historical,MPI-ESM1-2-LR
1877,tas,14.901388,historical,MPI-ESM1-2-LR
1878,tas,14.963112,historical,MPI-ESM1-2-LR
1879,tas,15.013641,historical,MPI-ESM1-2-LR
1880,tas,15.094816,historical,MPI-ESM1-2-LR
1881,tas,14.687258,historical,MPI-ESM1-2-LR
1882,tas,14.912492,historical,MPI-ESM1-2-LR
1883,tas,14.927103,historical,MPI-ESM1-2-LR
1884,tas,14.616318,historical,MPI-ESM1-2-LR
1885,tas,14.591962,historical,MPI-ESM1-2-LR
1886,tas,14.842932,historical,MPI-ESM1-2-LR
1887,tas,14.638666,historical,MPI-ESM1-2-LR
1888,tas,14.746518,historical,MPI-ESM1-2-LR
1889,tas,15.287433,historical,MPI-ESM1-2-LR
1890,tas,15.197661,historical,MPI-ESM1-2-LR
1891,tas,14.951784,historical,MPI-ESM1-2-LR
1892,tas,14.85659,historical,MPI-ESM1-2-LR
1893,tas,15.087563,historical,MPI-ESM1-2-LR
1894,tas,15.022289,historical,MPI-ESM1-2-LR
1895,tas,14.852616,historical,MPI-ESM1-2-LR
1896,tas,14.856974,historical,MPI-ESM1-2-LR
1897,tas,15.349865,historical,MPI-ESM1-2-LR
1898,tas,14.94426,historical,MPI-ESM1-2-LR
1899,tas,14.832797,historical,MPI-ESM1-2-LR
