year,variable,value,scenario,model
1850,tas,11.987291,historical,MPI-ESM1-2-LR
1851,tas,12.016204,historical,MPI-ESM1-2-LR
1852,tas,12.162015,historical,MPI-ESM1-2-LR
1853,tas,12.583383,historical,MPI-ESM1-2-LR
1854,tas,12.493135,historical,MPI-ESM1-2-LR
1855,tas,11.98813,historical,MPI-ESM1-2-LR
1856,tas,12.249456,historical,MPI-ESM1-2-LR
1857,tas,11.976239,historical,MPI-ESM1-2-LR
1858,tas,12.230565,historical,MPI-ESM1-2-LR
1859,tas,12.284811,historical,MPI-ESM1-2-LR
1860,tas,11.903652,historical,MPI-ESM1-2-LR
1861,tas,12.155701,historical,MPI-ESM1-2-LR
1862,tas,11.808121,historical,MPI-ESM1-2-LR
1863,tas,12.271424,historical,MPI-ESM1-2-LR
1864,tas,12.329264,historical,MPI-ESM1-2-LR
1865,tas,12.236454,historical,MPI-ESM1-2-LR
1866,tas,11.938053,historical,MPI-ESM1-2-LR
1867,tas,12.001906,historical,MPI-ESM1-2-LR
1868,tas,12.151433,historical,MPI-ESM1-2-LR
1869,tas,11.824376,historical,MPI-ESM1-2-LR
1870,tas,11.995334,historical,MPI-ESM1-2-LR
1871,tas,12.369376,historical,MPI-ESM1-2-LR
1872,tas,11.997222,historical,MPI-ESM1-2-LR
1873,tas,12.144113,historical,MPI-ESM1-2-LR
1874,tas,12.009996,historical,MPI-ESM1-2-LR
1875,tas,11.492183,historical,MPI-ESM1-2-LR
1876,tas,11.724426,historical,MPI-ESM1-2-LR
1877,tas,11.893942,historical,MPI-ESM1-2-LR
1878,tas,11.834736,historical,MPI-ESM1-2-LR
1879,tas,11.920253,historical,MPI-ESM1-2-LR
1880,tas,11.99375,historical,MPI-ESM1-2-LR
1881,tas,12.080681,historical,MPI-ESM1-2-LR
1882,tas,11.685408,historical,MPI-ESM1-2-LR
1883,tas,11.93113,historical,MPI-ESM1-2-LR
1884,tas,11.736231,historical,MPI-ESM1-2-LR
1885,tas,11.810035,historical,MPI-ESM1-2-LR
1886,tas,11.532575,historical,MPI-ESM1-2-LR
1887,tas,11.855677,historical,MPI-ESM1-2-LR
1888,tas,11.67994,historical,MPI-ESM1-2-LR
1889,tas,12.105529,historical,MPI-ESM1-2-LR
1890,tas,12.005858,historical,MPI-ESM1-2-LR
1891,tas,11.828041,historical,MPI-ESM1-2-LR
1892,tas,12.045495,historical,MPI-ESM1-2-LR
1893,tas,11.828876,historical,MPI-ESM1-2-LR
1894,tas,12.001836,historical,MPI-ESM1-2-LR
1895,tas,12.062346,historical,MPI-ESM1-2-LR
1896,tas,12.062798,historical,MPI-ESM1-2-LR
1897,tas,12.270091,historical,MPI-ESM1-2-LR
1898,tas,12.16385,historical,MPI-ESM1-2-LR
1899,tas,11.872063,historical,MPI-ESM1-2-LR
1900,tas,11.623588,historical,MPI-ESM1-2-LR
1901,tas,12.215946,historical,MPI-ESM1-2-LR
1902,tas,11.943239,historical,MPI-ESM1-2-LR
1903,tas,11.817726,historical,MPI-ESM1-2-LR
1904,tas,11.77521,historical,MPI-ESM1-2-LR
1905,tas,12.441201,historical,MPI-ESM1-2-LR
1906,tas,12.234064,historical,MPI-ESM1-2-LR
1907,tas,11.998708,historical,MPI-ESM1-2-LR
1908,tas,11.840629,historical,MPI-ESM1-2-LR
1909,tas,12.01056,historical,MPI-ESM1-2-LR
1910,tas,12.261533,historical,MPI-ESM1-2-LR
1911,tas,12.38455,historical,MPI-ESM1-2-LR
1912,tas,12.03416,historical,MPI-ESM1-2-LR
1913,tas,12.070849,historical,MPI-ESM1-2-LR
1914,tas,12.080693,historical,MPI-ESM1-2-LR
1915,tas,12.122984,historical,MPI-ESM1-2-LR
1916,tas,11.811806,historical,MPI-ESM1-2-LR
1917,tas,11.960097,historical,MPI-ESM1-2-LR
1918,tas,11.637287,historical,MPI-ESM1-2-LR
1919,tas,11.928916,historical,MPI-ESM1-2-LR
1920,tas,12.145982,historical,MPI-ESM1-2-LR
1921,tas,11.942471,historical,MPI-ESM1-2-LR
1922,tas,12.226237,historical,MPI-ESM1-2-LR
1923,tas,12.213236,historical,MPI-ESM1-2-LR
1924,tas,11.956947,historical,MPI-ESM1-2-LR
1925,tas,11.988506,historical,MPI-ESM1-2-LR
1926,tas,12.407203,historical,MPI-ESM1-2-LR
1927,tas,12.434583,historical,MPI-ESM1-2-LR
1928,tas,12.416952,historical,MPI-ESM1-2-LR
1929,tas,12.271304,historical,MPI-ESM1-2-LR
1930,tas,12.15837,historical,MPI-ESM1-2-LR
1931,tas,11.916774,historical,MPI-ESM1-2-LR
1932,tas,11.929207,historical,MPI-ESM1-2-LR
1933,tas,12.079694,historical,MPI-ESM1-2-LR
1934,tas,12.217551,historical,MPI-ESM1-2-LR
1935,tas,12.357826,historical,MPI-ESM1-2-LR
1936,tas,12.437821,historical,MPI-ESM1-2-LR
1937,tas,12.077563,historical,MPI-ESM1-2-LR
1938,tas,11.929416,historical,MPI-ESM1-2-LR
1939,tas,12.082433,historical,MPI-ESM1-2-LR
1940,tas,12.265147,historical,MPI-ESM1-2-LR
1941,tas,12.359431,historical,MPI-ESM1-2-LR
1942,tas,12.574443,historical,MPI-ESM1-2-LR
1943,tas,12.670315,historical,MPI-ESM1-2-LR
1944,tas,12.344497,historical,MPI-ESM1-2-LR
1945,tas,12.493323,historical,MPI-ESM1-2-LR
1946,tas,12.5602,historical,MPI-ESM1-2-LR
1947,tas,12.294372,historical,MPI-ESM1-2-LR
1948,tas,12.072828,historical,MPI-ESM1-2-LR
1949,tas,12.115635,historical,MPI-ESM1-2-LR
1950,tas,12.366516,historical,MPI-ESM1-2-LR
1951,tas,12.489581,historical,MPI-ESM1-2-LR
1952,tas,12.645788,historical,MPI-ESM1-2-LR
1953,tas,12.326719,historical,MPI-ESM1-2-LR
1954,tas,12.163911,historical,MPI-ESM1-2-LR
1955,tas,12.135571,historical,MPI-ESM1-2-LR
1956,tas,12.104805,historical,MPI-ESM1-2-LR
1957,tas,12.282802,historical,MPI-ESM1-2-LR
1958,tas,12.137161,historical,MPI-ESM1-2-LR
1959,tas,12.128131,historical,MPI-ESM1-2-LR
1960,tas,12.653618,historical,MPI-ESM1-2-LR
1961,tas,12.624028,historical,MPI-ESM1-2-LR
1962,tas,12.114536,historical,MPI-ESM1-2-LR
1963,tas,12.301567,historical,MPI-ESM1-2-LR
1964,tas,11.831471,historical,MPI-ESM1-2-LR
1965,tas,12.639784,historical,MPI-ESM1-2-LR
1966,tas,12.317922,historical,MPI-ESM1-2-LR
1967,tas,12.030365,historical,MPI-ESM1-2-LR
1968,tas,12.602715,historical,MPI-ESM1-2-LR
1969,tas,12.383749,historical,MPI-ESM1-2-LR
1970,tas,11.984934,historical,MPI-ESM1-2-LR
1971,tas,12.223481,historical,MPI-ESM1-2-LR
1972,tas,12.289562,historical,MPI-ESM1-2-LR
