year,variable,value,scenario,model
1850,tas,13.217622,historical,MPI-ESM1-2-LR
1851,tas,13.078158,historical,MPI-ESM1-2-LR
1852,tas,13.181652,historical,MPI-ESM1-2-LR
1853,tas,13.538433,historical,MPI-ESM1-2-LR
1854,tas,13.326007,historical,MPI-ESM1-2-LR
1855,tas,13.028327,historical,MPI-ESM1-2-LR
1856,tas,13.358126,historical,MPI-ESM1-2-LR
1857,tas,13.243254,historical,MPI-ESM1-2-LR
1858,tas,13.341187,historical,MPI-ESM1-2-LR
1859,tas,13.298167,historical,MPI-ESM1-2-LR
1860,tas,13.378231,historical,MPI-ESM1-2-LR
1861,tas,13.3532,historical,MPI-ESM1-2-LR
1862,tas,12.977318,historical,MPI-ESM1-2-LR
1863,tas,12.887571,historical,MPI-ESM1-2-LR
1864,tas,13.319707,historical,MPI-ESM1-2-LR
1865,tas,13.269951,historical,MPI-ESM1-2-LR
1866,tas,13.284063,historical,MPI-ESM1-2-LR
1867,tas,13.206015,historical,MPI-ESM1-2-LR
1868,tas,13.228871,historical,MPI-ESM1-2-LR
1869,tas,13.147751,historical,MPI-ESM1-2-LR
1870,tas,13.513298,historical,MPI-ESM1-2-LR
1871,tas,13.243248,historical,MPI-ESM1-2-LR
1872,tas,13.128748,historical,MPI-ESM1-2-LR
1873,tas,13.175145,historical,MPI-ESM1-2-LR
1874,tas,13.113782,historical,MPI-ESM1-2-LR
1875,tas,12.82866,historical,MPI-ESM1-2-LR
1876,tas,13.072328,historical,MPI-ESM1-2-LR
1877,tas,13.001892,historical,MPI-ESM1-2-LR
1878,tas,13.303775,historical,MPI-ESM1-2-LR
1879,tas,13.119497,historical,MPI-ESM1-2-LR
1880,tas,13.311751,historical,MPI-ESM1-2-LR
1881,tas,13.255935,historical,MPI-ESM1-2-LR
1882,tas,13.059072,historical,MPI-ESM1-2-LR
1883,tas,13.414706,historical,MPI-ESM1-2-LR
1884,tas,12.707368,historical,MPI-ESM1-2-LR
1885,tas,12.906659,historical,MPI-ESM1-2-LR
1886,tas,13.292888,historical,MPI-ESM1-2-LR
1887,tas,12.83749,historical,MPI-ESM1-2-LR
1888,tas,13.279423,historical,MPI-ESM1-2-LR
1889,tas,13.256068,historical,MPI-ESM1-2-LR
1890,tas,13.340965,historical,MPI-ESM1-2-LR
1891,tas,13.565395,historical,MPI-ESM1-2-LR
1892,tas,13.168639,historical,MPI-ESM1-2-LR
1893,tas,13.395606,historical,MPI-ESM1-2-LR
1894,tas,13.010984,historical,MPI-ESM1-2-LR
1895,tas,13.220063,historical,MPI-ESM1-2-LR
1896,tas,13.100032,historical,MPI-ESM1-2-LR
1897,tas,13.291916,historical,MPI-ESM1-2-LR
1898,tas,12.826167,historical,MPI-ESM1-2-LR
1899,tas,13.131285,historical,MPI-ESM1-2-LR
1900,tas,13.081544,historical,MPI-ESM1-2-LR
1901,tas,13.126381,historical,MPI-ESM1-2-LR
1902,tas,13.444836,historical,MPI-ESM1-2-LR
1903,tas,12.78341,historical,MPI-ESM1-2-LR
1904,tas,13.256614,historical,MPI-ESM1-2-LR
1905,tas,13.231356,historical,MPI-ESM1-2-LR
1906,tas,13.272869,historical,MPI-ESM1-2-LR
1907,tas,13.348515,historical,MPI-ESM1-2-LR
1908,tas,13.079477,historical,MPI-ESM1-2-LR
1909,tas,13.245178,historical,MPI-ESM1-2-LR
1910,tas,13.083817,historical,MPI-ESM1-2-LR
1911,tas,12.920343,historical,MPI-ESM1-2-LR
1912,tas,13.014191,historical,MPI-ESM1-2-LR
1913,tas,13.074039,historical,MPI-ESM1-2-LR
1914,tas,13.14355,historical,MPI-ESM1-2-LR
1915,tas,13.3634,historical,MPI-ESM1-2-LR
1916,tas,13.078399,historical,MPI-ESM1-2-LR
1917,tas,13.171965,historical,MPI-ESM1-2-LR
1918,tas,13.004617,historical,MPI-ESM1-2-LR
1919,tas,13.234194,historical,MPI-ESM1-2-LR
1920,tas,13.415503,historical,MPI-ESM1-2-LR
1921,tas,13.275493,historical,MPI-ESM1-2-LR
1922,tas,13.385309,historical,MPI-ESM1-2-LR
1923,tas,13.317251,historical,MPI-ESM1-2-LR
1924,tas,13.615906,historical,MPI-ESM1-2-LR
1925,tas,13.144724,historical,MPI-ESM1-2-LR
1926,tas,13.315245,historical,MPI-ESM1-2-LR
1927,tas,13.326891,historical,MPI-ESM1-2-LR
1928,tas,13.501454,historical,MPI-ESM1-2-LR
1929,tas,13.423921,historical,MPI-ESM1-2-LR
1930,tas,13.280087,historical,MPI-ESM1-2-LR
1931,tas,13.069086,historical,MPI-ESM1-2-LR
1932,tas,13.273206,historical,MPI-ESM1-2-LR
1933,tas,13.252699,historical,MPI-ESM1-2-LR
1934,tas,13.579621,historical,MPI-ESM1-2-LR
1935,tas,13.308391,historical,MPI-ESM1-2-LR
1936,tas,13.469886,historical,MPI-ESM1-2-LR
1937,tas,13.543798,historical,MPI-ESM1-2-LR
1938,tas,13.326277,historical,MPI-ESM1-2-LR
1939,tas,13.375354,historical,MPI-ESM1-2-LR
1940,tas,13.574085,historical,MPI-ESM1-2-LR
1941,tas,13.964487,historical,MPI-ESM1-2-LR
1942,tas,13.552518,historical,MPI-ESM1-2-LR
1943,tas,13.830035,historical,MPI-ESM1-2-LR
1944,tas,13.341118,historical,MPI-ESM1-2-LR
1945,tas,13.615987,historical,MPI-ESM1-2-LR
1946,tas,13.694516,historical,MPI-ESM1-2-LR
