year,variable,value,scenario,model
1850,tas,14.45647,historical,MPI-ESM1-2-LR
1851,tas,14.4992,historical,MPI-ESM1-2-LR
1852,tas,14.516019,historical,MPI-ESM1-2-LR
1853,tas,14.847552,historical,MPI-ESM1-2-LR
1854,tas,14.845,historical,MPI-ESM1-2-LR
1855,tas,14.63252,historical,MPI-ESM1-2-LR
1856,tas,14.306648,historical,MPI-ESM1-2-LR
1857,tas,14.590812,historical,MPI-ESM1-2-LR
1858,tas,14.515096,historical,MPI-ESM1-2-LR
1859,tas,14.506935,historical,MPI-ESM1-2-LR
1860,tas,14.637002,historical,MPI-ESM1-2-LR
1861,tas,14.737203,historical,MPI-ESM1-2-LR
1862,tas,14.539055,historical,MPI-ESM1-2-LR
1863,tas,14.454586,historical,MPI-ESM1-2-LR
1864,tas,14.874305,historical,MPI-ESM1-2-LR
1865,tas,14.885891,historical,MPI-ESM1-2-LR
1866,tas,14.504271,historical,MPI-ESM1-2-LR
1867,tas,14.661427,historical,MPI-ESM1-2-LR
1868,tas,14.6812,historical,MPI-ESM1-2-LR
1869,tas,14.488935,historical,MPI-ESM1-2-LR
1870,tas,14.73448,historical,MPI-ESM1-2-LR
1871,tas,14.568079,historical,MPI-ESM1-2-LR
1872,tas,14.540759,historical,MPI-ESM1-2-LR
1873,tas,14.493846,historical,MPI-ESM1-2-LR
1874,tas,14.366529,historical,MPI-ESM1-2-LR
1875,tas,14.25844,historical,MPI-ESM1-2-LR
1876,tas,14.549721,historical,MPI-ESM1-2-LR
1877,tas,14.636718,historical,MPI-ESM1-2-LR
1878,tas,14.553883,historical,MPI-ESM1-2-LR
1879,tas,14.343395,historical,MPI-ESM1-2-LR
1880,tas,14.77078,historical,MPI-ESM1-2-LR
1881,tas,14.301839,historical,MPI-ESM1-2-LR
1882,tas,14.234283,historical,MPI-ESM1-2-LR
1883,tas,14.618883,historical,MPI-ESM1-2-LR
1884,tas,14.171801,historical,MPI-ESM1-2-LR
1885,tas,14.319497,historical,MPI-ESM1-2-LR
1886,tas,14.468917,historical,MPI-ESM1-2-LR
1887,tas,14.350698,historical,MPI-ESM1-2-LR
1888,tas,14.467759,historical,MPI-ESM1-2-LR
1889,tas,14.651563,historical,MPI-ESM1-2-LR
1890,tas,14.620039,historical,MPI-ESM1-2-LR
1891,tas,14.646174,historical,MPI-ESM1-2-LR
1892,tas,14.38363,historical,MPI-ESM1-2-LR
1893,tas,14.726681,historical,MPI-ESM1-2-LR
1894,tas,14.613964,historical,MPI-ESM1-2-LR
1895,tas,14.59838,historical,MPI-ESM1-2-LR
1896,tas,14.423366,historical,MPI-ESM1-2-LR
1897,tas,14.781189,historical,MPI-ESM1-2-LR
1898,tas,14.538221,historical,MPI-ESM1-2-LR
1899,tas,14.524108,historical,MPI-ESM1-2-LR
1900,tas,14.419566,historical,MPI-ESM1-2-LR
1901,tas,14.518547,historical,MPI-ESM1-2-LR
1902,tas,14.676685,historical,MPI-ESM1-2-LR
1903,tas,14.276785,historical,MPI-ESM1-2-LR
1904,tas,14.447805,historical,MPI-ESM1-2-LR
1905,tas,14.658525,historical,MPI-ESM1-2-LR
1906,tas,14.481859,historical,MPI-ESM1-2-LR
1907,tas,14.404727,historical,MPI-ESM1-2-LR
1908,tas,14.774364,historical,MPI-ESM1-2-LR
1909,tas,14.256014,historical,MPI-ESM1-2-LR
1910,tas,14.39211,historical,MPI-ESM1-2-LR
1911,tas,14.607293,historical,MPI-ESM1-2-LR
1912,tas,14.569234,historical,MPI-ESM1-2-LR
1913,tas,14.622072,historical,MPI-ESM1-2-LR
1914,tas,14.702681,historical,MPI-ESM1-2-LR
1915,tas,14.714059,historical,MPI-ESM1-2-LR
1916,tas,14.589759,historical,MPI-ESM1-2-LR
1917,tas,14.343355,historical,MPI-ESM1-2-LR
1918,tas,14.477697,historical,MPI-ESM1-2-LR
1919,tas,14.543404,historical,MPI-ESM1-2-LR
1920,tas,14.998008,historical,MPI-ESM1-2-LR
1921,tas,14.777065,historical,MPI-ESM1-2-LR
1922,tas,14.831168,historical,MPI-ESM1-2-LR
