year,variable,value,scenario,model
1850,tas,13.188139,historical,MPI-ESM1-2-LR
1851,tas,13.01413,historical,MPI-ESM1-2-LR
1852,tas,13.121427,historical,MPI-ESM1-2-LR
1853,tas,13.43177,historical,MPI-ESM1-2-LR
1854,tas,13.315008,historical,MPI-ESM1-2-LR
1855,tas,12.975213,historical,MPI-ESM1-2-LR
1856,tas,13.20904,historical,MPI-ESM1-2-LR
1857,tas,13.180934,historical,MPI-ESM1-2-LR
1858,tas,13.305805,historical,MPI-ESM1-2-LR
1859,tas,13.161566,historical,MPI-ESM1-2-LR
1860,tas,13.389329,historical,MPI-ESM1-2-LR
1861,tas,13.356441,historical,MPI-ESM1-2-LR
1862,tas,12.926733,historical,MPI-ESM1-2-LR
1863,tas,12.970141,historical,MPI-ESM1-2-LR
1864,tas,13.311729,historical,MPI-ESM1-2-LR
1865,tas,13.077763,historical,MPI-ESM1-2-LR
1866,tas,13.302592,historical,MPI-ESM1-2-LR
1867,tas,13.03311,historical,MPI-ESM1-2-LR
1868,tas,13.21891,historical,MPI-ESM1-2-LR
1869,tas,12.95933,historical,MPI-ESM1-2-LR
1870,tas,13.489931,historical,MPI-ESM1-2-LR
1871,tas,13.208988,historical,MPI-ESM1-2-LR
1872,tas,13.01928,historical,MPI-ESM1-2-LR
1873,tas,13.187819,historical,MPI-ESM1-2-LR
1874,tas,12.952954,historical,MPI-ESM1-2-LR
1875,tas,12.935367,historical,MPI-ESM1-2-LR
1876,tas,13.022573,historical,MPI-ESM1-2-LR
1877,tas,12.92571,historical,MPI-ESM1-2-LR
1878,tas,13.356837,historical,MPI-ESM1-2-LR
1879,tas,13.027065,historical,MPI-ESM1-2-LR
1880,tas,13.245157,historical,MPI-ESM1-2-LR
1881,tas,13.205469,historical,MPI-ESM1-2-LR
1882,tas,13.078307,historical,MPI-ESM1-2-LR
1883,tas,13.347394,historical,MPI-ESM1-2-LR
1884,tas,12.650468,historical,MPI-ESM1-2-LR
1885,tas,12.862504,historical,MPI-ESM1-2-LR
1886,tas,13.122091,historical,MPI-ESM1-2-LR
1887,tas,12.898081,historical,MPI-ESM1-2-LR
1888,tas,13.190845,historical,MPI-ESM1-2-LR
1889,tas,13.168447,historical,MPI-ESM1-2-LR
1890,tas,13.340782,historical,MPI-ESM1-2-LR
1891,tas,13.408522,historical,MPI-ESM1-2-LR
1892,tas,13.166787,historical,MPI-ESM1-2-LR
1893,tas,13.366669,historical,MPI-ESM1-2-LR
1894,tas,12.939825,historical,MPI-ESM1-2-LR
1895,tas,13.111887,historical,MPI-ESM1-2-LR
1896,tas,12.951495,historical,MPI-ESM1-2-LR
1897,tas,13.217702,historical,MPI-ESM1-2-LR
1898,tas,12.978674,historical,MPI-ESM1-2-LR
1899,tas,13.049248,historical,MPI-ESM1-2-LR
1900,tas,12.952664,historical,MPI-ESM1-2-LR
1901,tas,13.121986,historical,MPI-ESM1-2-LR
1902,tas,13.406789,historical,MPI-ESM1-2-LR
1903,tas,12.778279,historical,MPI-ESM1-2-LR
1904,tas,13.260203,historical,MPI-ESM1-2-LR
1905,tas,13.190089,historical,MPI-ESM1-2-LR
1906,tas,13.196909,historical,MPI-ESM1-2-LR
1907,tas,13.362772,historical,MPI-ESM1-2-LR
1908,tas,13.018331,historical,MPI-ESM1-2-LR
1909,tas,13.074284,historical,MPI-ESM1-2-LR
1910,tas,13.069488,historical,MPI-ESM1-2-LR
1911,tas,12.911868,historical,MPI-ESM1-2-LR
1912,tas,12.948994,historical,MPI-ESM1-2-LR
1913,tas,13.044454,historical,MPI-ESM1-2-LR
1914,tas,13.152346,historical,MPI-ESM1-2-LR
1915,tas,13.18375,historical,MPI-ESM1-2-LR
1916,tas,13.041359,historical,MPI-ESM1-2-LR
1917,tas,13.238533,historical,MPI-ESM1-2-LR
1918,tas,12.77998,historical,MPI-ESM1-2-LR
1919,tas,13.280534,historical,MPI-ESM1-2-LR
1920,tas,13.299638,historical,MPI-ESM1-2-LR
