year,variable,value,scenario,model
1850,tas,14.296902,historical,MPI-ESM1-2-LR
1851,tas,14.301591,historical,MPI-ESM1-2-LR
1852,tas,14.203799,historical,MPI-ESM1-2-LR
1853,tas,14.542246,historical,MPI-ESM1-2-LR
1854,tas,14.691477,historical,MPI-ESM1-2-LR
1855,tas,14.443001,historical,MPI-ESM1-2-LR
1856,tas,14.179465,historical,MPI-ESM1-2-LR
1857,tas,14.312763,historical,MPI-ESM1-2-LR
1858,tas,14.560817,historical,MPI-ESM1-2-LR
1859,tas,14.367536,historical,MPI-ESM1-2-LR
1860,tas,14.369771,historical,MPI-ESM1-2-LR
1861,tas,14.500095,historical,MPI-ESM1-2-LR
1862,tas,14.335817,historical,MPI-ESM1-2-LR
1863,tas,14.204223,historical,MPI-ESM1-2-LR
1864,tas,14.666471,historical,MPI-ESM1-2-LR
1865,tas,14.589383,historical,MPI-ESM1-2-LR
1866,tas,14.28286,historical,MPI-ESM1-2-LR
1867,tas,14.352747,historical,MPI-ESM1-2-LR
1868,tas,14.579995,historical,MPI-ESM1-2-LR
1869,tas,14.356814,historical,MPI-ESM1-2-LR
1870,tas,14.437601,historical,MPI-ESM1-2-LR
1871,tas,14.302439,historical,MPI-ESM1-2-LR
1872,tas,14.421643,historical,MPI-ESM1-2-LR
1873,tas,14.476446,historical,MPI-ESM1-2-LR
1874,tas,14.097571,historical,MPI-ESM1-2-LR
1875,tas,14.089896,historical,MPI-ESM1-2-LR
1876,tas,14.215031,historical,MPI-ESM1-2-LR
1877,tas,14.367118,historical,MPI-ESM1-2-LR
1878,tas,14.269546,historical,MPI-ESM1-2-LR
1879,tas,14.199388,historical,MPI-ESM1-2-LR
1880,tas,14.57673,historical,MPI-ESM1-2-LR
1881,tas,14.183984,historical,MPI-ESM1-2-LR
1882,tas,14.253812,historical,MPI-ESM1-2-LR
1883,tas,14.3132,historical,MPI-ESM1-2-LR
1884,tas,13.969461,historical,MPI-ESM1-2-LR
1885,tas,14.010509,historical,MPI-ESM1-2-LR
1886,tas,14.243039,historical,MPI-ESM1-2-LR
1887,tas,14.254173,historical,MPI-ESM1-2-LR
1888,tas,14.342881,historical,MPI-ESM1-2-LR
1889,tas,14.473056,historical,MPI-ESM1-2-LR
1890,tas,14.388176,historical,MPI-ESM1-2-LR
1891,tas,14.341811,historical,MPI-ESM1-2-LR
1892,tas,14.14417,historical,MPI-ESM1-2-LR
1893,tas,14.306231,historical,MPI-ESM1-2-LR
1894,tas,14.328662,historical,MPI-ESM1-2-LR
1895,tas,14.276691,historical,MPI-ESM1-2-LR
1896,tas,14.254329,historical,MPI-ESM1-2-LR
1897,tas,14.616392,historical,MPI-ESM1-2-LR
1898,tas,14.27012,historical,MPI-ESM1-2-LR
1899,tas,14.335032,historical,MPI-ESM1-2-LR
1900,tas,14.1653,historical,MPI-ESM1-2-LR
1901,tas,14.284939,historical,MPI-ESM1-2-LR
1902,tas,14.214071,historical,MPI-ESM1-2-LR
1903,tas,14.020777,historical,MPI-ESM1-2-LR
1904,tas,14.276022,historical,MPI-ESM1-2-LR
1905,tas,14.40977,historical,MPI-ESM1-2-LR
1906,tas,14.378811,historical,MPI-ESM1-2-LR
1907,tas,14.156848,historical,MPI-ESM1-2-LR
1908,tas,14.49709,historical,MPI-ESM1-2-LR
1909,tas,14.134207,historical,MPI-ESM1-2-LR
1910,tas,14.142389,historical,MPI-ESM1-2-LR
1911,tas,14.37566,historical,MPI-ESM1-2-LR
1912,tas,14.426114,historical,MPI-ESM1-2-LR
1913,tas,14.40788,historical,MPI-ESM1-2-LR
1914,tas,14.56613,historical,MPI-ESM1-2-LR
1915,tas,14.519493,historical,MPI-ESM1-2-LR
1916,tas,14.333181,historical,MPI-ESM1-2-LR
1917,tas,14.213941,historical,MPI-ESM1-2-LR
1918,tas,14.175264,historical,MPI-ESM1-2-LR
1919,tas,14.187335,historical,MPI-ESM1-2-LR
1920,tas,14.545209,historical,MPI-ESM1-2-LR
1921,tas,14.662165,historical,MPI-ESM1-2-LR
1922,tas,14.481932,historical,MPI-ESM1-2-LR
1923,tas,14.413821,historical,MPI-ESM1-2-LR
1924,tas,14.581221,historical,MPI-ESM1-2-LR
1925,tas,14.257774,historical,MPI-ESM1-2-LR
1926,tas,14.586277,historical,MPI-ESM1-2-LR
1927,tas,14.494368,historical,MPI-ESM1-2-LR
1928,tas,14.851125,historical,MPI-ESM1-2-LR
1929,tas,14.634873,historical,MPI-ESM1-2-LR
1930,tas,14.704248,historical,MPI-ESM1-2-LR
1931,tas,14.502203,historical,MPI-ESM1-2-LR
1932,tas,14.58553,historical,MPI-ESM1-2-LR
1933,tas,14.292152,historical,MPI-ESM1-2-LR
1934,tas,14.530232,historical,MPI-ESM1-2-LR
1935,tas,14.583779,historical,MPI-ESM1-2-LR
1936,tas,14.592544,historical,MPI-ESM1-2-LR
1937,tas,14.413689,historical,MPI-ESM1-2-LR
1938,tas,14.636779,historical,MPI-ESM1-2-LR
1939,tas,14.362591,historical,MPI-ESM1-2-LR
1940,tas,14.734904,historical,MPI-ESM1-2-LR
1941,tas,14.633825,historical,MPI-ESM1-2-LR
1942,tas,14.802728,historical,MPI-ESM1-2-LR
1943,tas,14.956114,historical,MPI-ESM1-2-LR
1944,tas,14.642954,historical,MPI-ESM1-2-LR
1945,tas,14.631307,historical,MPI-ESM1-2-LR
1946,tas,14.770561,historical,MPI-ESM1-2-LR
1947,tas,14.639078,historical,MPI-ESM1-2-LR
1948,tas,14.626298,historical,MPI-ESM1-2-LR
1949,tas,14.273098,historical,MPI-ESM1-2-LR
1950,tas,14.454926,historical,MPI-ESM1-2-LR
1951,tas,14.797989,historical,MPI-ESM1-2-LR
1952,tas,14.957632,historical,MPI-ESM1-2-LR
1953,tas,14.892808,historical,MPI-ESM1-2-LR
1954,tas,14.712707,historical,MPI-ESM1-2-LR
1955,tas,14.529775,historical,MPI-ESM1-2-LR
1956,tas,14.483707,historical,MPI-ESM1-2-LR
1957,tas,14.56236,historical,MPI-ESM1-2-LR
1958,tas,14.413918,historical,MPI-ESM1-2-LR
1959,tas,14.589213,historical,MPI-ESM1-2-LR
1960,tas,14.809016,historical,MPI-ESM1-2-LR
1961,tas,15.108534,historical,MPI-ESM1-2-LR
1962,tas,14.77106,historical,MPI-ESM1-2-LR
1963,tas,14.31856,historical,MPI-ESM1-2-LR
1964,tas,14.437438,historical,MPI-ESM1-2-LR
1965,tas,14.407077,historical,MPI-ESM1-2-LR
1966,tas,14.591905,historical,MPI-ESM1-2-LR
1967,tas,14.708222,historical,MPI-ESM1-2-LR
1968,tas,14.518239,historical,MPI-ESM1-2-LR
1969,tas,14.605875,historical,MPI-ESM1-2-LR
1970,tas,14.433681,historical,MPI-ESM1-2-LR
1971,tas,14.67434,historical,MPI-ESM1-2-LR
1972,tas,14.742045,historical,MPI-ESM1-2-LR
1973,tas,14.671822,historical,MPI-ESM1-2-LR
1974,tas,14.803681,historical,MPI-ESM1-2-LR
1975,tas,14.574466,historical,MPI-ESM1-2-LR
1976,tas,14.655694,historical,MPI-ESM1-2-LR
1977,tas,14.472051,historical,MPI-ESM1-2-LR
1978,tas,14.804951,historical,MPI-ESM1-2-LR
1979,tas,14.705518,historical,MPI-ESM1-2-LR
1980,tas,14.893522,historical,MPI-ESM1-2-LR
1981,tas,14.843849,historical,MPI-ESM1-2-LR
1982,tas,14.654179,historical,MPI-ESM1-2-LR
1983,tas,14.452899,historical,MPI-ESM1-2-LR
1984,tas,15.189406,historical,MPI-ESM1-2-LR
1985,tas,15.192388,historical,MPI-ESM1-2-LR
1986,tas,15.098978,historical,MPI-ESM1-2-LR
1987,tas,14.873556,historical,MPI-ESM1-2-LR
1988,tas,14.947245,historical,MPI-ESM1-2-LR
1989,tas,15.049733,historical,MPI-ESM1-2-LR
1990,tas,14.959333,historical,MPI-ESM1-2-LR
1991,tas,15.103449,historical,MPI-ESM1-2-LR
1992,tas,14.786492,historical,MPI-ESM1-2-LR
1993,tas,14.967277,historical,MPI-ESM1-2-LR
1994,tas,14.99053,historical,MPI-ESM1-2-LR
1995,tas,14.729264,historical,MPI-ESM1-2-LR
1996,tas,15.035307,historical,MPI-ESM1-2-LR
1997,tas,15.250738,historical,MPI-ESM1-2-LR
1998,tas,15.086817,historical,MPI-ESM1-2-LR
1999,tas,15.157184,historical,MPI-ESM1-2-LR
2000,tas,15.143953,historical,MPI-ESM1-2-LR
2001,tas,15.259842,historical,MPI-ESM1-2-LR
2002,tas,15.192575,historical,MPI-ESM1-2-LR
2003,tas,15.209888,historical,MPI-ESM1-2-LR
