year,variable,value,scenario,model
1850,tas,14.138431,historical,MPI-ESM1-2-LR
1851,tas,13.916389,historical,MPI-ESM1-2-LR
1852,tas,14.036394,historical,MPI-ESM1-2-LR
1853,tas,14.330396,historical,MPI-ESM1-2-LR
1854,tas,14.286181,historical,MPI-ESM1-2-LR
1855,tas,13.993045,historical,MPI-ESM1-2-LR
1856,tas,13.848481,historical,MPI-ESM1-2-LR
1857,tas,13.816121,historical,MPI-ESM1-2-LR
1858,tas,14.126944,historical,MPI-ESM1-2-LR
1859,tas,14.167563,historical,MPI-ESM1-2-LR
1860,tas,14.008811,historical,MPI-ESM1-2-LR
1861,tas,14.094419,historical,MPI-ESM1-2-LR
1862,tas,14.07205,historical,MPI-ESM1-2-LR
1863,tas,13.846853,historical,MPI-ESM1-2-LR
1864,tas,14.265442,historical,MPI-ESM1-2-LR
1865,tas,14.04636,historical,MPI-ESM1-2-LR
1866,tas,13.843409,historical,MPI-ESM1-2-LR
1867,tas,14.083883,historical,MPI-ESM1-2-LR
1868,tas,14.09488,historical,MPI-ESM1-2-LR
1869,tas,13.835862,historical,MPI-ESM1-2-LR
1870,tas,14.296137,historical,MPI-ESM1-2-LR
1871,tas,14.07605,historical,MPI-ESM1-2-LR
1872,tas,14.29149,historical,MPI-ESM1-2-LR
1873,tas,14.017701,historical,MPI-ESM1-2-LR
1874,tas,13.98817,historical,MPI-ESM1-2-LR
1875,tas,13.945679,historical,MPI-ESM1-2-LR
1876,tas,13.930792,historical,MPI-ESM1-2-LR
1877,tas,13.961283,historical,MPI-ESM1-2-LR
1878,tas,14.145402,historical,MPI-ESM1-2-LR
1879,tas,14.126514,historical,MPI-ESM1-2-LR
1880,tas,14.113682,historical,MPI-ESM1-2-LR
1881,tas,13.979784,historical,MPI-ESM1-2-LR
1882,tas,13.632729,historical,MPI-ESM1-2-LR
1883,tas,13.907115,historical,MPI-ESM1-2-LR
1884,tas,13.5981,historical,MPI-ESM1-2-LR
1885,tas,13.928072,historical,MPI-ESM1-2-LR
1886,tas,14.063562,historical,MPI-ESM1-2-LR
1887,tas,13.854698,historical,MPI-ESM1-2-LR
1888,tas,14.033032,historical,MPI-ESM1-2-LR
1889,tas,14.211317,historical,MPI-ESM1-2-LR
1890,tas,14.106591,historical,MPI-ESM1-2-LR
1891,tas,14.020791,historical,MPI-ESM1-2-LR
1892,tas,13.963812,historical,MPI-ESM1-2-LR
1893,tas,14.047844,historical,MPI-ESM1-2-LR
1894,tas,13.835858,historical,MPI-ESM1-2-LR
1895,tas,14.191929,historical,MPI-ESM1-2-LR
1896,tas,14.026773,historical,MPI-ESM1-2-LR
1897,tas,14.173497,historical,MPI-ESM1-2-LR
1898,tas,14.015156,historical,MPI-ESM1-2-LR
1899,tas,14.024648,historical,MPI-ESM1-2-LR
1900,tas,13.891878,historical,MPI-ESM1-2-LR
1901,tas,13.990009,historical,MPI-ESM1-2-LR
1902,tas,14.021161,historical,MPI-ESM1-2-LR
