year,variable,value,scenario,model
1850,tas,12.413979,historical,MPI-ESM1-2-LR
1851,tas,12.252876,historical,MPI-ESM1-2-LR
1852,tas,12.321558,historical,MPI-ESM1-2-LR
1853,tas,12.543669,historical,MPI-ESM1-2-LR
1854,tas,12.308487,historical,MPI-ESM1-2-LR
1855,tas,12.134537,historical,MPI-ESM1-2-LR
1856,tas,12.14461,historical,MPI-ESM1-2-LR
1857,tas,12.63035,historical,MPI-ESM1-2-LR
1858,tas,12.369048,historical,MPI-ESM1-2-LR
1859,tas,12.466701,historical,MPI-ESM1-2-LR
1860,tas,12.548281,historical,MPI-ESM1-2-LR
1861,tas,12.579034,historical,MPI-ESM1-2-LR
1862,tas,12.166325,historical,MPI-ESM1-2-LR
1863,tas,12.481298,historical,MPI-ESM1-2-LR
1864,tas,12.371006,historical,MPI-ESM1-2-LR
1865,tas,12.456117,historical,MPI-ESM1-2-LR
1866,tas,12.085956,historical,MPI-ESM1-2-LR
1867,tas,12.317016,historical,MPI-ESM1-2-LR
1868,tas,12.363423,historical,MPI-ESM1-2-LR
1869,tas,12.556078,historical,MPI-ESM1-2-LR
1870,tas,12.579794,historical,MPI-ESM1-2-LR
1871,tas,12.270938,historical,MPI-ESM1-2-LR
1872,tas,12.288033,historical,MPI-ESM1-2-LR
1873,tas,12.555677,historical,MPI-ESM1-2-LR
1874,tas,11.938085,historical,MPI-ESM1-2-LR
1875,tas,12.031462,historical,MPI-ESM1-2-LR
1876,tas,12.376029,historical,MPI-ESM1-2-LR
1877,tas,12.329168,historical,MPI-ESM1-2-LR
1878,tas,12.360523,historical,MPI-ESM1-2-LR
1879,tas,12.4567,historical,MPI-ESM1-2-LR
1880,tas,12.058419,historical,MPI-ESM1-2-LR
1881,tas,12.423117,historical,MPI-ESM1-2-LR
1882,tas,12.417173,historical,MPI-ESM1-2-LR
1883,tas,12.331366,historical,MPI-ESM1-2-LR
1884,tas,11.738194,historical,MPI-ESM1-2-LR
1885,tas,12.217877,historical,MPI-ESM1-2-LR
1886,tas,12.308214,historical,MPI-ESM1-2-LR
1887,tas,12.303872,historical,MPI-ESM1-2-LR
1888,tas,12.344474,historical,MPI-ESM1-2-LR
1889,tas,12.690215,historical,MPI-ESM1-2-LR
1890,tas,12.12917,historical,MPI-ESM1-2-LR
1891,tas,12.134727,historical,MPI-ESM1-2-LR
1892,tas,12.304766,historical,MPI-ESM1-2-LR
1893,tas,12.369042,historical,MPI-ESM1-2-LR
1894,tas,12.468708,historical,MPI-ESM1-2-LR
1895,tas,12.246845,historical,MPI-ESM1-2-LR
1896,tas,12.572259,historical,MPI-ESM1-2-LR
1897,tas,12.495508,historical,MPI-ESM1-2-LR
1898,tas,12.409591,historical,MPI-ESM1-2-LR
1899,tas,12.223159,historical,MPI-ESM1-2-LR
1900,tas,12.287263,historical,MPI-ESM1-2-LR
1901,tas,12.357631,historical,MPI-ESM1-2-LR
1902,tas,12.425069,historical,MPI-ESM1-2-LR
1903,tas,12.322021,historical,MPI-ESM1-2-LR
1904,tas,12.223905,historical,MPI-ESM1-2-LR
1905,tas,12.600676,historical,MPI-ESM1-2-LR
1906,tas,12.066887,historical,MPI-ESM1-2-LR
1907,tas,12.231835,historical,MPI-ESM1-2-LR
1908,tas,12.305565,historical,MPI-ESM1-2-LR
1909,tas,12.427492,historical,MPI-ESM1-2-LR
1910,tas,12.385518,historical,MPI-ESM1-2-LR
