year,variable,value,scenario,model
1850,tas,15.420972,historical,MPI-ESM1-2-LR
1851,tas,15.636663,historical,MPI-ESM1-2-LR
1852,tas,15.297935,historical,MPI-ESM1-2-LR
1853,tas,15.811975,historical,MPI-ESM1-2-LR
1854,tas,15.639273,historical,MPI-ESM1-2-LR
1855,tas,15.279407,historical,MPI-ESM1-2-LR
1856,tas,15.133858,historical,MPI-ESM1-2-LR
1857,tas,15.479789,historical,MPI-ESM1-2-LR
1858,tas,15.341514,historical,MPI-ESM1-2-LR
1859,tas,15.456707,historical,MPI-ESM1-2-LR
1860,tas,15.618452,historical,MPI-ESM1-2-LR
1861,tas,15.554976,historical,MPI-ESM1-2-LR
1862,tas,15.308643,historical,MPI-ESM1-2-LR
1863,tas,15.363982,historical,MPI-ESM1-2-LR
1864,tas,15.612723,historical,MPI-ESM1-2-LR
1865,tas,15.523897,historical,MPI-ESM1-2-LR
1866,tas,15.578251,historical,MPI-ESM1-2-LR
1867,tas,15.382969,historical,MPI-ESM1-2-LR
1868,tas,15.689118,historical,MPI-ESM1-2-LR
1869,tas,15.453876,historical,MPI-ESM1-2-LR
1870,tas,15.583398,historical,MPI-ESM1-2-LR
1871,tas,15.46678,historical,MPI-ESM1-2-LR
1872,tas,15.426198,historical,MPI-ESM1-2-LR
1873,tas,15.302503,historical,MPI-ESM1-2-LR
1874,tas,15.42972,historical,MPI-ESM1-2-LR
1875,tas,15.185641,historical,MPI-ESM1-2-LR
1876,tas,15.419389,historical,MPI-ESM1-2-LR
1877,tas,15.423442,historical,MPI-ESM1-2-LR
1878,tas,15.509424,historical,MPI-ESM1-2-LR
1879,tas,15.464833,historical,MPI-ESM1-2-LR
1880,tas,15.653549,historical,MPI-ESM1-2-LR
1881,tas,15.505325,historical,MPI-ESM1-2-LR
1882,tas,15.373008,historical,MPI-ESM1-2-LR
1883,tas,15.432515,historical,MPI-ESM1-2-LR
1884,tas,15.12877,historical,MPI-ESM1-2-LR
1885,tas,15.302034,historical,MPI-ESM1-2-LR
1886,tas,15.326091,historical,MPI-ESM1-2-LR
1887,tas,15.220039,historical,MPI-ESM1-2-LR
1888,tas,15.461994,historical,MPI-ESM1-2-LR
1889,tas,15.821798,historical,MPI-ESM1-2-LR
1890,tas,15.776375,historical,MPI-ESM1-2-LR
1891,tas,15.296435,historical,MPI-ESM1-2-LR
1892,tas,15.510089,historical,MPI-ESM1-2-LR
1893,tas,15.624904,historical,MPI-ESM1-2-LR
1894,tas,15.433269,historical,MPI-ESM1-2-LR
1895,tas,15.397711,historical,MPI-ESM1-2-LR
1896,tas,15.482026,historical,MPI-ESM1-2-LR
1897,tas,15.638842,historical,MPI-ESM1-2-LR
1898,tas,15.325171,historical,MPI-ESM1-2-LR
1899,tas,15.513727,historical,MPI-ESM1-2-LR
1900,tas,15.326263,historical,MPI-ESM1-2-LR
1901,tas,15.487976,historical,MPI-ESM1-2-LR
1902,tas,15.739468,historical,MPI-ESM1-2-LR
1903,tas,15.337417,historical,MPI-ESM1-2-LR
1904,tas,15.559213,historical,MPI-ESM1-2-LR
1905,tas,15.799395,historical,MPI-ESM1-2-LR
1906,tas,15.325867,historical,MPI-ESM1-2-LR
1907,tas,15.289357,historical,MPI-ESM1-2-LR
1908,tas,15.523395,historical,MPI-ESM1-2-LR
1909,tas,15.301378,historical,MPI-ESM1-2-LR
1910,tas,15.516138,historical,MPI-ESM1-2-LR
1911,tas,15.666123,historical,MPI-ESM1-2-LR
1912,tas,15.481861,historical,MPI-ESM1-2-LR
1913,tas,15.604054,historical,MPI-ESM1-2-LR
1914,tas,15.660237,historical,MPI-ESM1-2-LR
1915,tas,15.61375,historical,MPI-ESM1-2-LR
1916,tas,15.37804,historical,MPI-ESM1-2-LR
1917,tas,15.239813,historical,MPI-ESM1-2-LR
1918,tas,15.320414,historical,MPI-ESM1-2-LR
1919,tas,15.363506,historical,MPI-ESM1-2-LR
1920,tas,15.757267,historical,MPI-ESM1-2-LR
1921,tas,15.586605,historical,MPI-ESM1-2-LR
1922,tas,15.727072,historical,MPI-ESM1-2-LR
1923,tas,15.627715,historical,MPI-ESM1-2-LR
1924,tas,15.609709,historical,MPI-ESM1-2-LR
1925,tas,15.445682,historical,MPI-ESM1-2-LR
1926,tas,15.665023,historical,MPI-ESM1-2-LR
1927,tas,15.570519,historical,MPI-ESM1-2-LR
1928,tas,15.552924,historical,MPI-ESM1-2-LR
1929,tas,15.623447,historical,MPI-ESM1-2-LR
1930,tas,15.691582,historical,MPI-ESM1-2-LR
1931,tas,15.618844,historical,MPI-ESM1-2-LR
1932,tas,15.520411,historical,MPI-ESM1-2-LR
1933,tas,15.69503,historical,MPI-ESM1-2-LR
1934,tas,15.624738,historical,MPI-ESM1-2-LR
1935,tas,15.744942,historical,MPI-ESM1-2-LR
1936,tas,15.669996,historical,MPI-ESM1-2-LR
1937,tas,15.704468,historical,MPI-ESM1-2-LR
1938,tas,15.67366,historical,MPI-ESM1-2-LR
1939,tas,15.549491,historical,MPI-ESM1-2-LR
1940,tas,15.661025,historical,MPI-ESM1-2-LR
1941,tas,15.617465,historical,MPI-ESM1-2-LR
1942,tas,15.962901,historical,MPI-ESM1-2-LR
1943,tas,15.974498,historical,MPI-ESM1-2-LR
1944,tas,15.69605,historical,MPI-ESM1-2-LR
1945,tas,15.842116,historical,MPI-ESM1-2-LR
1946,tas,15.845121,historical,MPI-ESM1-2-LR
1947,tas,15.917916,historical,MPI-ESM1-2-LR
1948,tas,15.568977,historical,MPI-ESM1-2-LR
1949,tas,15.715791,historical,MPI-ESM1-2-LR
1950,tas,15.778844,historical,MPI-ESM1-2-LR
1951,tas,15.811503,historical,MPI-ESM1-2-LR
1952,tas,15.909807,historical,MPI-ESM1-2-LR
1953,tas,15.906042,historical,MPI-ESM1-2-LR
1954,tas,15.72699,historical,MPI-ESM1-2-LR
1955,tas,15.507582,historical,MPI-ESM1-2-LR
1956,tas,15.471659,historical,MPI-ESM1-2-LR
1957,tas,15.546879,historical,MPI-ESM1-2-LR
1958,tas,15.726047,historical,MPI-ESM1-2-LR
1959,tas,15.840208,historical,MPI-ESM1-2-LR
1960,tas,15.865468,historical,MPI-ESM1-2-LR
1961,tas,15.816985,historical,MPI-ESM1-2-LR
1962,tas,15.57136,historical,MPI-ESM1-2-LR
1963,tas,15.603375,historical,MPI-ESM1-2-LR
1964,tas,15.513499,historical,MPI-ESM1-2-LR
1965,tas,15.773491,historical,MPI-ESM1-2-LR
1966,tas,15.745828,historical,MPI-ESM1-2-LR
1967,tas,15.775249,historical,MPI-ESM1-2-LR
1968,tas,15.780509,historical,MPI-ESM1-2-LR
1969,tas,15.868304,historical,MPI-ESM1-2-LR
1970,tas,15.556599,historical,MPI-ESM1-2-LR
1971,tas,15.619673,historical,MPI-ESM1-2-LR
1972,tas,15.874703,historical,MPI-ESM1-2-LR
1973,tas,15.894702,historical,MPI-ESM1-2-LR
1974,tas,15.902601,historical,MPI-ESM1-2-LR
1975,tas,15.73841,historical,MPI-ESM1-2-LR
1976,tas,15.575654,historical,MPI-ESM1-2-LR
1977,tas,15.682795,historical,MPI-ESM1-2-LR
1978,tas,15.807368,historical,MPI-ESM1-2-LR
1979,tas,15.732304,historical,MPI-ESM1-2-LR
1980,tas,16.064757,historical,MPI-ESM1-2-LR
1981,tas,16.057294,historical,MPI-ESM1-2-LR
1982,tas,15.817391,historical,MPI-ESM1-2-LR
1983,tas,15.793106,historical,MPI-ESM1-2-LR
1984,tas,15.95994,historical,MPI-ESM1-2-LR
1985,tas,16.193472,historical,MPI-ESM1-2-LR
1986,tas,16.174153,historical,MPI-ESM1-2-LR
1987,tas,16.004336,historical,MPI-ESM1-2-LR
1988,tas,15.615816,historical,MPI-ESM1-2-LR
1989,tas,15.896747,historical,MPI-ESM1-2-LR
1990,tas,16.105862,historical,MPI-ESM1-2-LR
1991,tas,16.178466,historical,MPI-ESM1-2-LR
1992,tas,15.930357,historical,MPI-ESM1-2-LR
1993,tas,16.003073,historical,MPI-ESM1-2-LR
1994,tas,15.843335,historical,MPI-ESM1-2-LR
1995,tas,15.841844,historical,MPI-ESM1-2-LR
1996,tas,16.228716,historical,MPI-ESM1-2-LR
1997,tas,16.493317,historical,MPI-ESM1-2-LR
1998,tas,16.438433,historical,MPI-ESM1-2-LR
1999,tas,16.400567,historical,MPI-ESM1-2-LR
2000,tas,16.134147,historical,MPI-ESM1-2-LR
2001,tas,16.195833,historical,MPI-ESM1-2-LR
2002,tas,16.301089,historical,MPI-ESM1-2-LR
2003,tas,16.477913,historical,MPI-ESM1-2-LR
2004,tas,16.479069,historical,MPI-ESM1-2-LR
2005,tas,16.411307,historical,MPI-ESM1-2-LR
2006,tas,16.303689,historical,MPI-ESM1-2-LR
2007,tas,16.448678,historical,MPI-ESM1-2-LR
2008,tas,16.319994,historical,MPI-ESM1-2-LR
2009,tas,16.479039,historical,MPI-ESM1-2-LR
2010,tas,16.432679,historical,MPI-ESM1-2-LR
2011,tas,16.364464,historical,MPI-ESM1-2-LR
2012,tas,16.511749,historical,MPI-ESM1-2-LR
2013,tas,16.373077,historical,MPI-ESM1-2-LR
2014,tas,16.538964,historical,MPI-ESM1-2-LR
1850,pr,2.964509,historical,MPI-ESM1-2-LR
1851,pr,2.917203,historical,MPI-ESM1-2-LR
1852,pr,2.850732,historical,MPI-ESM1-2-LR
1853,pr,2.838626,historical,MPI-ESM1-2-LR
1854,pr,3.016947,historical,MPI-ESM1-2-LR
1855,pr,2.824425,historical,MPI-ESM1-2-LR
1856,pr,2.928657,historical,MPI-ESM1-2-LR
1857,pr,3.077807,historical,MPI-ESM1-2-LR
1858,pr,2.814927,historical,MPI-ESM1-2-LR
1859,pr,2.889709,historical,MPI-ESM1-2-LR
1860,pr,2.881671,historical,MPI-ESM1-2-LR
1861,pr,2.853473,historical,MPI-ESM1-2-LR
1862,pr,2.833091,historical,MPI-ESM1-2-LR
1863,pr,2.940569,historical,MPI-ESM1-2-LR
1864,pr,3.010043,historical,MPI-ESM1-2-LR
1865,pr,2.955245,historical,MPI-ESM1-2-LR
1866,pr,2.918594,historical,MPI-ESM1-2-LR
1867,pr,2.924586,historical,MPI-ESM1-2-LR
1868,pr,2.888079,historical,MPI-ESM1-2-LR
1869,pr,2.81517,historical,MPI-ESM1-2-LR
1870,pr,3.024923,historical,MPI-ESM1-2-LR
1871,pr,2.910182,historical,MPI-ESM1-2-LR
1872,pr,3.112441,historical,MPI-ESM1-2-LR
1873,pr,2.790736,historical,MPI-ESM1-2-LR
1874,pr,2.874724,historical,MPI-ESM1-2-LR
1875,pr,2.738808,historical,MPI-ESM1-2-LR
1876,pr,2.911563,historical,MPI-ESM1-2-LR
1877,pr,2.869227,historical,MPI-ESM1-2-LR
1878,pr,3.039858,historical,MPI-ESM1-2-LR
1879,pr,2.90608,historical,MPI-ESM1-2-LR
1880,pr,2.860292,historical,MPI-ESM1-2-LR
1881,pr,2.975098,historical,MPI-ESM1-2-LR
1882,pr,2.954802,historical,MPI-ESM1-2-LR
1883,pr,2.8505,historical,MPI-ESM1-2-LR
1884,pr,2.979412,historical,MPI-ESM1-2-LR
1885,pr,2.99082,historical,MPI-ESM1-2-LR
1886,pr,2.997051,historical,MPI-ESM1-2-LR
1887,pr,2.841578,historical,MPI-ESM1-2-LR
1888,pr,2.796645,historical,MPI-ESM1-2-LR
1889,pr,2.969726,historical,MPI-ESM1-2-LR
1890,pr,2.86699,historical,MPI-ESM1-2-LR
1891,pr,2.913244,historical,MPI-ESM1-2-LR
1892,pr,2.890971,historical,MPI-ESM1-2-LR
1893,pr,3.004192,historical,MPI-ESM1-2-LR
1894,pr,2.984212,historical,MPI-ESM1-2-LR
1895,pr,3.053038,historical,MPI-ESM1-2-LR
1896,pr,2.849013,historical,MPI-ESM1-2-LR
1897,pr,2.888622,historical,MPI-ESM1-2-LR
1898,pr,2.963835,historical,MPI-ESM1-2-LR
1899,pr,2.944018,historical,MPI-ESM1-2-LR
1900,pr,2.723463,historical,MPI-ESM1-2-LR
1901,pr,3.011864,historical,MPI-ESM1-2-LR
1902,pr,2.91609,historical,MPI-ESM1-2-LR
1903,pr,2.873243,historical,MPI-ESM1-2-LR
1904,pr,2.830638,historical,MPI-ESM1-2-LR
1905,pr,3.089387,historical,MPI-ESM1-2-LR
1906,pr,2.984881,historical,MPI-ESM1-2-LR
1907,pr,2.905848,historical,MPI-ESM1-2-LR
1908,pr,2.722128,historical,MPI-ESM1-2-LR
1909,pr,2.778279,historical,MPI-ESM1-2-LR
1910,pr,2.991067,historical,MPI-ESM1-2-LR
1911,pr,2.998315,historical,MPI-ESM1-2-LR
1912,pr,3.058705,historical,MPI-ESM1-2-LR
1913,pr,2.973212,historical,MPI-ESM1-2-LR
1914,pr,2.795312,historical,MPI-ESM1-2-LR
1915,pr,2.941767,historical,MPI-ESM1-2-LR
1916,pr,2.948968,historical,MPI-ESM1-2-LR
1917,pr,3.168861,historical,MPI-ESM1-2-LR
1918,pr,3.026253,historical,MPI-ESM1-2-LR
