year,variable,value,scenario,model
1850,tas,12.290917,historical,MPI-ESM1-2-LR
1851,tas,12.113254,historical,MPI-ESM1-2-LR
1852,tas,12.150496,historical,MPI-ESM1-2-LR
1853,tas,12.461217,historical,MPI-ESM1-2-LR
1854,tas,12.530006,historical,MPI-ESM1-2-LR
1855,tas,12.429479,historical,MPI-ESM1-2-LR
1856,tas,12.106756,historical,MPI-ESM1-2-LR
1857,tas,12.182743,historical,MPI-ESM1-2-LR
1858,tas,12.411001,historical,MPI-ESM1-2-LR
1859,tas,12.561522,historical,MPI-ESM1-2-LR
1860,tas,12.059277,historical,MPI-ESM1-2-LR
1861,tas,12.343504,historical,MPI-ESM1-2-LR
1862,tas,12.355258,historical,MPI-ESM1-2-LR
1863,tas,12.283403,historical,MPI-ESM1-2-LR
1864,tas,12.548813,historical,MPI-ESM1-2-LR
1865,tas,12.186617,historical,MPI-ESM1-2-LR
1866,tas,12.021892,historical,MPI-ESM1-2-LR
1867,tas,12.144382,historical,MPI-ESM1-2-LR
1868,tas,12.221385,historical,MPI-ESM1-2-LR
1869,tas,11.850923,historical,MPI-ESM1-2-LR
1870,tas,12.173117,historical,MPI-ESM1-2-LR
1871,tas,12.600084,historical,MPI-ESM1-2-LR
1872,tas,12.285038,historical,MPI-ESM1-2-LR
1873,tas,12.202419,historical,MPI-ESM1-2-LR
1874,tas,12.469505,historical,MPI-ESM1-2-LR
1875,tas,12.052573,historical,MPI-ESM1-2-LR
1876,tas,11.729974,historical,MPI-ESM1-2-LR
1877,tas,12.165319,historical,MPI-ESM1-2-LR
1878,tas,12.185851,historical,MPI-ESM1-2-LR
1879,tas,12.331515,historical,MPI-ESM1-2-LR
1880,tas,12.332231,historical,MPI-ESM1-2-LR
1881,tas,12.132817,historical,MPI-ESM1-2-LR
1882,tas,12.16816,historical,MPI-ESM1-2-LR
1883,tas,12.389101,historical,MPI-ESM1-2-LR
1884,tas,11.962136,historical,MPI-ESM1-2-LR
1885,tas,11.774624,historical,MPI-ESM1-2-LR
1886,tas,12.197738,historical,MPI-ESM1-2-LR
1887,tas,12.037629,historical,MPI-ESM1-2-LR
1888,tas,11.862819,historical,MPI-ESM1-2-LR
1889,tas,11.962463,historical,MPI-ESM1-2-LR
1890,tas,12.18919,historical,MPI-ESM1-2-LR
1891,tas,11.940454,historical,MPI-ESM1-2-LR
1892,tas,12.055534,historical,MPI-ESM1-2-LR
1893,tas,12.47227,historical,MPI-ESM1-2-LR
1894,tas,12.415552,historical,MPI-ESM1-2-LR
1895,tas,11.922827,historical,MPI-ESM1-2-LR
1896,tas,12.268719,historical,MPI-ESM1-2-LR
1897,tas,12.660636,historical,MPI-ESM1-2-LR
1898,tas,12.661652,historical,MPI-ESM1-2-LR
1899,tas,12.291176,historical,MPI-ESM1-2-LR
1900,tas,11.964648,historical,MPI-ESM1-2-LR
1901,tas,12.127028,historical,MPI-ESM1-2-LR
1902,tas,12.380276,historical,MPI-ESM1-2-LR
1903,tas,12.003879,historical,MPI-ESM1-2-LR
1904,tas,12.072735,historical,MPI-ESM1-2-LR
1905,tas,12.362585,historical,MPI-ESM1-2-LR
1906,tas,12.56601,historical,MPI-ESM1-2-LR
1907,tas,12.081688,historical,MPI-ESM1-2-LR
1908,tas,12.148488,historical,MPI-ESM1-2-LR
1909,tas,12.009858,historical,MPI-ESM1-2-LR
1910,tas,12.286196,historical,MPI-ESM1-2-LR
1911,tas,12.372298,historical,MPI-ESM1-2-LR
1912,tas,12.301374,historical,MPI-ESM1-2-LR
1913,tas,12.146471,historical,MPI-ESM1-2-LR
1914,tas,12.247267,historical,MPI-ESM1-2-LR
1915,tas,12.285606,historical,MPI-ESM1-2-LR
1916,tas,12.299076,historical,MPI-ESM1-2-LR
1917,tas,12.147543,historical,MPI-ESM1-2-LR
1918,tas,12.034744,historical,MPI-ESM1-2-LR
1919,tas,12.268211,historical,MPI-ESM1-2-LR
1920,tas,12.341769,historical,MPI-ESM1-2-LR
1921,tas,12.233072,historical,MPI-ESM1-2-LR
