year,variable,value,scenario,model
1850,tas,15.347872,historical,MPI-ESM1-2-LR
1851,tas,15.48165,historical,MPI-ESM1-2-LR
1852,tas,15.350473,historical,MPI-ESM1-2-LR
1853,tas,15.795432,historical,MPI-ESM1-2-LR
1854,tas,15.586388,historical,MPI-ESM1-2-LR
1855,tas,15.548762,historical,MPI-ESM1-2-LR
1856,tas,15.399499,historical,MPI-ESM1-2-LR
1857,tas,15.469939,historical,MPI-ESM1-2-LR
1858,tas,15.458165,historical,MPI-ESM1-2-LR
1859,tas,15.601922,historical,MPI-ESM1-2-LR
1860,tas,15.56316,historical,MPI-ESM1-2-LR
1861,tas,15.738981,historical,MPI-ESM1-2-LR
1862,tas,15.385959,historical,MPI-ESM1-2-LR
1863,tas,15.537981,historical,MPI-ESM1-2-LR
1864,tas,15.644394,historical,MPI-ESM1-2-LR
1865,tas,15.632752,historical,MPI-ESM1-2-LR
1866,tas,15.44291,historical,MPI-ESM1-2-LR
1867,tas,15.352879,historical,MPI-ESM1-2-LR
1868,tas,15.289358,historical,MPI-ESM1-2-LR
1869,tas,15.391706,historical,MPI-ESM1-2-LR
1870,tas,15.77183,historical,MPI-ESM1-2-LR
1871,tas,15.588474,historical,MPI-ESM1-2-LR
1872,tas,15.688015,historical,MPI-ESM1-2-LR
1873,tas,15.462667,historical,MPI-ESM1-2-LR
1874,tas,15.418914,historical,MPI-ESM1-2-LR
1875,tas,15.410259,historical,MPI-ESM1-2-LR
1876,tas,15.331008,historical,MPI-ESM1-2-LR
1877,tas,15.456132,historical,MPI-ESM1-2-LR
1878,tas,15.482799,historical,MPI-ESM1-2-LR
1879,tas,15.549794,historical,MPI-ESM1-2-LR
1880,tas,15.486289,historical,MPI-ESM1-2-LR
1881,tas,15.344909,historical,MPI-ESM1-2-LR
1882,tas,15.518688,historical,MPI-ESM1-2-LR
1883,tas,15.553946,historical,MPI-ESM1-2-LR
1884,tas,15.164321,historical,MPI-ESM1-2-LR
1885,tas,15.321208,historical,MPI-ESM1-2-LR
1886,tas,15.210796,historical,MPI-ESM1-2-LR
1887,tas,15.387133,historical,MPI-ESM1-2-LR
1888,tas,15.703287,historical,MPI-ESM1-2-LR
1889,tas,15.68369,historical,MPI-ESM1-2-LR
1890,tas,15.853282,historical,MPI-ESM1-2-LR
1891,tas,15.600691,historical,MPI-ESM1-2-LR
1892,tas,15.312868,historical,MPI-ESM1-2-LR
1893,tas,15.435897,historical,MPI-ESM1-2-LR
1894,tas,15.374119,historical,MPI-ESM1-2-LR
1895,tas,15.523414,historical,MPI-ESM1-2-LR
1896,tas,15.539565,historical,MPI-ESM1-2-LR
1897,tas,15.677367,historical,MPI-ESM1-2-LR
1898,tas,15.258146,historical,MPI-ESM1-2-LR
1899,tas,15.283873,historical,MPI-ESM1-2-LR
1900,tas,15.366557,historical,MPI-ESM1-2-LR
1901,tas,15.609675,historical,MPI-ESM1-2-LR
1902,tas,15.516187,historical,MPI-ESM1-2-LR
1903,tas,15.091403,historical,MPI-ESM1-2-LR
1904,tas,15.375733,historical,MPI-ESM1-2-LR
1905,tas,15.584078,historical,MPI-ESM1-2-LR
1906,tas,15.402541,historical,MPI-ESM1-2-LR
1907,tas,15.468755,historical,MPI-ESM1-2-LR
1908,tas,15.480022,historical,MPI-ESM1-2-LR
1909,tas,15.370025,historical,MPI-ESM1-2-LR
1910,tas,15.359816,historical,MPI-ESM1-2-LR
1911,tas,15.697226,historical,MPI-ESM1-2-LR
1912,tas,15.458495,historical,MPI-ESM1-2-LR
1913,tas,15.487084,historical,MPI-ESM1-2-LR
1914,tas,15.836881,historical,MPI-ESM1-2-LR
1915,tas,15.593156,historical,MPI-ESM1-2-LR
1916,tas,15.264242,historical,MPI-ESM1-2-LR
1917,tas,15.306757,historical,MPI-ESM1-2-LR
1918,tas,15.232734,historical,MPI-ESM1-2-LR
1919,tas,15.495748,historical,MPI-ESM1-2-LR
1920,tas,15.69537,historical,MPI-ESM1-2-LR
1921,tas,15.538004,historical,MPI-ESM1-2-LR
1922,tas,15.587434,historical,MPI-ESM1-2-LR
1923,tas,15.642238,historical,MPI-ESM1-2-LR
1924,tas,15.61164,historical,MPI-ESM1-2-LR
1925,tas,15.440158,historical,MPI-ESM1-2-LR
1926,tas,15.803366,historical,MPI-ESM1-2-LR
1927,tas,15.619911,historical,MPI-ESM1-2-LR
1928,tas,15.791115,historical,MPI-ESM1-2-LR
1929,tas,15.718538,historical,MPI-ESM1-2-LR
1930,tas,15.642619,historical,MPI-ESM1-2-LR
1931,tas,15.672182,historical,MPI-ESM1-2-LR
1932,tas,15.835523,historical,MPI-ESM1-2-LR
1933,tas,15.570227,historical,MPI-ESM1-2-LR
1934,tas,15.771789,historical,MPI-ESM1-2-LR
1935,tas,15.647242,historical,MPI-ESM1-2-LR
1936,tas,15.734801,historical,MPI-ESM1-2-LR
1937,tas,15.606933,historical,MPI-ESM1-2-LR
1938,tas,15.78363,historical,MPI-ESM1-2-LR
1939,tas,15.625653,historical,MPI-ESM1-2-LR
1940,tas,15.653737,historical,MPI-ESM1-2-LR
1941,tas,15.791137,historical,MPI-ESM1-2-LR
1942,tas,15.937866,historical,MPI-ESM1-2-LR
1943,tas,15.984106,historical,MPI-ESM1-2-LR
1944,tas,15.699293,historical,MPI-ESM1-2-LR
1945,tas,15.542987,historical,MPI-ESM1-2-LR
1946,tas,15.946667,historical,MPI-ESM1-2-LR
1947,tas,16.127086,historical,MPI-ESM1-2-LR
1948,tas,15.661677,historical,MPI-ESM1-2-LR
1949,tas,15.708231,historical,MPI-ESM1-2-LR
1950,tas,15.749593,historical,MPI-ESM1-2-LR
1951,tas,15.89142,historical,MPI-ESM1-2-LR
1952,tas,15.891761,historical,MPI-ESM1-2-LR
1953,tas,15.805318,historical,MPI-ESM1-2-LR
1954,tas,15.687558,historical,MPI-ESM1-2-LR
1955,tas,15.865428,historical,MPI-ESM1-2-LR
1956,tas,15.623976,historical,MPI-ESM1-2-LR
1957,tas,15.602278,historical,MPI-ESM1-2-LR
1958,tas,15.486104,historical,MPI-ESM1-2-LR
1959,tas,15.73875,historical,MPI-ESM1-2-LR
1960,tas,15.862989,historical,MPI-ESM1-2-LR
1961,tas,15.972172,historical,MPI-ESM1-2-LR
1962,tas,15.710095,historical,MPI-ESM1-2-LR
1963,tas,15.583369,historical,MPI-ESM1-2-LR
1964,tas,15.560353,historical,MPI-ESM1-2-LR
1965,tas,15.643714,historical,MPI-ESM1-2-LR
1966,tas,15.692564,historical,MPI-ESM1-2-LR
1967,tas,15.898125,historical,MPI-ESM1-2-LR
1968,tas,15.950436,historical,MPI-ESM1-2-LR
1969,tas,15.90788,historical,MPI-ESM1-2-LR
1970,tas,15.498028,historical,MPI-ESM1-2-LR
1971,tas,15.709097,historical,MPI-ESM1-2-LR
1972,tas,15.735503,historical,MPI-ESM1-2-LR
1973,tas,15.950222,historical,MPI-ESM1-2-LR
1974,tas,15.894969,historical,MPI-ESM1-2-LR
1975,tas,15.583117,historical,MPI-ESM1-2-LR
1976,tas,15.502628,historical,MPI-ESM1-2-LR
1977,tas,15.723613,historical,MPI-ESM1-2-LR
1978,tas,15.759462,historical,MPI-ESM1-2-LR
1979,tas,15.859573,historical,MPI-ESM1-2-LR
1980,tas,16.077197,historical,MPI-ESM1-2-LR
1981,tas,16.072884,historical,MPI-ESM1-2-LR
1982,tas,15.84375,historical,MPI-ESM1-2-LR
1983,tas,15.840965,historical,MPI-ESM1-2-LR
1984,tas,16.04369,historical,MPI-ESM1-2-LR
1985,tas,16.008591,historical,MPI-ESM1-2-LR
1986,tas,16.008026,historical,MPI-ESM1-2-LR
1987,tas,16.115638,historical,MPI-ESM1-2-LR
1988,tas,15.87614,historical,MPI-ESM1-2-LR
1989,tas,16.086986,historical,MPI-ESM1-2-LR
1990,tas,16.096263,historical,MPI-ESM1-2-LR
1991,tas,16.11395,historical,MPI-ESM1-2-LR
1992,tas,15.839038,historical,MPI-ESM1-2-LR
1993,tas,15.999537,historical,MPI-ESM1-2-LR
1994,tas,15.848688,historical,MPI-ESM1-2-LR
1995,tas,15.903334,historical,MPI-ESM1-2-LR
1996,tas,16.265109,historical,MPI-ESM1-2-LR
1997,tas,16.416542,historical,MPI-ESM1-2-LR
1998,tas,16.346734,historical,MPI-ESM1-2-LR
1999,tas,16.296036,historical,MPI-ESM1-2-LR
2000,tas,16.244457,historical,MPI-ESM1-2-LR
2001,tas,16.330546,historical,MPI-ESM1-2-LR
2002,tas,16.326336,historical,MPI-ESM1-2-LR
2003,tas,16.539971,historical,MPI-ESM1-2-LR
2004,tas,16.347423,historical,MPI-ESM1-2-LR
2005,tas,16.280589,historical,MPI-ESM1-2-LR
2006,tas,16.481766,historical,MPI-ESM1-2-LR
2007,tas,16.384262,historical,MPI-ESM1-2-LR
2008,tas,16.364346,historical,MPI-ESM1-2-LR
2009,tas,16.292183,historical,MPI-ESM1-2-LR
2010,tas,16.348885,historical,MPI-ESM1-2-LR
2011,tas,16.411937,historical,MPI-ESM1-2-LR
2012,tas,16.327067,historical,MPI-ESM1-2-LR
2013,tas,16.360618,historical,MPI-ESM1-2-LR
2014,tas,16.491346,historical,MPI-ESM1-2-LR
1850,pr,2.898924,historical,MPI-ESM1-2-LR
1851,pr,2.875359,historical,MPI-ESM1-2-LR
1852,pr,2.837481,historical,MPI-ESM1-2-LR
1853,pr,2.91273,historical,MPI-ESM1-2-LR
1854,pr,3.08628,historical,MPI-ESM1-2-LR
1855,pr,2.989136,historical,MPI-ESM1-2-LR
1856,pr,3.012261,historical,MPI-ESM1-2-LR
1857,pr,3.014758,historical,MPI-ESM1-2-LR
1858,pr,2.73905,historical,MPI-ESM1-2-LR
1859,pr,2.858063,historical,MPI-ESM1-2-LR
1860,pr,3.043395,historical,MPI-ESM1-2-LR
1861,pr,2.925789,historical,MPI-ESM1-2-LR
1862,pr,2.81763,historical,MPI-ESM1-2-LR
1863,pr,2.8047,historical,MPI-ESM1-2-LR
1864,pr,2.944168,historical,MPI-ESM1-2-LR
1865,pr,2.936576,historical,MPI-ESM1-2-LR
1866,pr,2.957991,historical,MPI-ESM1-2-LR
1867,pr,2.886993,historical,MPI-ESM1-2-LR
1868,pr,2.785902,historical,MPI-ESM1-2-LR
1869,pr,2.797656,historical,MPI-ESM1-2-LR
1870,pr,2.986149,historical,MPI-ESM1-2-LR
1871,pr,3.074549,historical,MPI-ESM1-2-LR
