year,variable,value,scenario,model
1850,tas,12.054211,historical,MPI-ESM1-2-LR
1851,tas,11.975602,historical,MPI-ESM1-2-LR
1852,tas,12.049548,historical,MPI-ESM1-2-LR
1853,tas,12.12507,historical,MPI-ESM1-2-LR
1854,tas,12.03244,historical,MPI-ESM1-2-LR
1855,tas,11.86263,historical,MPI-ESM1-2-LR
1856,tas,11.780772,historical,MPI-ESM1-2-LR
1857,tas,12.005082,historical,MPI-ESM1-2-LR
1858,tas,11.839836,historical,MPI-ESM1-2-LR
1859,tas,12.105381,historical,MPI-ESM1-2-LR
1860,tas,12.213627,historical,MPI-ESM1-2-LR
1861,tas,12.396797,historical,MPI-ESM1-2-LR
1862,tas,12.036643,historical,MPI-ESM1-2-LR
1863,tas,12.415682,historical,MPI-ESM1-2-LR
1864,tas,12.186298,historical,MPI-ESM1-2-LR
1865,tas,12.216688,historical,MPI-ESM1-2-LR
1866,tas,12.009618,historical,MPI-ESM1-2-LR
1867,tas,12.03268,historical,MPI-ESM1-2-LR
1868,tas,11.942765,historical,MPI-ESM1-2-LR
1869,tas,12.031275,historical,MPI-ESM1-2-LR
1870,tas,12.233788,historical,MPI-ESM1-2-LR
1871,tas,12.145361,historical,MPI-ESM1-2-LR
1872,tas,11.921388,historical,MPI-ESM1-2-LR
1873,tas,12.117675,historical,MPI-ESM1-2-LR
1874,tas,11.87507,historical,MPI-ESM1-2-LR
1875,tas,12.044847,historical,MPI-ESM1-2-LR
1876,tas,12.021064,historical,MPI-ESM1-2-LR
1877,tas,11.907059,historical,MPI-ESM1-2-LR
1878,tas,12.201393,historical,MPI-ESM1-2-LR
1879,tas,12.226457,historical,MPI-ESM1-2-LR
1880,tas,12.021691,historical,MPI-ESM1-2-LR
1881,tas,12.141044,historical,MPI-ESM1-2-LR
1882,tas,12.129291,historical,MPI-ESM1-2-LR
1883,tas,11.875995,historical,MPI-ESM1-2-LR
1884,tas,11.633591,historical,MPI-ESM1-2-LR
1885,tas,11.870895,historical,MPI-ESM1-2-LR
1886,tas,12.046519,historical,MPI-ESM1-2-LR
1887,tas,11.961932,historical,MPI-ESM1-2-LR
1888,tas,11.934166,historical,MPI-ESM1-2-LR
1889,tas,12.175614,historical,MPI-ESM1-2-LR
1890,tas,11.927524,historical,MPI-ESM1-2-LR
1891,tas,11.821158,historical,MPI-ESM1-2-LR
1892,tas,11.923893,historical,MPI-ESM1-2-LR
1893,tas,11.988739,historical,MPI-ESM1-2-LR
1894,tas,11.643092,historical,MPI-ESM1-2-LR
1895,tas,12.053591,historical,MPI-ESM1-2-LR
1896,tas,12.232036,historical,MPI-ESM1-2-LR
1897,tas,11.851353,historical,MPI-ESM1-2-LR
1898,tas,12.170091,historical,MPI-ESM1-2-LR
1899,tas,11.886008,historical,MPI-ESM1-2-LR
1900,tas,12.091003,historical,MPI-ESM1-2-LR
1901,tas,12.071474,historical,MPI-ESM1-2-LR
1902,tas,12.159335,historical,MPI-ESM1-2-LR
1903,tas,11.886647,historical,MPI-ESM1-2-LR
1904,tas,11.971409,historical,MPI-ESM1-2-LR
1905,tas,12.235261,historical,MPI-ESM1-2-LR
1906,tas,11.893671,historical,MPI-ESM1-2-LR
1907,tas,11.989631,historical,MPI-ESM1-2-LR
1908,tas,11.754014,historical,MPI-ESM1-2-LR
1909,tas,11.666791,historical,MPI-ESM1-2-LR
1910,tas,12.203665,historical,MPI-ESM1-2-LR
1911,tas,12.079973,historical,MPI-ESM1-2-LR
1912,tas,11.925379,historical,MPI-ESM1-2-LR
1913,tas,12.204676,historical,MPI-ESM1-2-LR
1914,tas,12.122995,historical,MPI-ESM1-2-LR
1915,tas,12.094913,historical,MPI-ESM1-2-LR
1916,tas,12.128807,historical,MPI-ESM1-2-LR
1917,tas,11.790658,historical,MPI-ESM1-2-LR
1918,tas,12.191622,historical,MPI-ESM1-2-LR
1919,tas,11.957078,historical,MPI-ESM1-2-LR
1920,tas,12.077708,historical,MPI-ESM1-2-LR
1921,tas,12.297653,historical,MPI-ESM1-2-LR
1922,tas,12.20857,historical,MPI-ESM1-2-LR
1923,tas,12.253341,historical,MPI-ESM1-2-LR
1924,tas,12.214404,historical,MPI-ESM1-2-LR
1925,tas,11.937498,historical,MPI-ESM1-2-LR
1926,tas,12.248028,historical,MPI-ESM1-2-LR
1927,tas,12.032047,historical,MPI-ESM1-2-LR
1928,tas,12.735451,historical,MPI-ESM1-2-LR
1929,tas,12.453566,historical,MPI-ESM1-2-LR
1930,tas,12.051372,historical,MPI-ESM1-2-LR
1931,tas,12.175151,historical,MPI-ESM1-2-LR
1932,tas,11.964334,historical,MPI-ESM1-2-LR
1933,tas,12.300841,historical,MPI-ESM1-2-LR
1934,tas,12.294107,historical,MPI-ESM1-2-LR
1935,tas,12.146672,historical,MPI-ESM1-2-LR
1936,tas,12.190125,historical,MPI-ESM1-2-LR
1937,tas,12.192869,historical,MPI-ESM1-2-LR
1938,tas,12.11481,historical,MPI-ESM1-2-LR
1939,tas,12.282399,historical,MPI-ESM1-2-LR
1940,tas,12.43568,historical,MPI-ESM1-2-LR
1941,tas,12.422917,historical,MPI-ESM1-2-LR
1942,tas,12.590066,historical,MPI-ESM1-2-LR
1943,tas,12.306992,historical,MPI-ESM1-2-LR
1944,tas,12.292142,historical,MPI-ESM1-2-LR
1945,tas,12.501699,historical,MPI-ESM1-2-LR
1946,tas,12.512722,historical,MPI-ESM1-2-LR
1947,tas,12.272944,historical,MPI-ESM1-2-LR
1948,tas,12.045537,historical,MPI-ESM1-2-LR
1949,tas,12.103523,historical,MPI-ESM1-2-LR
1950,tas,12.265529,historical,MPI-ESM1-2-LR
1951,tas,12.597269,historical,MPI-ESM1-2-LR
1952,tas,12.393344,historical,MPI-ESM1-2-LR
1953,tas,12.608919,historical,MPI-ESM1-2-LR
1954,tas,12.391034,historical,MPI-ESM1-2-LR
1955,tas,12.302818,historical,MPI-ESM1-2-LR
1956,tas,12.128335,historical,MPI-ESM1-2-LR
1957,tas,12.626808,historical,MPI-ESM1-2-LR
1958,tas,12.253902,historical,MPI-ESM1-2-LR
1959,tas,12.424453,historical,MPI-ESM1-2-LR
1960,tas,12.484183,historical,MPI-ESM1-2-LR
1961,tas,12.669324,historical,MPI-ESM1-2-LR
1962,tas,12.224526,historical,MPI-ESM1-2-LR
1963,tas,11.748372,historical,MPI-ESM1-2-LR
1964,tas,11.968357,historical,MPI-ESM1-2-LR
1965,tas,12.084661,historical,MPI-ESM1-2-LR
1966,tas,12.144314,historical,MPI-ESM1-2-LR
1967,tas,12.426971,historical,MPI-ESM1-2-LR
1968,tas,12.345604,historical,MPI-ESM1-2-LR
1969,tas,12.17323,historical,MPI-ESM1-2-LR
1970,tas,12.471372,historical,MPI-ESM1-2-LR
1971,tas,12.289657,historical,MPI-ESM1-2-LR
1972,tas,12.271846,historical,MPI-ESM1-2-LR
1973,tas,12.375987,historical,MPI-ESM1-2-LR
1974,tas,12.054659,historical,MPI-ESM1-2-LR
1975,tas,12.286558,historical,MPI-ESM1-2-LR
1976,tas,11.98179,historical,MPI-ESM1-2-LR
1977,tas,12.295943,historical,MPI-ESM1-2-LR
1978,tas,12.256159,historical,MPI-ESM1-2-LR
1979,tas,12.463098,historical,MPI-ESM1-2-LR
1980,tas,12.660288,historical,MPI-ESM1-2-LR
1981,tas,12.459992,historical,MPI-ESM1-2-LR
1982,tas,12.387684,historical,MPI-ESM1-2-LR
1983,tas,12.410601,historical,MPI-ESM1-2-LR
1984,tas,12.672087,historical,MPI-ESM1-2-LR
1985,tas,12.770772,historical,MPI-ESM1-2-LR
1986,tas,12.313169,historical,MPI-ESM1-2-LR
1987,tas,12.453892,historical,MPI-ESM1-2-LR
1988,tas,12.519958,historical,MPI-ESM1-2-LR
1989,tas,12.716141,historical,MPI-ESM1-2-LR
1990,tas,12.572212,historical,MPI-ESM1-2-LR
1991,tas,12.718302,historical,MPI-ESM1-2-LR
1992,tas,12.521952,historical,MPI-ESM1-2-LR
1993,tas,12.80683,historical,MPI-ESM1-2-LR
1994,tas,12.727748,historical,MPI-ESM1-2-LR
1995,tas,12.822667,historical,MPI-ESM1-2-LR
1996,tas,12.885712,historical,MPI-ESM1-2-LR
1997,tas,12.762841,historical,MPI-ESM1-2-LR
1998,tas,13.247705,historical,MPI-ESM1-2-LR
1999,tas,12.973857,historical,MPI-ESM1-2-LR
2000,tas,12.884613,historical,MPI-ESM1-2-LR
2001,tas,13.019718,historical,MPI-ESM1-2-LR
2002,tas,12.892077,historical,MPI-ESM1-2-LR
2003,tas,13.055379,historical,MPI-ESM1-2-LR
2004,tas,12.770755,historical,MPI-ESM1-2-LR
2005,tas,12.98327,historical,MPI-ESM1-2-LR
2006,tas,12.868619,historical,MPI-ESM1-2-LR
2007,tas,13.146033,historical,MPI-ESM1-2-LR
2008,tas,13.335032,historical,MPI-ESM1-2-LR
2009,tas,12.811193,historical,MPI-ESM1-2-LR
2010,tas,12.946031,historical,MPI-ESM1-2-LR
2011,tas,13.232833,historical,MPI-ESM1-2-LR
2012,tas,12.939633,historical,MPI-ESM1-2-LR
2013,tas,13.093772,historical,MPI-ESM1-2-LR
2014,tas,13.235514,historical,MPI-ESM1-2-LR
1850,pr,2.841538,historical,MPI-ESM1-2-LR
1851,pr,2.947375,historical,MPI-ESM1-2-LR
1852,pr,2.803008,historical,MPI-ESM1-2-LR
1853,pr,2.775779,historical,MPI-ESM1-2-LR
1854,pr,3.007646,historical,MPI-ESM1-2-LR
1855,pr,2.833619,historical,MPI-ESM1-2-LR
1856,pr,2.936259,historical,MPI-ESM1-2-LR
1857,pr,2.875759,historical,MPI-ESM1-2-LR
1858,pr,2.930908,historical,MPI-ESM1-2-LR
1859,pr,2.755517,historical,MPI-ESM1-2-LR
1860,pr,2.617029,historical,MPI-ESM1-2-LR
1861,pr,2.554061,historical,MPI-ESM1-2-LR
1862,pr,2.716369,historical,MPI-ESM1-2-LR
1863,pr,2.83139,historical,MPI-ESM1-2-LR
1864,pr,2.88935,historical,MPI-ESM1-2-LR
1865,pr,2.837189,historical,MPI-ESM1-2-LR
1866,pr,2.829944,historical,MPI-ESM1-2-LR
1867,pr,2.71957,historical,MPI-ESM1-2-LR
1868,pr,2.677134,historical,MPI-ESM1-2-LR
1869,pr,2.90582,historical,MPI-ESM1-2-LR
1870,pr,2.653625,historical,MPI-ESM1-2-LR
1871,pr,2.685117,historical,MPI-ESM1-2-LR
1872,pr,2.766407,historical,MPI-ESM1-2-LR
1873,pr,2.734574,historical,MPI-ESM1-2-LR
