year,variable,value,scenario,model
1850,tas,11.520383,historical,MPI-ESM1-2-LR
1851,tas,11.632687,historical,MPI-ESM1-2-LR
1852,tas,11.842843,historical,MPI-ESM1-2-LR
1853,tas,12.227144,historical,MPI-ESM1-2-LR
1854,tas,12.038003,historical,MPI-ESM1-2-LR
1855,tas,11.88719,historical,MPI-ESM1-2-LR
1856,tas,11.970261,historical,MPI-ESM1-2-LR
1857,tas,11.537018,historical,MPI-ESM1-2-LR
1858,tas,11.892162,historical,MPI-ESM1-2-LR
1859,tas,11.846227,historical,MPI-ESM1-2-LR
1860,tas,11.803169,historical,MPI-ESM1-2-LR
1861,tas,12.077527,historical,MPI-ESM1-2-LR
1862,tas,11.669935,historical,MPI-ESM1-2-LR
1863,tas,11.93024,historical,MPI-ESM1-2-LR
1864,tas,11.836869,historical,MPI-ESM1-2-LR
1865,tas,12.00254,historical,MPI-ESM1-2-LR
1866,tas,11.780863,historical,MPI-ESM1-2-LR
1867,tas,11.876467,historical,MPI-ESM1-2-LR
1868,tas,11.933894,historical,MPI-ESM1-2-LR
1869,tas,11.852672,historical,MPI-ESM1-2-LR
1870,tas,11.986709,historical,MPI-ESM1-2-LR
1871,tas,11.933885,historical,MPI-ESM1-2-LR
1872,tas,11.801206,historical,MPI-ESM1-2-LR
1873,tas,11.770288,historical,MPI-ESM1-2-LR
1874,tas,11.68147,historical,MPI-ESM1-2-LR
1875,tas,11.541353,historical,MPI-ESM1-2-LR
1876,tas,11.55376,historical,MPI-ESM1-2-LR
1877,tas,11.964741,historical,MPI-ESM1-2-LR
1878,tas,11.829938,historical,MPI-ESM1-2-LR
1879,tas,11.9611,historical,MPI-ESM1-2-LR
1880,tas,11.686329,historical,MPI-ESM1-2-LR
1881,tas,11.532362,historical,MPI-ESM1-2-LR
1882,tas,11.862654,historical,MPI-ESM1-2-LR
1883,tas,11.782359,historical,MPI-ESM1-2-LR
1884,tas,11.745391,historical,MPI-ESM1-2-LR
1885,tas,11.441574,historical,MPI-ESM1-2-LR
1886,tas,11.553793,historical,MPI-ESM1-2-LR
1887,tas,11.44928,historical,MPI-ESM1-2-LR
1888,tas,11.719634,historical,MPI-ESM1-2-LR
1889,tas,11.802385,historical,MPI-ESM1-2-LR
1890,tas,11.824727,historical,MPI-ESM1-2-LR
1891,tas,11.836879,historical,MPI-ESM1-2-LR
1892,tas,11.792163,historical,MPI-ESM1-2-LR
1893,tas,11.726021,historical,MPI-ESM1-2-LR
1894,tas,11.730723,historical,MPI-ESM1-2-LR
1895,tas,12.075347,historical,MPI-ESM1-2-LR
1896,tas,11.67895,historical,MPI-ESM1-2-LR
1897,tas,12.006223,historical,MPI-ESM1-2-LR
1898,tas,11.748565,historical,MPI-ESM1-2-LR
1899,tas,11.765863,historical,MPI-ESM1-2-LR
1900,tas,11.797668,historical,MPI-ESM1-2-LR
1901,tas,11.965297,historical,MPI-ESM1-2-LR
1902,tas,11.901256,historical,MPI-ESM1-2-LR
1903,tas,11.329601,historical,MPI-ESM1-2-LR
1904,tas,11.924931,historical,MPI-ESM1-2-LR
1905,tas,11.900634,historical,MPI-ESM1-2-LR
1906,tas,11.803997,historical,MPI-ESM1-2-LR
1907,tas,11.810505,historical,MPI-ESM1-2-LR
1908,tas,11.378121,historical,MPI-ESM1-2-LR
1909,tas,11.68226,historical,MPI-ESM1-2-LR
1910,tas,11.776138,historical,MPI-ESM1-2-LR
1911,tas,11.803288,historical,MPI-ESM1-2-LR
1912,tas,11.80353,historical,MPI-ESM1-2-LR
1913,tas,11.653417,historical,MPI-ESM1-2-LR
1914,tas,12.121347,historical,MPI-ESM1-2-LR
1915,tas,11.898206,historical,MPI-ESM1-2-LR
1916,tas,11.807106,historical,MPI-ESM1-2-LR
1917,tas,11.913208,historical,MPI-ESM1-2-LR
1918,tas,11.688284,historical,MPI-ESM1-2-LR
1919,tas,11.511414,historical,MPI-ESM1-2-LR
1920,tas,11.679314,historical,MPI-ESM1-2-LR
1921,tas,12.0444,historical,MPI-ESM1-2-LR
1922,tas,12.131207,historical,MPI-ESM1-2-LR
1923,tas,11.984565,historical,MPI-ESM1-2-LR
1924,tas,11.68657,historical,MPI-ESM1-2-LR
1925,tas,11.709052,historical,MPI-ESM1-2-LR
1926,tas,11.858128,historical,MPI-ESM1-2-LR
1927,tas,11.977678,historical,MPI-ESM1-2-LR
1928,tas,12.009819,historical,MPI-ESM1-2-LR
1929,tas,12.191544,historical,MPI-ESM1-2-LR
1930,tas,11.854652,historical,MPI-ESM1-2-LR
1931,tas,11.959599,historical,MPI-ESM1-2-LR
1932,tas,11.897665,historical,MPI-ESM1-2-LR
1933,tas,11.978472,historical,MPI-ESM1-2-LR
1934,tas,11.940657,historical,MPI-ESM1-2-LR
1935,tas,12.026021,historical,MPI-ESM1-2-LR
1936,tas,11.964707,historical,MPI-ESM1-2-LR
1937,tas,12.024231,historical,MPI-ESM1-2-LR
1938,tas,11.682789,historical,MPI-ESM1-2-LR
1939,tas,12.057615,historical,MPI-ESM1-2-LR
1940,tas,12.096818,historical,MPI-ESM1-2-LR
1941,tas,12.350602,historical,MPI-ESM1-2-LR
1942,tas,12.109376,historical,MPI-ESM1-2-LR
1943,tas,12.615207,historical,MPI-ESM1-2-LR
1944,tas,12.18931,historical,MPI-ESM1-2-LR
1945,tas,11.970624,historical,MPI-ESM1-2-LR
1946,tas,12.12141,historical,MPI-ESM1-2-LR
1947,tas,12.469566,historical,MPI-ESM1-2-LR
1948,tas,11.960509,historical,MPI-ESM1-2-LR
1949,tas,12.105444,historical,MPI-ESM1-2-LR
1950,tas,12.197881,historical,MPI-ESM1-2-LR
1951,tas,12.329636,historical,MPI-ESM1-2-LR
1952,tas,12.210978,historical,MPI-ESM1-2-LR
1953,tas,12.240114,historical,MPI-ESM1-2-LR
1954,tas,11.915556,historical,MPI-ESM1-2-LR
1955,tas,11.724622,historical,MPI-ESM1-2-LR
1956,tas,11.98252,historical,MPI-ESM1-2-LR
1957,tas,12.16976,historical,MPI-ESM1-2-LR
1958,tas,11.793184,historical,MPI-ESM1-2-LR
1959,tas,11.661615,historical,MPI-ESM1-2-LR
1960,tas,12.383624,historical,MPI-ESM1-2-LR
1961,tas,12.07394,historical,MPI-ESM1-2-LR
1962,tas,12.138198,historical,MPI-ESM1-2-LR
1963,tas,12.089445,historical,MPI-ESM1-2-LR
1964,tas,11.655171,historical,MPI-ESM1-2-LR
1965,tas,12.081769,historical,MPI-ESM1-2-LR
1966,tas,12.138852,historical,MPI-ESM1-2-LR
1967,tas,11.890704,historical,MPI-ESM1-2-LR
1968,tas,11.923317,historical,MPI-ESM1-2-LR
1969,tas,12.198217,historical,MPI-ESM1-2-LR
1970,tas,12.177426,historical,MPI-ESM1-2-LR
1971,tas,12.141186,historical,MPI-ESM1-2-LR
1972,tas,11.932171,historical,MPI-ESM1-2-LR
1973,tas,11.955907,historical,MPI-ESM1-2-LR
1974,tas,12.322559,historical,MPI-ESM1-2-LR
1975,tas,11.951297,historical,MPI-ESM1-2-LR
1976,tas,11.708734,historical,MPI-ESM1-2-LR
1977,tas,11.806297,historical,MPI-ESM1-2-LR
1978,tas,11.936758,historical,MPI-ESM1-2-LR
1979,tas,11.949244,historical,MPI-ESM1-2-LR
1980,tas,12.085007,historical,MPI-ESM1-2-LR
1981,tas,12.061006,historical,MPI-ESM1-2-LR
1982,tas,12.45053,historical,MPI-ESM1-2-LR
1983,tas,12.157683,historical,MPI-ESM1-2-LR
1984,tas,12.27339,historical,MPI-ESM1-2-LR
1985,tas,12.100893,historical,MPI-ESM1-2-LR
1986,tas,12.325394,historical,MPI-ESM1-2-LR
1987,tas,12.512489,historical,MPI-ESM1-2-LR
1988,tas,12.192555,historical,MPI-ESM1-2-LR
1989,tas,12.374502,historical,MPI-ESM1-2-LR
1990,tas,12.422307,historical,MPI-ESM1-2-LR
1991,tas,12.399537,historical,MPI-ESM1-2-LR
1992,tas,11.995941,historical,MPI-ESM1-2-LR
1993,tas,12.30526,historical,MPI-ESM1-2-LR
1994,tas,12.712739,historical,MPI-ESM1-2-LR
1995,tas,12.117332,historical,MPI-ESM1-2-LR
1996,tas,12.403254,historical,MPI-ESM1-2-LR
1997,tas,12.591448,historical,MPI-ESM1-2-LR
1998,tas,12.914423,historical,MPI-ESM1-2-LR
1999,tas,12.550837,historical,MPI-ESM1-2-LR
2000,tas,12.723978,historical,MPI-ESM1-2-LR
2001,tas,12.505272,historical,MPI-ESM1-2-LR
2002,tas,12.483685,historical,MPI-ESM1-2-LR
2003,tas,12.762262,historical,MPI-ESM1-2-LR
2004,tas,12.916873,historical,MPI-ESM1-2-LR
2005,tas,12.237188,historical,MPI-ESM1-2-LR
2006,tas,12.38361,historical,MPI-ESM1-2-LR
2007,tas,12.36552,historical,MPI-ESM1-2-LR
2008,tas,12.751941,historical,MPI-ESM1-2-LR
2009,tas,12.588508,historical,MPI-ESM1-2-LR
2010,tas,12.705916,historical,MPI-ESM1-2-LR
2011,tas,12.964024,historical,MPI-ESM1-2-LR
2012,tas,12.660931,historical,MPI-ESM1-2-LR
2013,tas,12.490668,historical,MPI-ESM1-2-LR
2014,tas,12.444228,historical,MPI-ESM1-2-LR
1850,pr,2.790085,historical,MPI-ESM1-2-LR
1851,pr,3.021763,historical,MPI-ESM1-2-LR
1852,pr,2.745923,historical,MPI-ESM1-2-LR
1853,pr,2.967899,historical,MPI-ESM1-2-LR
1854,pr,2.934644,historical,MPI-ESM1-2-LR
1855,pr,2.929548,historical,MPI-ESM1-2-LR
1856,pr,2.92518,historical,MPI-ESM1-2-LR
1857,pr,2.637655,historical,MPI-ESM1-2-LR
1858,pr,2.800409,historical,MPI-ESM1-2-LR
1859,pr,2.867338,historical,MPI-ESM1-2-LR
1860,pr,2.772963,historical,MPI-ESM1-2-LR
1861,pr,2.968701,historical,MPI-ESM1-2-LR
1862,pr,2.806612,historical,MPI-ESM1-2-LR
1863,pr,2.817294,historical,MPI-ESM1-2-LR
1864,pr,2.652214,historical,MPI-ESM1-2-LR
1865,pr,2.901357,historical,MPI-ESM1-2-LR
1866,pr,2.809559,historical,MPI-ESM1-2-LR
1867,pr,2.824772,historical,MPI-ESM1-2-LR
1868,pr,2.778369,historical,MPI-ESM1-2-LR
1869,pr,2.966812,historical,MPI-ESM1-2-LR
1870,pr,2.805819,historical,MPI-ESM1-2-LR
1871,pr,2.936626,historical,MPI-ESM1-2-LR
1872,pr,2.855852,historical,MPI-ESM1-2-LR
1873,pr,2.6177,historical,MPI-ESM1-2-LR
1874,pr,2.753651,historical,MPI-ESM1-2-LR
1875,pr,2.608349,historical,MPI-ESM1-2-LR
1876,pr,2.850134,historical,MPI-ESM1-2-LR
1877,pr,2.56004,historical,MPI-ESM1-2-LR
1878,pr,2.666714,historical,MPI-ESM1-2-LR
1879,pr,2.741298,historical,MPI-ESM1-2-LR
1880,pr,2.618431,historical,MPI-ESM1-2-LR
1881,pr,2.791908,historical,MPI-ESM1-2-LR
1882,pr,2.884931,historical,MPI-ESM1-2-LR
1883,pr,2.921027,historical,MPI-ESM1-2-LR
1884,pr,2.743472,historical,MPI-ESM1-2-LR
1885,pr,2.86643,historical,MPI-ESM1-2-LR
1886,pr,3.040431,historical,MPI-ESM1-2-LR
