year,variable,value,scenario,model
1850,tas,15.293658,historical,MPI-ESM1-2-LR
1851,tas,15.315773,historical,MPI-ESM1-2-LR
1852,tas,15.320992,historical,MPI-ESM1-2-LR
1853,tas,15.636725,historical,MPI-ESM1-2-LR
1854,tas,15.49506,historical,MPI-ESM1-2-LR
1855,tas,15.413382,historical,MPI-ESM1-2-LR
1856,tas,15.062406,historical,MPI-ESM1-2-LR
1857,tas,15.293049,historical,MPI-ESM1-2-LR
1858,tas,15.2384,historical,MPI-ESM1-2-LR
1859,tas,15.376929,historical,MPI-ESM1-2-LR
1860,tas,15.317115,historical,MPI-ESM1-2-LR
1861,tas,15.528911,historical,MPI-ESM1-2-LR
1862,tas,15.162454,historical,MPI-ESM1-2-LR
1863,tas,15.38903,historical,MPI-ESM1-2-LR
1864,tas,15.427125,historical,MPI-ESM1-2-LR
1865,tas,15.275413,historical,MPI-ESM1-2-LR
1866,tas,15.302107,historical,MPI-ESM1-2-LR
1867,tas,15.357497,historical,MPI-ESM1-2-LR
1868,tas,15.311329,historical,MPI-ESM1-2-LR
1869,tas,15.415642,historical,MPI-ESM1-2-LR
1870,tas,15.497163,historical,MPI-ESM1-2-LR
1871,tas,15.183313,historical,MPI-ESM1-2-LR
1872,tas,15.42779,historical,MPI-ESM1-2-LR
1873,tas,15.163808,historical,MPI-ESM1-2-LR
1874,tas,15.198143,historical,MPI-ESM1-2-LR
1875,tas,15.14612,historical,MPI-ESM1-2-LR
1876,tas,15.169077,historical,MPI-ESM1-2-LR
1877,tas,15.131702,historical,MPI-ESM1-2-LR
1878,tas,15.100514,historical,MPI-ESM1-2-LR
1879,tas,15.444889,historical,MPI-ESM1-2-LR
1880,tas,15.294969,historical,MPI-ESM1-2-LR
1881,tas,15.319715,historical,MPI-ESM1-2-LR
1882,tas,15.418772,historical,MPI-ESM1-2-LR
1883,tas,15.235965,historical,MPI-ESM1-2-LR
1884,tas,14.838765,historical,MPI-ESM1-2-LR
1885,tas,15.15843,historical,MPI-ESM1-2-LR
1886,tas,15.042734,historical,MPI-ESM1-2-LR
1887,tas,15.221596,historical,MPI-ESM1-2-LR
1888,tas,15.365001,historical,MPI-ESM1-2-LR
1889,tas,15.492291,historical,MPI-ESM1-2-LR
1890,tas,15.671283,historical,MPI-ESM1-2-LR
1891,tas,15.075915,historical,MPI-ESM1-2-LR
1892,tas,15.01182,historical,MPI-ESM1-2-LR
1893,tas,15.439622,historical,MPI-ESM1-2-LR
1894,tas,15.313394,historical,MPI-ESM1-2-LR
1895,tas,15.307262,historical,MPI-ESM1-2-LR
1896,tas,15.573092,historical,MPI-ESM1-2-LR
1897,tas,15.474647,historical,MPI-ESM1-2-LR
1898,tas,15.230011,historical,MPI-ESM1-2-LR
