year,variable,value,scenario,model
1850,tas,12.631012,historical,MPI-ESM1-2-LR
1851,tas,12.740693,historical,MPI-ESM1-2-LR
1852,tas,12.550132,historical,MPI-ESM1-2-LR
1853,tas,13.048892,historical,MPI-ESM1-2-LR
1854,tas,12.627089,historical,MPI-ESM1-2-LR
1855,tas,12.875206,historical,MPI-ESM1-2-LR
1856,tas,12.651807,historical,MPI-ESM1-2-LR
1857,tas,12.882256,historical,MPI-ESM1-2-LR
1858,tas,12.915379,historical,MPI-ESM1-2-LR
1859,tas,12.927323,historical,MPI-ESM1-2-LR
1860,tas,12.975837,historical,MPI-ESM1-2-LR
1861,tas,12.775947,historical,MPI-ESM1-2-LR
1862,tas,12.565779,historical,MPI-ESM1-2-LR
1863,tas,12.849299,historical,MPI-ESM1-2-LR
1864,tas,12.730609,historical,MPI-ESM1-2-LR
1865,tas,12.845216,historical,MPI-ESM1-2-LR
1866,tas,12.75736,historical,MPI-ESM1-2-LR
1867,tas,12.760553,historical,MPI-ESM1-2-LR
1868,tas,12.417958,historical,MPI-ESM1-2-LR
1869,tas,12.679699,historical,MPI-ESM1-2-LR
1870,tas,12.834705,historical,MPI-ESM1-2-LR
1871,tas,12.611941,historical,MPI-ESM1-2-LR
1872,tas,12.507945,historical,MPI-ESM1-2-LR
1873,tas,13.007488,historical,MPI-ESM1-2-LR
1874,tas,12.474815,historical,MPI-ESM1-2-LR
1875,tas,12.606052,historical,MPI-ESM1-2-LR
1876,tas,12.491499,historical,MPI-ESM1-2-LR
1877,tas,12.678146,historical,MPI-ESM1-2-LR
1878,tas,12.562004,historical,MPI-ESM1-2-LR
1879,tas,12.774828,historical,MPI-ESM1-2-LR
1880,tas,12.65724,historical,MPI-ESM1-2-LR
1881,tas,12.732766,historical,MPI-ESM1-2-LR
1882,tas,12.587545,historical,MPI-ESM1-2-LR
1883,tas,12.511396,historical,MPI-ESM1-2-LR
1884,tas,12.024678,historical,MPI-ESM1-2-LR
1885,tas,12.563361,historical,MPI-ESM1-2-LR
1886,tas,12.604077,historical,MPI-ESM1-2-LR
1887,tas,12.723176,historical,MPI-ESM1-2-LR
1888,tas,12.697432,historical,MPI-ESM1-2-LR
1889,tas,13.130785,historical,MPI-ESM1-2-LR
1890,tas,12.891259,historical,MPI-ESM1-2-LR
1891,tas,12.425529,historical,MPI-ESM1-2-LR
1892,tas,12.689302,historical,MPI-ESM1-2-LR
1893,tas,12.559235,historical,MPI-ESM1-2-LR
1894,tas,12.558652,historical,MPI-ESM1-2-LR
1895,tas,12.706664,historical,MPI-ESM1-2-LR
1896,tas,13.022951,historical,MPI-ESM1-2-LR
1897,tas,12.8599,historical,MPI-ESM1-2-LR
1898,tas,12.84247,historical,MPI-ESM1-2-LR
1899,tas,12.626137,historical,MPI-ESM1-2-LR
1900,tas,12.678357,historical,MPI-ESM1-2-LR
1901,tas,12.979464,historical,MPI-ESM1-2-LR
1902,tas,12.802125,historical,MPI-ESM1-2-LR
1903,tas,12.742813,historical,MPI-ESM1-2-LR
1904,tas,12.753926,historical,MPI-ESM1-2-LR
1905,tas,12.734289,historical,MPI-ESM1-2-LR
1906,tas,12.572855,historical,MPI-ESM1-2-LR
1907,tas,12.609907,historical,MPI-ESM1-2-LR
1908,tas,12.49219,historical,MPI-ESM1-2-LR
1909,tas,12.615538,historical,MPI-ESM1-2-LR
1910,tas,12.743715,historical,MPI-ESM1-2-LR
1911,tas,12.730607,historical,MPI-ESM1-2-LR
1912,tas,12.476608,historical,MPI-ESM1-2-LR
1913,tas,13.062473,historical,MPI-ESM1-2-LR
1914,tas,12.719495,historical,MPI-ESM1-2-LR
1915,tas,12.895359,historical,MPI-ESM1-2-LR
1916,tas,12.630771,historical,MPI-ESM1-2-LR
1917,tas,12.725123,historical,MPI-ESM1-2-LR
1918,tas,12.506591,historical,MPI-ESM1-2-LR
1919,tas,12.690094,historical,MPI-ESM1-2-LR
1920,tas,12.739515,historical,MPI-ESM1-2-LR
1921,tas,12.941369,historical,MPI-ESM1-2-LR
1922,tas,12.974051,historical,MPI-ESM1-2-LR
1923,tas,12.858905,historical,MPI-ESM1-2-LR
1924,tas,12.718431,historical,MPI-ESM1-2-LR
1925,tas,12.677073,historical,MPI-ESM1-2-LR
1926,tas,12.931962,historical,MPI-ESM1-2-LR
1927,tas,13.010147,historical,MPI-ESM1-2-LR
1928,tas,13.034815,historical,MPI-ESM1-2-LR
1929,tas,12.947061,historical,MPI-ESM1-2-LR
1930,tas,12.854483,historical,MPI-ESM1-2-LR
1931,tas,12.916384,historical,MPI-ESM1-2-LR
1932,tas,12.784522,historical,MPI-ESM1-2-LR
1933,tas,13.039623,historical,MPI-ESM1-2-LR
1934,tas,12.840667,historical,MPI-ESM1-2-LR
