year,variable,value,scenario,model
1850,tas,11.355426,historical,MPI-ESM1-2-LR
1851,tas,11.753499,historical,MPI-ESM1-2-LR
1852,tas,11.5741,historical,MPI-ESM1-2-LR
1853,tas,11.891184,historical,MPI-ESM1-2-LR
1854,tas,11.649538,historical,MPI-ESM1-2-LR
1855,tas,11.72005,historical,MPI-ESM1-2-LR
1856,tas,11.764106,historical,MPI-ESM1-2-LR
1857,tas,12.139362,historical,MPI-ESM1-2-LR
1858,tas,11.478579,historical,MPI-ESM1-2-LR
1859,tas,11.528123,historical,MPI-ESM1-2-LR
1860,tas,11.740784,historical,MPI-ESM1-2-LR
1861,tas,11.946169,historical,MPI-ESM1-2-LR
1862,tas,11.671838,historical,MPI-ESM1-2-LR
1863,tas,11.747836,historical,MPI-ESM1-2-LR
1864,tas,12.073592,historical,MPI-ESM1-2-LR
1865,tas,11.600784,historical,MPI-ESM1-2-LR
1866,tas,12.080805,historical,MPI-ESM1-2-LR
1867,tas,11.564223,historical,MPI-ESM1-2-LR
1868,tas,11.431782,historical,MPI-ESM1-2-LR
1869,tas,12.052586,historical,MPI-ESM1-2-LR
1870,tas,11.818662,historical,MPI-ESM1-2-LR
1871,tas,11.87483,historical,MPI-ESM1-2-LR
1872,tas,11.431046,historical,MPI-ESM1-2-LR
1873,tas,11.474927,historical,MPI-ESM1-2-LR
1874,tas,11.499448,historical,MPI-ESM1-2-LR
1875,tas,11.544062,historical,MPI-ESM1-2-LR
1876,tas,11.502963,historical,MPI-ESM1-2-LR
1877,tas,11.782201,historical,MPI-ESM1-2-LR
1878,tas,11.99443,historical,MPI-ESM1-2-LR
1879,tas,11.847202,historical,MPI-ESM1-2-LR
1880,tas,11.209174,historical,MPI-ESM1-2-LR
1881,tas,11.757795,historical,MPI-ESM1-2-LR
1882,tas,11.544079,historical,MPI-ESM1-2-LR
1883,tas,11.315006,historical,MPI-ESM1-2-LR
1884,tas,11.237769,historical,MPI-ESM1-2-LR
1885,tas,11.354716,historical,MPI-ESM1-2-LR
1886,tas,11.38704,historical,MPI-ESM1-2-LR
1887,tas,11.873473,historical,MPI-ESM1-2-LR
1888,tas,11.512532,historical,MPI-ESM1-2-LR
1889,tas,11.677999,historical,MPI-ESM1-2-LR
1890,tas,11.488019,historical,MPI-ESM1-2-LR
1891,tas,11.286362,historical,MPI-ESM1-2-LR
