year,variable,value,scenario,model
1850,tas,15.497376,historical,MPI-ESM1-2-LR
1851,tas,15.321032,historical,MPI-ESM1-2-LR
1852,tas,15.390048,historical,MPI-ESM1-2-LR
1853,tas,15.8766,historical,MPI-ESM1-2-LR
1854,tas,15.604501,historical,MPI-ESM1-2-LR
1855,tas,15.637575,historical,MPI-ESM1-2-LR
1856,tas,15.444392,historical,MPI-ESM1-2-LR
1857,tas,15.29294,historical,MPI-ESM1-2-LR
1858,tas,15.473009,historical,MPI-ESM1-2-LR
1859,tas,15.391347,historical,MPI-ESM1-2-LR
1860,tas,15.495871,historical,MPI-ESM1-2-LR
1861,tas,15.697973,historical,MPI-ESM1-2-LR
1862,tas,15.449998,historical,MPI-ESM1-2-LR
1863,tas,15.308011,historical,MPI-ESM1-2-LR
1864,tas,15.610172,historical,MPI-ESM1-2-LR
1865,tas,15.516993,historical,MPI-ESM1-2-LR
1866,tas,15.515586,historical,MPI-ESM1-2-LR
1867,tas,15.398459,historical,MPI-ESM1-2-LR
1868,tas,15.275432,historical,MPI-ESM1-2-LR
1869,tas,15.500221,historical,MPI-ESM1-2-LR
1870,tas,15.722012,historical,MPI-ESM1-2-LR
1871,tas,15.587724,historical,MPI-ESM1-2-LR
1872,tas,15.675391,historical,MPI-ESM1-2-LR
1873,tas,15.73102,historical,MPI-ESM1-2-LR
1874,tas,15.487323,historical,MPI-ESM1-2-LR
1875,tas,15.247564,historical,MPI-ESM1-2-LR
1876,tas,15.35768,historical,MPI-ESM1-2-LR
1877,tas,15.319364,historical,MPI-ESM1-2-LR
1878,tas,15.328741,historical,MPI-ESM1-2-LR
1879,tas,15.418278,historical,MPI-ESM1-2-LR
1880,tas,15.375071,historical,MPI-ESM1-2-LR
1881,tas,15.20179,historical,MPI-ESM1-2-LR
1882,tas,15.44342,historical,MPI-ESM1-2-LR
1883,tas,15.646416,historical,MPI-ESM1-2-LR
1884,tas,15.246315,historical,MPI-ESM1-2-LR
1885,tas,15.125129,historical,MPI-ESM1-2-LR
1886,tas,15.098408,historical,MPI-ESM1-2-LR
1887,tas,15.403173,historical,MPI-ESM1-2-LR
1888,tas,15.361646,historical,MPI-ESM1-2-LR
1889,tas,15.590635,historical,MPI-ESM1-2-LR
1890,tas,15.728662,historical,MPI-ESM1-2-LR
1891,tas,15.411755,historical,MPI-ESM1-2-LR
1892,tas,15.224239,historical,MPI-ESM1-2-LR
1893,tas,15.54065,historical,MPI-ESM1-2-LR
1894,tas,15.410524,historical,MPI-ESM1-2-LR
1895,tas,15.495296,historical,MPI-ESM1-2-LR
1896,tas,15.624589,historical,MPI-ESM1-2-LR
1897,tas,15.694899,historical,MPI-ESM1-2-LR
1898,tas,15.312338,historical,MPI-ESM1-2-LR
1899,tas,15.301559,historical,MPI-ESM1-2-LR
1900,tas,15.350568,historical,MPI-ESM1-2-LR
1901,tas,15.541907,historical,MPI-ESM1-2-LR
1902,tas,15.571658,historical,MPI-ESM1-2-LR
1903,tas,15.066194,historical,MPI-ESM1-2-LR
1904,tas,15.43042,historical,MPI-ESM1-2-LR
1905,tas,15.710935,historical,MPI-ESM1-2-LR
1906,tas,15.349518,historical,MPI-ESM1-2-LR
1907,tas,15.426603,historical,MPI-ESM1-2-LR
1908,tas,15.458264,historical,MPI-ESM1-2-LR
1909,tas,15.311071,historical,MPI-ESM1-2-LR
1910,tas,15.588119,historical,MPI-ESM1-2-LR
1911,tas,15.652596,historical,MPI-ESM1-2-LR
1912,tas,15.58665,historical,MPI-ESM1-2-LR
1913,tas,15.58674,historical,MPI-ESM1-2-LR
1914,tas,15.689396,historical,MPI-ESM1-2-LR
1915,tas,15.576236,historical,MPI-ESM1-2-LR
1916,tas,15.306731,historical,MPI-ESM1-2-LR
1917,tas,15.316128,historical,MPI-ESM1-2-LR
1918,tas,15.102711,historical,MPI-ESM1-2-LR
1919,tas,15.494072,historical,MPI-ESM1-2-LR
1920,tas,15.790854,historical,MPI-ESM1-2-LR
1921,tas,15.485516,historical,MPI-ESM1-2-LR
1922,tas,15.552133,historical,MPI-ESM1-2-LR
1923,tas,15.605731,historical,MPI-ESM1-2-LR
1924,tas,15.665699,historical,MPI-ESM1-2-LR
1925,tas,15.485875,historical,MPI-ESM1-2-LR
1926,tas,15.599487,historical,MPI-ESM1-2-LR
1927,tas,15.639206,historical,MPI-ESM1-2-LR
1928,tas,15.760098,historical,MPI-ESM1-2-LR
1929,tas,15.715384,historical,MPI-ESM1-2-LR
1930,tas,15.649813,historical,MPI-ESM1-2-LR
1931,tas,15.579151,historical,MPI-ESM1-2-LR
1932,tas,15.608074,historical,MPI-ESM1-2-LR
1933,tas,15.553816,historical,MPI-ESM1-2-LR
1934,tas,15.439224,historical,MPI-ESM1-2-LR
1935,tas,15.665308,historical,MPI-ESM1-2-LR
1936,tas,15.778176,historical,MPI-ESM1-2-LR
1937,tas,15.451075,historical,MPI-ESM1-2-LR
1938,tas,15.62457,historical,MPI-ESM1-2-LR
1939,tas,15.519962,historical,MPI-ESM1-2-LR
1940,tas,15.714841,historical,MPI-ESM1-2-LR
1941,tas,15.677088,historical,MPI-ESM1-2-LR
1942,tas,15.804122,historical,MPI-ESM1-2-LR
1943,tas,15.988841,historical,MPI-ESM1-2-LR
1944,tas,15.529195,historical,MPI-ESM1-2-LR
1945,tas,15.527145,historical,MPI-ESM1-2-LR
1946,tas,15.777514,historical,MPI-ESM1-2-LR
1947,tas,15.819311,historical,MPI-ESM1-2-LR
1948,tas,15.779751,historical,MPI-ESM1-2-LR
1949,tas,15.658728,historical,MPI-ESM1-2-LR
1950,tas,15.506797,historical,MPI-ESM1-2-LR
1951,tas,15.960671,historical,MPI-ESM1-2-LR
1952,tas,15.949792,historical,MPI-ESM1-2-LR
1953,tas,15.759828,historical,MPI-ESM1-2-LR
1954,tas,15.619386,historical,MPI-ESM1-2-LR
1955,tas,15.534977,historical,MPI-ESM1-2-LR
1956,tas,15.383423,historical,MPI-ESM1-2-LR
1957,tas,15.481352,historical,MPI-ESM1-2-LR
1958,tas,15.590375,historical,MPI-ESM1-2-LR
1959,tas,15.626769,historical,MPI-ESM1-2-LR
1960,tas,15.842588,historical,MPI-ESM1-2-LR
1961,tas,15.825663,historical,MPI-ESM1-2-LR
1962,tas,15.568121,historical,MPI-ESM1-2-LR
1963,tas,15.390777,historical,MPI-ESM1-2-LR
1964,tas,15.38362,historical,MPI-ESM1-2-LR
1965,tas,15.571776,historical,MPI-ESM1-2-LR
1966,tas,15.632034,historical,MPI-ESM1-2-LR
1967,tas,15.78126,historical,MPI-ESM1-2-LR
1968,tas,15.903555,historical,MPI-ESM1-2-LR
1969,tas,15.562864,historical,MPI-ESM1-2-LR
1970,tas,15.568888,historical,MPI-ESM1-2-LR
1971,tas,15.634379,historical,MPI-ESM1-2-LR
1972,tas,15.734269,historical,MPI-ESM1-2-LR
1973,tas,16.004293,historical,MPI-ESM1-2-LR
1974,tas,15.93487,historical,MPI-ESM1-2-LR
1975,tas,15.572685,historical,MPI-ESM1-2-LR
1976,tas,15.58264,historical,MPI-ESM1-2-LR
1977,tas,15.75683,historical,MPI-ESM1-2-LR
1978,tas,15.846507,historical,MPI-ESM1-2-LR
1979,tas,15.886968,historical,MPI-ESM1-2-LR
1980,tas,16.09075,historical,MPI-ESM1-2-LR
1981,tas,15.917654,historical,MPI-ESM1-2-LR
1982,tas,15.805174,historical,MPI-ESM1-2-LR
1983,tas,15.768888,historical,MPI-ESM1-2-LR
1984,tas,16.075654,historical,MPI-ESM1-2-LR
1985,tas,15.95858,historical,MPI-ESM1-2-LR
1986,tas,15.969242,historical,MPI-ESM1-2-LR
1987,tas,15.965858,historical,MPI-ESM1-2-LR
1988,tas,15.684115,historical,MPI-ESM1-2-LR
1989,tas,16.090606,historical,MPI-ESM1-2-LR
1990,tas,16.250782,historical,MPI-ESM1-2-LR
1991,tas,16.171406,historical,MPI-ESM1-2-LR
1992,tas,15.866168,historical,MPI-ESM1-2-LR
1993,tas,15.929656,historical,MPI-ESM1-2-LR
1994,tas,15.809149,historical,MPI-ESM1-2-LR
1995,tas,15.979578,historical,MPI-ESM1-2-LR
1996,tas,16.120128,historical,MPI-ESM1-2-LR
1997,tas,16.252622,historical,MPI-ESM1-2-LR
1998,tas,16.36562,historical,MPI-ESM1-2-LR
1999,tas,16.186466,historical,MPI-ESM1-2-LR
2000,tas,16.168047,historical,MPI-ESM1-2-LR
2001,tas,16.279953,historical,MPI-ESM1-2-LR
2002,tas,16.168011,historical,MPI-ESM1-2-LR
2003,tas,16.479799,historical,MPI-ESM1-2-LR
2004,tas,16.41489,historical,MPI-ESM1-2-LR
2005,tas,16.099225,historical,MPI-ESM1-2-LR
2006,tas,16.275055,historical,MPI-ESM1-2-LR
2007,tas,16.185974,historical,MPI-ESM1-2-LR
2008,tas,16.263794,historical,MPI-ESM1-2-LR
2009,tas,16.239638,historical,MPI-ESM1-2-LR
2010,tas,16.405788,historical,MPI-ESM1-2-LR
2011,tas,16.366928,historical,MPI-ESM1-2-LR
2012,tas,16.327197,historical,MPI-ESM1-2-LR
2013,tas,16.409376,historical,MPI-ESM1-2-LR
2014,tas,16.48077,historical,MPI-ESM1-2-LR
1850,pr,2.875614,historical,MPI-ESM1-2-LR
1851,pr,2.986592,historical,MPI-ESM1-2-LR
1852,pr,2.975806,historical,MPI-ESM1-2-LR
1853,pr,3.063192,historical,MPI-ESM1-2-LR
1854,pr,2.929246,historical,MPI-ESM1-2-LR
1855,pr,3.025305,historical,MPI-ESM1-2-LR
1856,pr,2.895138,historical,MPI-ESM1-2-LR
1857,pr,2.944998,historical,MPI-ESM1-2-LR
1858,pr,2.846627,historical,MPI-ESM1-2-LR
1859,pr,2.975552,historical,MPI-ESM1-2-LR
1860,pr,2.916135,historical,MPI-ESM1-2-LR
1861,pr,2.966869,historical,MPI-ESM1-2-LR
1862,pr,3.107527,historical,MPI-ESM1-2-LR
1863,pr,2.991628,historical,MPI-ESM1-2-LR
1864,pr,3.000938,historical,MPI-ESM1-2-LR
1865,pr,2.961415,historical,MPI-ESM1-2-LR
1866,pr,3.039365,historical,MPI-ESM1-2-LR
1867,pr,3.075501,historical,MPI-ESM1-2-LR
1868,pr,2.976549,historical,MPI-ESM1-2-LR
