year,variable,value,scenario,model
1850,tas,12.29935,historical,MPI-ESM1-2-LR
1851,tas,12.06072,historical,MPI-ESM1-2-LR
1852,tas,12.063796,historical,MPI-ESM1-2-LR
1853,tas,12.364983,historical,MPI-ESM1-2-LR
1854,tas,12.14301,historical,MPI-ESM1-2-LR
1855,tas,12.055036,historical,MPI-ESM1-2-LR
1856,tas,11.968292,historical,MPI-ESM1-2-LR
1857,tas,12.100114,historical,MPI-ESM1-2-LR
1858,tas,12.170525,historical,MPI-ESM1-2-LR
1859,tas,12.225923,historical,MPI-ESM1-2-LR
1860,tas,12.332003,historical,MPI-ESM1-2-LR
1861,tas,12.420839,historical,MPI-ESM1-2-LR
1862,tas,12.129696,historical,MPI-ESM1-2-LR
1863,tas,12.363345,historical,MPI-ESM1-2-LR
1864,tas,12.209479,historical,MPI-ESM1-2-LR
1865,tas,12.239307,historical,MPI-ESM1-2-LR
1866,tas,12.038082,historical,MPI-ESM1-2-LR
1867,tas,12.544393,historical,MPI-ESM1-2-LR
1868,tas,12.167515,historical,MPI-ESM1-2-LR
1869,tas,12.370592,historical,MPI-ESM1-2-LR
1870,tas,12.360873,historical,MPI-ESM1-2-LR
1871,tas,11.988202,historical,MPI-ESM1-2-LR
1872,tas,12.249872,historical,MPI-ESM1-2-LR
1873,tas,12.321108,historical,MPI-ESM1-2-LR
1874,tas,11.912194,historical,MPI-ESM1-2-LR
1875,tas,12.046865,historical,MPI-ESM1-2-LR
1876,tas,12.092957,historical,MPI-ESM1-2-LR
1877,tas,12.222966,historical,MPI-ESM1-2-LR
1878,tas,12.284353,historical,MPI-ESM1-2-LR
1879,tas,12.487365,historical,MPI-ESM1-2-LR
1880,tas,12.010312,historical,MPI-ESM1-2-LR
1881,tas,12.283899,historical,MPI-ESM1-2-LR
1882,tas,12.393806,historical,MPI-ESM1-2-LR
1883,tas,12.157143,historical,MPI-ESM1-2-LR
1884,tas,11.766223,historical,MPI-ESM1-2-LR
1885,tas,12.158212,historical,MPI-ESM1-2-LR
1886,tas,12.145236,historical,MPI-ESM1-2-LR
1887,tas,12.176259,historical,MPI-ESM1-2-LR
1888,tas,12.377105,historical,MPI-ESM1-2-LR
1889,tas,12.384903,historical,MPI-ESM1-2-LR
1890,tas,11.917314,historical,MPI-ESM1-2-LR
1891,tas,11.854614,historical,MPI-ESM1-2-LR
1892,tas,12.298917,historical,MPI-ESM1-2-LR
1893,tas,12.224398,historical,MPI-ESM1-2-LR
1894,tas,12.076335,historical,MPI-ESM1-2-LR
1895,tas,12.113374,historical,MPI-ESM1-2-LR
1896,tas,12.402528,historical,MPI-ESM1-2-LR
1897,tas,11.991202,historical,MPI-ESM1-2-LR
1898,tas,12.360161,historical,MPI-ESM1-2-LR
1899,tas,12.036515,historical,MPI-ESM1-2-LR
1900,tas,12.257778,historical,MPI-ESM1-2-LR
1901,tas,12.228568,historical,MPI-ESM1-2-LR
1902,tas,12.341301,historical,MPI-ESM1-2-LR
1903,tas,12.176807,historical,MPI-ESM1-2-LR
1904,tas,12.228813,historical,MPI-ESM1-2-LR
1905,tas,12.325415,historical,MPI-ESM1-2-LR
1906,tas,12.15293,historical,MPI-ESM1-2-LR
1907,tas,12.238994,historical,MPI-ESM1-2-LR
1908,tas,11.844041,historical,MPI-ESM1-2-LR
