year,variable,value,scenario,model
1850,tas,11.503486,historical,MPI-ESM1-2-LR
1851,tas,11.228276,historical,MPI-ESM1-2-LR
1852,tas,11.463067,historical,MPI-ESM1-2-LR
1853,tas,11.463736,historical,MPI-ESM1-2-LR
1854,tas,11.813361,historical,MPI-ESM1-2-LR
1855,tas,11.23849,historical,MPI-ESM1-2-LR
1856,tas,11.492972,historical,MPI-ESM1-2-LR
1857,tas,11.347509,historical,MPI-ESM1-2-LR
1858,tas,11.798474,historical,MPI-ESM1-2-LR
1859,tas,11.334108,historical,MPI-ESM1-2-LR
1860,tas,11.637184,historical,MPI-ESM1-2-LR
1861,tas,11.744939,historical,MPI-ESM1-2-LR
1862,tas,11.470962,historical,MPI-ESM1-2-LR
1863,tas,11.487897,historical,MPI-ESM1-2-LR
1864,tas,11.757733,historical,MPI-ESM1-2-LR
1865,tas,11.658464,historical,MPI-ESM1-2-LR
1866,tas,11.558579,historical,MPI-ESM1-2-LR
1867,tas,11.915277,historical,MPI-ESM1-2-LR
1868,tas,11.59488,historical,MPI-ESM1-2-LR
1869,tas,11.49732,historical,MPI-ESM1-2-LR
1870,tas,11.372712,historical,MPI-ESM1-2-LR
1871,tas,11.612749,historical,MPI-ESM1-2-LR
1872,tas,11.59505,historical,MPI-ESM1-2-LR
1873,tas,11.357767,historical,MPI-ESM1-2-LR
1874,tas,11.430474,historical,MPI-ESM1-2-LR
1875,tas,11.20684,historical,MPI-ESM1-2-LR
1876,tas,11.489421,historical,MPI-ESM1-2-LR
1877,tas,11.43881,historical,MPI-ESM1-2-LR
1878,tas,11.302587,historical,MPI-ESM1-2-LR
1879,tas,11.730211,historical,MPI-ESM1-2-LR
1880,tas,11.84255,historical,MPI-ESM1-2-LR
1881,tas,11.422123,historical,MPI-ESM1-2-LR
1882,tas,11.455371,historical,MPI-ESM1-2-LR
1883,tas,11.70116,historical,MPI-ESM1-2-LR
1884,tas,11.329101,historical,MPI-ESM1-2-LR
1885,tas,11.266465,historical,MPI-ESM1-2-LR
1886,tas,11.460906,historical,MPI-ESM1-2-LR
1887,tas,11.340631,historical,MPI-ESM1-2-LR
1888,tas,11.354505,historical,MPI-ESM1-2-LR
1889,tas,11.466537,historical,MPI-ESM1-2-LR
1890,tas,11.3167,historical,MPI-ESM1-2-LR
1891,tas,11.228414,historical,MPI-ESM1-2-LR
1892,tas,11.449332,historical,MPI-ESM1-2-LR
1893,tas,11.579558,historical,MPI-ESM1-2-LR
1894,tas,11.466332,historical,MPI-ESM1-2-LR
1895,tas,11.407947,historical,MPI-ESM1-2-LR
1896,tas,11.681021,historical,MPI-ESM1-2-LR
1897,tas,11.721855,historical,MPI-ESM1-2-LR
1898,tas,11.667993,historical,MPI-ESM1-2-LR
1899,tas,11.594563,historical,MPI-ESM1-2-LR
1900,tas,11.390977,historical,MPI-ESM1-2-LR
1901,tas,11.359343,historical,MPI-ESM1-2-LR
1902,tas,11.684245,historical,MPI-ESM1-2-LR
1903,tas,11.256254,historical,MPI-ESM1-2-LR
1904,tas,11.457547,historical,MPI-ESM1-2-LR
1905,tas,11.459951,historical,MPI-ESM1-2-LR
1906,tas,11.526724,historical,MPI-ESM1-2-LR
1907,tas,11.596156,historical,MPI-ESM1-2-LR
1908,tas,11.354985,historical,MPI-ESM1-2-LR
1909,tas,11.363531,historical,MPI-ESM1-2-LR
1910,tas,11.326993,historical,MPI-ESM1-2-LR
1911,tas,11.356726,historical,MPI-ESM1-2-LR
1912,tas,11.497242,historical,MPI-ESM1-2-LR
1913,tas,11.6688,historical,MPI-ESM1-2-LR
1914,tas,11.737745,historical,MPI-ESM1-2-LR
1915,tas,11.881249,historical,MPI-ESM1-2-LR
1916,tas,11.453549,historical,MPI-ESM1-2-LR
1917,tas,11.389446,historical,MPI-ESM1-2-LR
1918,tas,11.350212,historical,MPI-ESM1-2-LR
1919,tas,11.45449,historical,MPI-ESM1-2-LR
1920,tas,11.570884,historical,MPI-ESM1-2-LR
1921,tas,11.510584,historical,MPI-ESM1-2-LR
1922,tas,11.545468,historical,MPI-ESM1-2-LR
1923,tas,11.467058,historical,MPI-ESM1-2-LR
1924,tas,11.622332,historical,MPI-ESM1-2-LR
1925,tas,11.537697,historical,MPI-ESM1-2-LR
1926,tas,11.830721,historical,MPI-ESM1-2-LR
1927,tas,11.602025,historical,MPI-ESM1-2-LR
1928,tas,12.004765,historical,MPI-ESM1-2-LR
1929,tas,12.017785,historical,MPI-ESM1-2-LR
1930,tas,11.862533,historical,MPI-ESM1-2-LR
1931,tas,11.657114,historical,MPI-ESM1-2-LR
1932,tas,11.504921,historical,MPI-ESM1-2-LR
1933,tas,11.602756,historical,MPI-ESM1-2-LR
1934,tas,11.706602,historical,MPI-ESM1-2-LR
1935,tas,11.662341,historical,MPI-ESM1-2-LR
1936,tas,11.569129,historical,MPI-ESM1-2-LR
1937,tas,11.923747,historical,MPI-ESM1-2-LR
1938,tas,11.728328,historical,MPI-ESM1-2-LR
1939,tas,11.532039,historical,MPI-ESM1-2-LR
1940,tas,11.830901,historical,MPI-ESM1-2-LR
1941,tas,11.955965,historical,MPI-ESM1-2-LR
1942,tas,11.666421,historical,MPI-ESM1-2-LR
1943,tas,12.176368,historical,MPI-ESM1-2-LR
1944,tas,11.759325,historical,MPI-ESM1-2-LR
