year,variable,value,scenario,model
1850,tas,15.391498,historical,MPI-ESM1-2-LR
1851,tas,15.549334,historical,MPI-ESM1-2-LR
1852,tas,15.254577,historical,MPI-ESM1-2-LR
1853,tas,15.731672,historical,MPI-ESM1-2-LR
1854,tas,15.630822,historical,MPI-ESM1-2-LR
1855,tas,15.393183,historical,MPI-ESM1-2-LR
1856,tas,15.247465,historical,MPI-ESM1-2-LR
1857,tas,15.495246,historical,MPI-ESM1-2-LR
1858,tas,15.321236,historical,MPI-ESM1-2-LR
1859,tas,15.521627,historical,MPI-ESM1-2-LR
1860,tas,15.676643,historical,MPI-ESM1-2-LR
1861,tas,15.621739,historical,MPI-ESM1-2-LR
1862,tas,15.22865,historical,MPI-ESM1-2-LR
1863,tas,15.399837,historical,MPI-ESM1-2-LR
1864,tas,15.601332,historical,MPI-ESM1-2-LR
1865,tas,15.600951,historical,MPI-ESM1-2-LR
1866,tas,15.496111,historical,MPI-ESM1-2-LR
1867,tas,15.475176,historical,MPI-ESM1-2-LR
1868,tas,15.462539,historical,MPI-ESM1-2-LR
1869,tas,15.387272,historical,MPI-ESM1-2-LR
1870,tas,15.497926,historical,MPI-ESM1-2-LR
1871,tas,15.626113,historical,MPI-ESM1-2-LR
1872,tas,15.444642,historical,MPI-ESM1-2-LR
1873,tas,15.485139,historical,MPI-ESM1-2-LR
1874,tas,15.439533,historical,MPI-ESM1-2-LR
1875,tas,15.368318,historical,MPI-ESM1-2-LR
1876,tas,15.442814,historical,MPI-ESM1-2-LR
1877,tas,15.458616,historical,MPI-ESM1-2-LR
1878,tas,15.542088,historical,MPI-ESM1-2-LR
1879,tas,15.638961,historical,MPI-ESM1-2-LR
1880,tas,15.646059,historical,MPI-ESM1-2-LR
1881,tas,15.44934,historical,MPI-ESM1-2-LR
1882,tas,15.413604,historical,MPI-ESM1-2-LR
1883,tas,15.494488,historical,MPI-ESM1-2-LR
1884,tas,15.096274,historical,MPI-ESM1-2-LR
1885,tas,15.301759,historical,MPI-ESM1-2-LR
1886,tas,15.352592,historical,MPI-ESM1-2-LR
1887,tas,15.370558,historical,MPI-ESM1-2-LR
1888,tas,15.443239,historical,MPI-ESM1-2-LR
1889,tas,15.675027,historical,MPI-ESM1-2-LR
1890,tas,15.729099,historical,MPI-ESM1-2-LR
1891,tas,15.210081,historical,MPI-ESM1-2-LR
1892,tas,15.242014,historical,MPI-ESM1-2-LR
1893,tas,15.544276,historical,MPI-ESM1-2-LR
1894,tas,15.318683,historical,MPI-ESM1-2-LR
1895,tas,15.510405,historical,MPI-ESM1-2-LR
1896,tas,15.592371,historical,MPI-ESM1-2-LR
1897,tas,15.582614,historical,MPI-ESM1-2-LR
1898,tas,15.289509,historical,MPI-ESM1-2-LR
1899,tas,15.446213,historical,MPI-ESM1-2-LR
1900,tas,15.413293,historical,MPI-ESM1-2-LR
1901,tas,15.538568,historical,MPI-ESM1-2-LR
1902,tas,15.772531,historical,MPI-ESM1-2-LR
1903,tas,15.405859,historical,MPI-ESM1-2-LR
1904,tas,15.477833,historical,MPI-ESM1-2-LR
1905,tas,15.505709,historical,MPI-ESM1-2-LR
1906,tas,15.434625,historical,MPI-ESM1-2-LR
1907,tas,15.363606,historical,MPI-ESM1-2-LR
1908,tas,15.535329,historical,MPI-ESM1-2-LR
