year,variable,value,scenario,model
1850,tas,12.568868,historical,MPI-ESM1-2-LR
1851,tas,12.684433,historical,MPI-ESM1-2-LR
1852,tas,12.539129,historical,MPI-ESM1-2-LR
1853,tas,12.994018,historical,MPI-ESM1-2-LR
1854,tas,12.561743,historical,MPI-ESM1-2-LR
1855,tas,12.783631,historical,MPI-ESM1-2-LR
1856,tas,12.557245,historical,MPI-ESM1-2-LR
1857,tas,12.850792,historical,MPI-ESM1-2-LR
1858,tas,12.837074,historical,MPI-ESM1-2-LR
1859,tas,12.791266,historical,MPI-ESM1-2-LR
1860,tas,12.928744,historical,MPI-ESM1-2-LR
1861,tas,12.725647,historical,MPI-ESM1-2-LR
1862,tas,12.435445,historical,MPI-ESM1-2-LR
1863,tas,12.754884,historical,MPI-ESM1-2-LR
1864,tas,12.853356,historical,MPI-ESM1-2-LR
1865,tas,12.853603,historical,MPI-ESM1-2-LR
1866,tas,12.665829,historical,MPI-ESM1-2-LR
1867,tas,12.736351,historical,MPI-ESM1-2-LR
1868,tas,12.297388,historical,MPI-ESM1-2-LR
1869,tas,12.697509,historical,MPI-ESM1-2-LR
1870,tas,12.781605,historical,MPI-ESM1-2-LR
1871,tas,12.588685,historical,MPI-ESM1-2-LR
1872,tas,12.576951,historical,MPI-ESM1-2-LR
1873,tas,12.926167,historical,MPI-ESM1-2-LR
1874,tas,12.445726,historical,MPI-ESM1-2-LR
1875,tas,12.508742,historical,MPI-ESM1-2-LR
1876,tas,12.577447,historical,MPI-ESM1-2-LR
1877,tas,12.649173,historical,MPI-ESM1-2-LR
1878,tas,12.487253,historical,MPI-ESM1-2-LR
1879,tas,12.762534,historical,MPI-ESM1-2-LR
1880,tas,12.474512,historical,MPI-ESM1-2-LR
1881,tas,12.683789,historical,MPI-ESM1-2-LR
1882,tas,12.565137,historical,MPI-ESM1-2-LR
1883,tas,12.527496,historical,MPI-ESM1-2-LR
1884,tas,12.023352,historical,MPI-ESM1-2-LR
1885,tas,12.589556,historical,MPI-ESM1-2-LR
1886,tas,12.571625,historical,MPI-ESM1-2-LR
1887,tas,12.710285,historical,MPI-ESM1-2-LR
1888,tas,12.710162,historical,MPI-ESM1-2-LR
1889,tas,12.941007,historical,MPI-ESM1-2-LR
1890,tas,12.731433,historical,MPI-ESM1-2-LR
1891,tas,12.385778,historical,MPI-ESM1-2-LR
1892,tas,12.668599,historical,MPI-ESM1-2-LR
1893,tas,12.408564,historical,MPI-ESM1-2-LR
1894,tas,12.523455,historical,MPI-ESM1-2-LR
1895,tas,12.488351,historical,MPI-ESM1-2-LR
1896,tas,12.761173,historical,MPI-ESM1-2-LR
1897,tas,12.747414,historical,MPI-ESM1-2-LR
1898,tas,12.773165,historical,MPI-ESM1-2-LR
1899,tas,12.523351,historical,MPI-ESM1-2-LR
1900,tas,12.587474,historical,MPI-ESM1-2-LR
1901,tas,12.786707,historical,MPI-ESM1-2-LR
1902,tas,12.659307,historical,MPI-ESM1-2-LR
1903,tas,12.60301,historical,MPI-ESM1-2-LR
1904,tas,12.685922,historical,MPI-ESM1-2-LR
1905,tas,12.694218,historical,MPI-ESM1-2-LR
