year,variable,value,scenario,model
1850,tas,13.963393,historical,MPI-ESM1-2-LR
1851,tas,13.848405,historical,MPI-ESM1-2-LR
1852,tas,13.993757,historical,MPI-ESM1-2-LR
1853,tas,14.306537,historical,MPI-ESM1-2-LR
1854,tas,14.162416,historical,MPI-ESM1-2-LR
1855,tas,13.808535,historical,MPI-ESM1-2-LR
1856,tas,13.808668,historical,MPI-ESM1-2-LR
1857,tas,13.75898,historical,MPI-ESM1-2-LR
1858,tas,14.092354,historical,MPI-ESM1-2-LR
1859,tas,14.156888,historical,MPI-ESM1-2-LR
1860,tas,13.835259,historical,MPI-ESM1-2-LR
1861,tas,13.934037,historical,MPI-ESM1-2-LR
1862,tas,14.00229,historical,MPI-ESM1-2-LR
1863,tas,13.829529,historical,MPI-ESM1-2-LR
1864,tas,14.170121,historical,MPI-ESM1-2-LR
1865,tas,14.064667,historical,MPI-ESM1-2-LR
1866,tas,13.700699,historical,MPI-ESM1-2-LR
1867,tas,14.029931,historical,MPI-ESM1-2-LR
1868,tas,13.98495,historical,MPI-ESM1-2-LR
1869,tas,13.81105,historical,MPI-ESM1-2-LR
1870,tas,14.144433,historical,MPI-ESM1-2-LR
1871,tas,13.950203,historical,MPI-ESM1-2-LR
1872,tas,14.16829,historical,MPI-ESM1-2-LR
1873,tas,13.919268,historical,MPI-ESM1-2-LR
1874,tas,13.878841,historical,MPI-ESM1-2-LR
1875,tas,13.893492,historical,MPI-ESM1-2-LR
1876,tas,13.847767,historical,MPI-ESM1-2-LR
1877,tas,13.888394,historical,MPI-ESM1-2-LR
1878,tas,14.054424,historical,MPI-ESM1-2-LR
1879,tas,14.054123,historical,MPI-ESM1-2-LR
1880,tas,14.033377,historical,MPI-ESM1-2-LR
1881,tas,13.945121,historical,MPI-ESM1-2-LR
1882,tas,13.622836,historical,MPI-ESM1-2-LR
1883,tas,13.865184,historical,MPI-ESM1-2-LR
1884,tas,13.72482,historical,MPI-ESM1-2-LR
1885,tas,13.843317,historical,MPI-ESM1-2-LR
1886,tas,13.918321,historical,MPI-ESM1-2-LR
1887,tas,13.821738,historical,MPI-ESM1-2-LR
1888,tas,13.83663,historical,MPI-ESM1-2-LR
1889,tas,14.177848,historical,MPI-ESM1-2-LR
1890,tas,14.041747,historical,MPI-ESM1-2-LR
