year,variable,value,scenario,model
1850,tas,11.710351,historical,MPI-ESM1-2-LR
1851,tas,11.842121,historical,MPI-ESM1-2-LR
1852,tas,11.921368,historical,MPI-ESM1-2-LR
1853,tas,12.006419,historical,MPI-ESM1-2-LR
1854,tas,11.664563,historical,MPI-ESM1-2-LR
1855,tas,11.859047,historical,MPI-ESM1-2-LR
1856,tas,11.955,historical,MPI-ESM1-2-LR
1857,tas,12.268891,historical,MPI-ESM1-2-LR
1858,tas,11.693928,historical,MPI-ESM1-2-LR
1859,tas,11.779499,historical,MPI-ESM1-2-LR
1860,tas,12.101387,historical,MPI-ESM1-2-LR
1861,tas,12.090066,historical,MPI-ESM1-2-LR
1862,tas,11.851769,historical,MPI-ESM1-2-LR
1863,tas,11.963007,historical,MPI-ESM1-2-LR
1864,tas,12.147568,historical,MPI-ESM1-2-LR
1865,tas,12.086973,historical,MPI-ESM1-2-LR
1866,tas,11.902826,historical,MPI-ESM1-2-LR
1867,tas,11.881389,historical,MPI-ESM1-2-LR
1868,tas,11.782344,historical,MPI-ESM1-2-LR
1869,tas,11.928664,historical,MPI-ESM1-2-LR
1870,tas,11.925009,historical,MPI-ESM1-2-LR
1871,tas,12.085094,historical,MPI-ESM1-2-LR
1872,tas,11.967435,historical,MPI-ESM1-2-LR
1873,tas,12.016107,historical,MPI-ESM1-2-LR
1874,tas,11.61653,historical,MPI-ESM1-2-LR
1875,tas,11.918473,historical,MPI-ESM1-2-LR
1876,tas,11.616423,historical,MPI-ESM1-2-LR
1877,tas,11.800054,historical,MPI-ESM1-2-LR
1878,tas,11.822878,historical,MPI-ESM1-2-LR
1879,tas,12.304426,historical,MPI-ESM1-2-LR
1880,tas,11.806392,historical,MPI-ESM1-2-LR
1881,tas,11.708272,historical,MPI-ESM1-2-LR
1882,tas,11.75055,historical,MPI-ESM1-2-LR
1883,tas,11.492308,historical,MPI-ESM1-2-LR
1884,tas,11.398143,historical,MPI-ESM1-2-LR
1885,tas,11.522966,historical,MPI-ESM1-2-LR
1886,tas,11.452941,historical,MPI-ESM1-2-LR
1887,tas,11.815079,historical,MPI-ESM1-2-LR
1888,tas,11.955269,historical,MPI-ESM1-2-LR
1889,tas,12.041989,historical,MPI-ESM1-2-LR
1890,tas,11.768177,historical,MPI-ESM1-2-LR
1891,tas,11.648598,historical,MPI-ESM1-2-LR
1892,tas,11.684418,historical,MPI-ESM1-2-LR
1893,tas,12.056614,historical,MPI-ESM1-2-LR
1894,tas,11.737808,historical,MPI-ESM1-2-LR
1895,tas,11.877698,historical,MPI-ESM1-2-LR
1896,tas,11.939531,historical,MPI-ESM1-2-LR
1897,tas,11.783437,historical,MPI-ESM1-2-LR
1898,tas,11.773825,historical,MPI-ESM1-2-LR
1899,tas,11.757637,historical,MPI-ESM1-2-LR
1900,tas,11.733749,historical,MPI-ESM1-2-LR
1901,tas,11.537523,historical,MPI-ESM1-2-LR
1902,tas,11.632045,historical,MPI-ESM1-2-LR
1903,tas,11.952098,historical,MPI-ESM1-2-LR
1904,tas,11.960994,historical,MPI-ESM1-2-LR
1905,tas,11.924377,historical,MPI-ESM1-2-LR
1906,tas,11.720916,historical,MPI-ESM1-2-LR
1907,tas,11.929238,historical,MPI-ESM1-2-LR
1908,tas,11.518231,historical,MPI-ESM1-2-LR
1909,tas,11.668055,historical,MPI-ESM1-2-LR
1910,tas,11.878975,historical,MPI-ESM1-2-LR
1911,tas,11.748866,historical,MPI-ESM1-2-LR
1912,tas,11.754118,historical,MPI-ESM1-2-LR
1913,tas,12.241406,historical,MPI-ESM1-2-LR
1914,tas,11.848016,historical,MPI-ESM1-2-LR
1915,tas,11.941299,historical,MPI-ESM1-2-LR
1916,tas,12.063236,historical,MPI-ESM1-2-LR
1917,tas,11.71417,historical,MPI-ESM1-2-LR
1918,tas,11.765234,historical,MPI-ESM1-2-LR
1919,tas,12.040141,historical,MPI-ESM1-2-LR
1920,tas,11.785094,historical,MPI-ESM1-2-LR
1921,tas,12.28761,historical,MPI-ESM1-2-LR
1922,tas,11.936622,historical,MPI-ESM1-2-LR
1923,tas,12.068763,historical,MPI-ESM1-2-LR
1924,tas,11.699385,historical,MPI-ESM1-2-LR
1925,tas,11.750954,historical,MPI-ESM1-2-LR
1926,tas,12.255425,historical,MPI-ESM1-2-LR
1927,tas,12.321857,historical,MPI-ESM1-2-LR
1928,tas,12.271431,historical,MPI-ESM1-2-LR
1929,tas,12.311286,historical,MPI-ESM1-2-LR
1930,tas,12.024866,historical,MPI-ESM1-2-LR
1931,tas,11.971382,historical,MPI-ESM1-2-LR
1932,tas,12.026416,historical,MPI-ESM1-2-LR
1933,tas,12.058947,historical,MPI-ESM1-2-LR
1934,tas,11.971637,historical,MPI-ESM1-2-LR
1935,tas,11.88703,historical,MPI-ESM1-2-LR
1936,tas,12.024461,historical,MPI-ESM1-2-LR
1937,tas,11.811153,historical,MPI-ESM1-2-LR
1938,tas,12.179491,historical,MPI-ESM1-2-LR
1939,tas,11.899447,historical,MPI-ESM1-2-LR
1940,tas,12.055002,historical,MPI-ESM1-2-LR
1941,tas,12.148866,historical,MPI-ESM1-2-LR
1942,tas,12.311709,historical,MPI-ESM1-2-LR
