year,variable,value,scenario,model
1850,tas,13.673856,historical,MPI-ESM1-2-LR
1851,tas,13.679388,historical,MPI-ESM1-2-LR
1852,tas,13.765604,historical,MPI-ESM1-2-LR
1853,tas,14.090679,historical,MPI-ESM1-2-LR
1854,tas,13.865418,historical,MPI-ESM1-2-LR
1855,tas,13.793425,historical,MPI-ESM1-2-LR
1856,tas,13.711298,historical,MPI-ESM1-2-LR
1857,tas,13.973449,historical,MPI-ESM1-2-LR
1858,tas,13.810196,historical,MPI-ESM1-2-LR
1859,tas,13.903166,historical,MPI-ESM1-2-LR
1860,tas,13.928194,historical,MPI-ESM1-2-LR
1861,tas,13.897914,historical,MPI-ESM1-2-LR
1862,tas,13.839041,historical,MPI-ESM1-2-LR
1863,tas,14.044004,historical,MPI-ESM1-2-LR
1864,tas,13.942537,historical,MPI-ESM1-2-LR
1865,tas,13.887916,historical,MPI-ESM1-2-LR
1866,tas,14.051998,historical,MPI-ESM1-2-LR
1867,tas,13.909099,historical,MPI-ESM1-2-LR
1868,tas,13.801133,historical,MPI-ESM1-2-LR
1869,tas,13.912547,historical,MPI-ESM1-2-LR
1870,tas,13.834175,historical,MPI-ESM1-2-LR
1871,tas,13.775409,historical,MPI-ESM1-2-LR
1872,tas,13.771988,historical,MPI-ESM1-2-LR
1873,tas,13.8575,historical,MPI-ESM1-2-LR
1874,tas,13.848745,historical,MPI-ESM1-2-LR
1875,tas,13.902051,historical,MPI-ESM1-2-LR
1876,tas,13.568924,historical,MPI-ESM1-2-LR
1877,tas,13.811506,historical,MPI-ESM1-2-LR
1878,tas,13.911022,historical,MPI-ESM1-2-LR
1879,tas,13.795618,historical,MPI-ESM1-2-LR
1880,tas,13.803543,historical,MPI-ESM1-2-LR
1881,tas,13.836382,historical,MPI-ESM1-2-LR
1882,tas,13.628186,historical,MPI-ESM1-2-LR
1883,tas,13.790412,historical,MPI-ESM1-2-LR
1884,tas,13.541448,historical,MPI-ESM1-2-LR
1885,tas,13.533424,historical,MPI-ESM1-2-LR
1886,tas,13.596397,historical,MPI-ESM1-2-LR
1887,tas,13.594013,historical,MPI-ESM1-2-LR
1888,tas,13.844968,historical,MPI-ESM1-2-LR
1889,tas,13.875212,historical,MPI-ESM1-2-LR
1890,tas,14.065857,historical,MPI-ESM1-2-LR
1891,tas,13.795983,historical,MPI-ESM1-2-LR
1892,tas,13.478126,historical,MPI-ESM1-2-LR
1893,tas,13.866379,historical,MPI-ESM1-2-LR
1894,tas,13.686544,historical,MPI-ESM1-2-LR
1895,tas,13.787461,historical,MPI-ESM1-2-LR
1896,tas,13.982945,historical,MPI-ESM1-2-LR
1897,tas,14.008521,historical,MPI-ESM1-2-LR
1898,tas,13.747591,historical,MPI-ESM1-2-LR
1899,tas,13.732226,historical,MPI-ESM1-2-LR
1900,tas,13.893452,historical,MPI-ESM1-2-LR
1901,tas,14.072625,historical,MPI-ESM1-2-LR
1902,tas,14.022002,historical,MPI-ESM1-2-LR
1903,tas,13.687036,historical,MPI-ESM1-2-LR
1904,tas,13.884196,historical,MPI-ESM1-2-LR
1905,tas,14.05579,historical,MPI-ESM1-2-LR
1906,tas,13.933644,historical,MPI-ESM1-2-LR
1907,tas,13.806879,historical,MPI-ESM1-2-LR
1908,tas,13.747914,historical,MPI-ESM1-2-LR
1909,tas,13.492016,historical,MPI-ESM1-2-LR
1910,tas,14.149386,historical,MPI-ESM1-2-LR
1911,tas,13.811686,historical,MPI-ESM1-2-LR
1912,tas,13.807442,historical,MPI-ESM1-2-LR
1913,tas,14.137675,historical,MPI-ESM1-2-LR
1914,tas,14.003575,historical,MPI-ESM1-2-LR
1915,tas,13.917944,historical,MPI-ESM1-2-LR
1916,tas,13.761763,historical,MPI-ESM1-2-LR
1917,tas,13.692984,historical,MPI-ESM1-2-LR
1918,tas,13.70205,historical,MPI-ESM1-2-LR
1919,tas,13.772733,historical,MPI-ESM1-2-LR
1920,tas,14.066458,historical,MPI-ESM1-2-LR
1921,tas,14.010865,historical,MPI-ESM1-2-LR
1922,tas,14.057687,historical,MPI-ESM1-2-LR
1923,tas,14.015573,historical,MPI-ESM1-2-LR
1924,tas,13.957447,historical,MPI-ESM1-2-LR
1925,tas,13.975301,historical,MPI-ESM1-2-LR
1926,tas,13.840089,historical,MPI-ESM1-2-LR
1927,tas,14.068791,historical,MPI-ESM1-2-LR
1928,tas,14.329075,historical,MPI-ESM1-2-LR
1929,tas,14.253107,historical,MPI-ESM1-2-LR
1930,tas,13.830384,historical,MPI-ESM1-2-LR
1931,tas,14.186256,historical,MPI-ESM1-2-LR
1932,tas,14.000003,historical,MPI-ESM1-2-LR
1933,tas,14.104983,historical,MPI-ESM1-2-LR
1934,tas,14.188203,historical,MPI-ESM1-2-LR
1935,tas,14.206028,historical,MPI-ESM1-2-LR
1936,tas,13.890079,historical,MPI-ESM1-2-LR
1937,tas,14.141438,historical,MPI-ESM1-2-LR
1938,tas,14.125694,historical,MPI-ESM1-2-LR
1939,tas,14.029766,historical,MPI-ESM1-2-LR
1940,tas,14.158721,historical,MPI-ESM1-2-LR
1941,tas,14.217482,historical,MPI-ESM1-2-LR
1942,tas,14.274211,historical,MPI-ESM1-2-LR
1943,tas,14.223061,historical,MPI-ESM1-2-LR
1944,tas,14.172965,historical,MPI-ESM1-2-LR
1945,tas,14.107581,historical,MPI-ESM1-2-LR
1946,tas,14.129762,historical,MPI-ESM1-2-LR
1947,tas,14.18548,historical,MPI-ESM1-2-LR
1948,tas,13.930074,historical,MPI-ESM1-2-LR
1949,tas,14.080974,historical,MPI-ESM1-2-LR
1950,tas,14.030759,historical,MPI-ESM1-2-LR
1951,tas,14.178868,historical,MPI-ESM1-2-LR
1952,tas,14.307094,historical,MPI-ESM1-2-LR
1953,tas,14.039962,historical,MPI-ESM1-2-LR
1954,tas,14.084293,historical,MPI-ESM1-2-LR
1955,tas,14.06776,historical,MPI-ESM1-2-LR
1956,tas,14.019465,historical,MPI-ESM1-2-LR
1957,tas,13.884765,historical,MPI-ESM1-2-LR
1958,tas,14.036256,historical,MPI-ESM1-2-LR
1959,tas,14.277446,historical,MPI-ESM1-2-LR
1960,tas,14.265927,historical,MPI-ESM1-2-LR
1961,tas,14.105155,historical,MPI-ESM1-2-LR
1962,tas,14.080321,historical,MPI-ESM1-2-LR
1963,tas,13.9106,historical,MPI-ESM1-2-LR
1964,tas,13.929289,historical,MPI-ESM1-2-LR
1965,tas,13.921241,historical,MPI-ESM1-2-LR
1966,tas,14.015313,historical,MPI-ESM1-2-LR
1967,tas,14.050466,historical,MPI-ESM1-2-LR
1968,tas,14.207532,historical,MPI-ESM1-2-LR
1969,tas,14.132352,historical,MPI-ESM1-2-LR
1970,tas,13.929586,historical,MPI-ESM1-2-LR
1971,tas,13.927727,historical,MPI-ESM1-2-LR
1972,tas,14.03048,historical,MPI-ESM1-2-LR
1973,tas,14.085485,historical,MPI-ESM1-2-LR
1974,tas,14.158359,historical,MPI-ESM1-2-LR
1975,tas,13.945068,historical,MPI-ESM1-2-LR
1976,tas,13.991205,historical,MPI-ESM1-2-LR
1977,tas,14.203026,historical,MPI-ESM1-2-LR
1978,tas,14.258511,historical,MPI-ESM1-2-LR
1979,tas,14.305889,historical,MPI-ESM1-2-LR
1980,tas,14.326941,historical,MPI-ESM1-2-LR
1981,tas,14.26593,historical,MPI-ESM1-2-LR
1982,tas,14.38774,historical,MPI-ESM1-2-LR
1983,tas,14.208971,historical,MPI-ESM1-2-LR
1984,tas,14.50773,historical,MPI-ESM1-2-LR
1985,tas,14.496639,historical,MPI-ESM1-2-LR
1986,tas,14.421473,historical,MPI-ESM1-2-LR
1987,tas,14.321111,historical,MPI-ESM1-2-LR
1988,tas,14.126731,historical,MPI-ESM1-2-LR
1989,tas,14.699284,historical,MPI-ESM1-2-LR
1990,tas,14.49965,historical,MPI-ESM1-2-LR
1991,tas,14.513188,historical,MPI-ESM1-2-LR
1992,tas,14.226905,historical,MPI-ESM1-2-LR
1993,tas,14.286633,historical,MPI-ESM1-2-LR
1994,tas,14.383857,historical,MPI-ESM1-2-LR
1995,tas,14.257037,historical,MPI-ESM1-2-LR
1996,tas,14.812626,historical,MPI-ESM1-2-LR
1997,tas,14.55609,historical,MPI-ESM1-2-LR
1998,tas,14.694519,historical,MPI-ESM1-2-LR
1999,tas,14.802724,historical,MPI-ESM1-2-LR
2000,tas,14.583775,historical,MPI-ESM1-2-LR
2001,tas,14.596596,historical,MPI-ESM1-2-LR
2002,tas,14.829702,historical,MPI-ESM1-2-LR
2003,tas,14.873674,historical,MPI-ESM1-2-LR
2004,tas,14.878706,historical,MPI-ESM1-2-LR
2005,tas,14.624693,historical,MPI-ESM1-2-LR
2006,tas,14.938713,historical,MPI-ESM1-2-LR
2007,tas,14.679741,historical,MPI-ESM1-2-LR
2008,tas,14.700779,historical,MPI-ESM1-2-LR
2009,tas,14.637872,historical,MPI-ESM1-2-LR
2010,tas,14.785606,historical,MPI-ESM1-2-LR
2011,tas,14.834651,historical,MPI-ESM1-2-LR
2012,tas,14.962474,historical,MPI-ESM1-2-LR
2013,tas,14.755846,historical,MPI-ESM1-2-LR
2014,tas,14.925643,historical,MPI-ESM1-2-LR
1850,pr,2.796096,historical,MPI-ESM1-2-LR
1851,pr,2.779513,historical,MPI-ESM1-2-LR
1852,pr,2.970152,historical,MPI-ESM1-2-LR
1853,pr,2.734943,historical,MPI-ESM1-2-LR
1854,pr,2.759963,historical,MPI-ESM1-2-LR
1855,pr,2.721469,historical,MPI-ESM1-2-LR
