year,variable,value,scenario,model
1850,tas,11.683255,historical,MPI-ESM1-2-LR
1851,tas,11.155028,historical,MPI-ESM1-2-LR
1852,tas,11.370942,historical,MPI-ESM1-2-LR
1853,tas,11.661368,historical,MPI-ESM1-2-LR
1854,tas,11.992553,historical,MPI-ESM1-2-LR
1855,tas,11.595707,historical,MPI-ESM1-2-LR
1856,tas,11.686648,historical,MPI-ESM1-2-LR
1857,tas,11.278029,historical,MPI-ESM1-2-LR
1858,tas,11.462185,historical,MPI-ESM1-2-LR
1859,tas,11.729761,historical,MPI-ESM1-2-LR
1860,tas,11.427831,historical,MPI-ESM1-2-LR
1861,tas,11.830292,historical,MPI-ESM1-2-LR
1862,tas,11.614898,historical,MPI-ESM1-2-LR
1863,tas,11.572545,historical,MPI-ESM1-2-LR
1864,tas,11.867361,historical,MPI-ESM1-2-LR
1865,tas,12.104648,historical,MPI-ESM1-2-LR
1866,tas,11.747145,historical,MPI-ESM1-2-LR
1867,tas,11.695286,historical,MPI-ESM1-2-LR
1868,tas,11.443514,historical,MPI-ESM1-2-LR
1869,tas,11.263252,historical,MPI-ESM1-2-LR
1870,tas,11.71256,historical,MPI-ESM1-2-LR
1871,tas,11.736118,historical,MPI-ESM1-2-LR
1872,tas,11.509182,historical,MPI-ESM1-2-LR
1873,tas,11.648448,historical,MPI-ESM1-2-LR
1874,tas,11.504846,historical,MPI-ESM1-2-LR
1875,tas,11.25673,historical,MPI-ESM1-2-LR
1876,tas,10.940767,historical,MPI-ESM1-2-LR
1877,tas,11.519097,historical,MPI-ESM1-2-LR
1878,tas,11.508624,historical,MPI-ESM1-2-LR
1879,tas,11.666665,historical,MPI-ESM1-2-LR
1880,tas,11.617461,historical,MPI-ESM1-2-LR
1881,tas,11.399949,historical,MPI-ESM1-2-LR
1882,tas,11.264554,historical,MPI-ESM1-2-LR
1883,tas,11.53332,historical,MPI-ESM1-2-LR
1884,tas,11.662611,historical,MPI-ESM1-2-LR
1885,tas,11.041926,historical,MPI-ESM1-2-LR
1886,tas,11.353689,historical,MPI-ESM1-2-LR
1887,tas,11.480539,historical,MPI-ESM1-2-LR
1888,tas,11.449411,historical,MPI-ESM1-2-LR
1889,tas,11.952087,historical,MPI-ESM1-2-LR
1890,tas,11.826696,historical,MPI-ESM1-2-LR
1891,tas,11.553076,historical,MPI-ESM1-2-LR
1892,tas,11.091675,historical,MPI-ESM1-2-LR
1893,tas,11.307512,historical,MPI-ESM1-2-LR
1894,tas,11.588059,historical,MPI-ESM1-2-LR
1895,tas,11.668187,historical,MPI-ESM1-2-LR
1896,tas,11.598819,historical,MPI-ESM1-2-LR
1897,tas,11.75202,historical,MPI-ESM1-2-LR
1898,tas,11.488678,historical,MPI-ESM1-2-LR
1899,tas,11.543218,historical,MPI-ESM1-2-LR
1900,tas,11.523939,historical,MPI-ESM1-2-LR
1901,tas,11.375611,historical,MPI-ESM1-2-LR
1902,tas,11.690593,historical,MPI-ESM1-2-LR
1903,tas,11.216946,historical,MPI-ESM1-2-LR
1904,tas,11.277364,historical,MPI-ESM1-2-LR
1905,tas,11.614748,historical,MPI-ESM1-2-LR
1906,tas,11.611379,historical,MPI-ESM1-2-LR
1907,tas,11.477713,historical,MPI-ESM1-2-LR
1908,tas,11.424132,historical,MPI-ESM1-2-LR
1909,tas,11.317518,historical,MPI-ESM1-2-LR
1910,tas,11.485891,historical,MPI-ESM1-2-LR
1911,tas,11.416581,historical,MPI-ESM1-2-LR
1912,tas,11.291373,historical,MPI-ESM1-2-LR
1913,tas,11.516522,historical,MPI-ESM1-2-LR
1914,tas,11.819249,historical,MPI-ESM1-2-LR
1915,tas,11.611486,historical,MPI-ESM1-2-LR
1916,tas,11.411086,historical,MPI-ESM1-2-LR
1917,tas,11.334022,historical,MPI-ESM1-2-LR
1918,tas,11.377765,historical,MPI-ESM1-2-LR
1919,tas,11.450665,historical,MPI-ESM1-2-LR
1920,tas,11.725622,historical,MPI-ESM1-2-LR
1921,tas,11.680394,historical,MPI-ESM1-2-LR
1922,tas,11.567649,historical,MPI-ESM1-2-LR
1923,tas,11.680188,historical,MPI-ESM1-2-LR
1924,tas,11.725237,historical,MPI-ESM1-2-LR
1925,tas,11.578537,historical,MPI-ESM1-2-LR
1926,tas,11.38914,historical,MPI-ESM1-2-LR
1927,tas,11.495662,historical,MPI-ESM1-2-LR
