year,variable,value,scenario,model
1850,tas,12.937988,historical,MPI-ESM1-2-LR
1851,tas,12.873282,historical,MPI-ESM1-2-LR
1852,tas,12.833896,historical,MPI-ESM1-2-LR
1853,tas,13.255651,historical,MPI-ESM1-2-LR
1854,tas,12.8722,historical,MPI-ESM1-2-LR
1855,tas,12.970351,historical,MPI-ESM1-2-LR
1856,tas,12.767763,historical,MPI-ESM1-2-LR
1857,tas,13.127633,historical,MPI-ESM1-2-LR
1858,tas,12.772175,historical,MPI-ESM1-2-LR
1859,tas,13.094294,historical,MPI-ESM1-2-LR
1860,tas,12.985586,historical,MPI-ESM1-2-LR
1861,tas,13.165146,historical,MPI-ESM1-2-LR
1862,tas,12.823467,historical,MPI-ESM1-2-LR
1863,tas,13.019493,historical,MPI-ESM1-2-LR
1864,tas,12.846248,historical,MPI-ESM1-2-LR
1865,tas,13.119992,historical,MPI-ESM1-2-LR
1866,tas,13.214526,historical,MPI-ESM1-2-LR
1867,tas,12.961144,historical,MPI-ESM1-2-LR
1868,tas,12.675107,historical,MPI-ESM1-2-LR
1869,tas,12.809177,historical,MPI-ESM1-2-LR
1870,tas,12.994475,historical,MPI-ESM1-2-LR
1871,tas,12.909711,historical,MPI-ESM1-2-LR
1872,tas,12.909204,historical,MPI-ESM1-2-LR
1873,tas,13.015398,historical,MPI-ESM1-2-LR
1874,tas,12.532548,historical,MPI-ESM1-2-LR
1875,tas,12.677976,historical,MPI-ESM1-2-LR
1876,tas,12.775471,historical,MPI-ESM1-2-LR
1877,tas,12.819805,historical,MPI-ESM1-2-LR
1878,tas,12.798704,historical,MPI-ESM1-2-LR
1879,tas,13.024388,historical,MPI-ESM1-2-LR
1880,tas,12.853787,historical,MPI-ESM1-2-LR
1881,tas,12.815206,historical,MPI-ESM1-2-LR
1882,tas,12.898119,historical,MPI-ESM1-2-LR
1883,tas,12.843352,historical,MPI-ESM1-2-LR
1884,tas,12.196309,historical,MPI-ESM1-2-LR
1885,tas,12.505978,historical,MPI-ESM1-2-LR
1886,tas,12.921758,historical,MPI-ESM1-2-LR
1887,tas,12.716309,historical,MPI-ESM1-2-LR
1888,tas,13.01997,historical,MPI-ESM1-2-LR
1889,tas,13.180533,historical,MPI-ESM1-2-LR
1890,tas,12.986636,historical,MPI-ESM1-2-LR
1891,tas,12.763903,historical,MPI-ESM1-2-LR
1892,tas,12.765302,historical,MPI-ESM1-2-LR
1893,tas,12.806916,historical,MPI-ESM1-2-LR
1894,tas,12.830249,historical,MPI-ESM1-2-LR
1895,tas,12.654567,historical,MPI-ESM1-2-LR
1896,tas,13.158709,historical,MPI-ESM1-2-LR
1897,tas,12.81777,historical,MPI-ESM1-2-LR
1898,tas,13.025587,historical,MPI-ESM1-2-LR
1899,tas,13.079547,historical,MPI-ESM1-2-LR
1900,tas,12.914667,historical,MPI-ESM1-2-LR
1901,tas,13.083169,historical,MPI-ESM1-2-LR
1902,tas,12.942932,historical,MPI-ESM1-2-LR
1903,tas,12.909047,historical,MPI-ESM1-2-LR
1904,tas,12.919575,historical,MPI-ESM1-2-LR
1905,tas,12.995001,historical,MPI-ESM1-2-LR
1906,tas,12.929915,historical,MPI-ESM1-2-LR
1907,tas,12.667487,historical,MPI-ESM1-2-LR
1908,tas,12.882674,historical,MPI-ESM1-2-LR
1909,tas,12.931339,historical,MPI-ESM1-2-LR
1910,tas,12.962753,historical,MPI-ESM1-2-LR
1911,tas,13.095759,historical,MPI-ESM1-2-LR
1912,tas,12.784131,historical,MPI-ESM1-2-LR
1913,tas,13.187647,historical,MPI-ESM1-2-LR
1914,tas,12.966036,historical,MPI-ESM1-2-LR
1915,tas,12.932254,historical,MPI-ESM1-2-LR
1916,tas,12.774649,historical,MPI-ESM1-2-LR
1917,tas,12.639729,historical,MPI-ESM1-2-LR
1918,tas,12.618106,historical,MPI-ESM1-2-LR
