year,variable,value,scenario,model
1850,tas,15.303187,historical,MPI-ESM1-2-LR
1851,tas,15.520953,historical,MPI-ESM1-2-LR
1852,tas,15.367458,historical,MPI-ESM1-2-LR
1853,tas,15.766977,historical,MPI-ESM1-2-LR
1854,tas,15.577085,historical,MPI-ESM1-2-LR
1855,tas,15.518643,historical,MPI-ESM1-2-LR
1856,tas,15.423734,historical,MPI-ESM1-2-LR
1857,tas,15.486543,historical,MPI-ESM1-2-LR
1858,tas,15.440569,historical,MPI-ESM1-2-LR
1859,tas,15.594696,historical,MPI-ESM1-2-LR
1860,tas,15.576401,historical,MPI-ESM1-2-LR
1861,tas,15.755368,historical,MPI-ESM1-2-LR
1862,tas,15.400338,historical,MPI-ESM1-2-LR
1863,tas,15.491033,historical,MPI-ESM1-2-LR
1864,tas,15.621864,historical,MPI-ESM1-2-LR
1865,tas,15.60529,historical,MPI-ESM1-2-LR
1866,tas,15.468527,historical,MPI-ESM1-2-LR
1867,tas,15.339747,historical,MPI-ESM1-2-LR
1868,tas,15.286757,historical,MPI-ESM1-2-LR
1869,tas,15.424866,historical,MPI-ESM1-2-LR
1870,tas,15.77991,historical,MPI-ESM1-2-LR
1871,tas,15.607511,historical,MPI-ESM1-2-LR
1872,tas,15.735956,historical,MPI-ESM1-2-LR
1873,tas,15.456306,historical,MPI-ESM1-2-LR
1874,tas,15.414162,historical,MPI-ESM1-2-LR
1875,tas,15.398999,historical,MPI-ESM1-2-LR
1876,tas,15.391025,historical,MPI-ESM1-2-LR
1877,tas,15.3962,historical,MPI-ESM1-2-LR
1878,tas,15.45705,historical,MPI-ESM1-2-LR
1879,tas,15.539983,historical,MPI-ESM1-2-LR
1880,tas,15.427695,historical,MPI-ESM1-2-LR
1881,tas,15.340393,historical,MPI-ESM1-2-LR
1882,tas,15.556517,historical,MPI-ESM1-2-LR
1883,tas,15.52312,historical,MPI-ESM1-2-LR
1884,tas,15.185705,historical,MPI-ESM1-2-LR
1885,tas,15.274298,historical,MPI-ESM1-2-LR
1886,tas,15.253324,historical,MPI-ESM1-2-LR
1887,tas,15.36296,historical,MPI-ESM1-2-LR
1888,tas,15.694001,historical,MPI-ESM1-2-LR
1889,tas,15.674202,historical,MPI-ESM1-2-LR
1890,tas,15.839191,historical,MPI-ESM1-2-LR
1891,tas,15.533876,historical,MPI-ESM1-2-LR
1892,tas,15.327132,historical,MPI-ESM1-2-LR
1893,tas,15.497583,historical,MPI-ESM1-2-LR
1894,tas,15.349593,historical,MPI-ESM1-2-LR
1895,tas,15.48196,historical,MPI-ESM1-2-LR
1896,tas,15.513461,historical,MPI-ESM1-2-LR
1897,tas,15.695455,historical,MPI-ESM1-2-LR
1898,tas,15.261181,historical,MPI-ESM1-2-LR
1899,tas,15.319944,historical,MPI-ESM1-2-LR
1900,tas,15.377486,historical,MPI-ESM1-2-LR
1901,tas,15.558384,historical,MPI-ESM1-2-LR
1902,tas,15.52409,historical,MPI-ESM1-2-LR
1903,tas,15.133617,historical,MPI-ESM1-2-LR
1904,tas,15.361708,historical,MPI-ESM1-2-LR
1905,tas,15.644848,historical,MPI-ESM1-2-LR
1906,tas,15.404706,historical,MPI-ESM1-2-LR
1907,tas,15.45652,historical,MPI-ESM1-2-LR
1908,tas,15.452115,historical,MPI-ESM1-2-LR
1909,tas,15.366057,historical,MPI-ESM1-2-LR
1910,tas,15.373534,historical,MPI-ESM1-2-LR
1911,tas,15.727001,historical,MPI-ESM1-2-LR
1912,tas,15.472208,historical,MPI-ESM1-2-LR
1913,tas,15.492749,historical,MPI-ESM1-2-LR
1914,tas,15.810215,historical,MPI-ESM1-2-LR
1915,tas,15.597784,historical,MPI-ESM1-2-LR
1916,tas,15.27582,historical,MPI-ESM1-2-LR
1917,tas,15.358719,historical,MPI-ESM1-2-LR
1918,tas,15.235936,historical,MPI-ESM1-2-LR
1919,tas,15.493034,historical,MPI-ESM1-2-LR
1920,tas,15.727873,historical,MPI-ESM1-2-LR
1921,tas,15.527665,historical,MPI-ESM1-2-LR
1922,tas,15.517162,historical,MPI-ESM1-2-LR
1923,tas,15.621015,historical,MPI-ESM1-2-LR
1924,tas,15.574527,historical,MPI-ESM1-2-LR
1925,tas,15.437514,historical,MPI-ESM1-2-LR
1926,tas,15.756835,historical,MPI-ESM1-2-LR
1927,tas,15.562586,historical,MPI-ESM1-2-LR
1928,tas,15.800732,historical,MPI-ESM1-2-LR
1929,tas,15.732627,historical,MPI-ESM1-2-LR
1930,tas,15.739964,historical,MPI-ESM1-2-LR
1931,tas,15.680686,historical,MPI-ESM1-2-LR
1932,tas,15.809331,historical,MPI-ESM1-2-LR
1933,tas,15.530344,historical,MPI-ESM1-2-LR
1934,tas,15.75057,historical,MPI-ESM1-2-LR
1935,tas,15.616254,historical,MPI-ESM1-2-LR
1936,tas,15.706075,historical,MPI-ESM1-2-LR
1937,tas,15.628082,historical,MPI-ESM1-2-LR
1938,tas,15.783412,historical,MPI-ESM1-2-LR
1939,tas,15.678092,historical,MPI-ESM1-2-LR
1940,tas,15.676977,historical,MPI-ESM1-2-LR
1941,tas,15.74813,historical,MPI-ESM1-2-LR
1942,tas,15.917659,historical,MPI-ESM1-2-LR
1943,tas,15.99495,historical,MPI-ESM1-2-LR
1944,tas,15.680894,historical,MPI-ESM1-2-LR
1945,tas,15.57796,historical,MPI-ESM1-2-LR
1946,tas,15.886748,historical,MPI-ESM1-2-LR
1947,tas,16.105409,historical,MPI-ESM1-2-LR
1948,tas,15.651434,historical,MPI-ESM1-2-LR
1949,tas,15.664731,historical,MPI-ESM1-2-LR
1950,tas,15.741389,historical,MPI-ESM1-2-LR
1951,tas,15.97767,historical,MPI-ESM1-2-LR
1952,tas,15.963265,historical,MPI-ESM1-2-LR
1953,tas,15.874041,historical,MPI-ESM1-2-LR
1954,tas,15.67915,historical,MPI-ESM1-2-LR
1955,tas,15.842029,historical,MPI-ESM1-2-LR
1956,tas,15.607675,historical,MPI-ESM1-2-LR
1957,tas,15.597284,historical,MPI-ESM1-2-LR
1958,tas,15.492012,historical,MPI-ESM1-2-LR
1959,tas,15.72433,historical,MPI-ESM1-2-LR
1960,tas,15.904388,historical,MPI-ESM1-2-LR
1961,tas,15.981688,historical,MPI-ESM1-2-LR
