year,variable,value,scenario,model
1850,tas,15.381882,historical,MPI-ESM1-2-LR
1851,tas,15.533388,historical,MPI-ESM1-2-LR
1852,tas,15.266915,historical,MPI-ESM1-2-LR
1853,tas,15.754977,historical,MPI-ESM1-2-LR
1854,tas,15.628886,historical,MPI-ESM1-2-LR
1855,tas,15.390617,historical,MPI-ESM1-2-LR
1856,tas,15.241828,historical,MPI-ESM1-2-LR
1857,tas,15.47184,historical,MPI-ESM1-2-LR
1858,tas,15.357971,historical,MPI-ESM1-2-LR
1859,tas,15.476054,historical,MPI-ESM1-2-LR
1860,tas,15.662658,historical,MPI-ESM1-2-LR
1861,tas,15.584071,historical,MPI-ESM1-2-LR
1862,tas,15.23928,historical,MPI-ESM1-2-LR
1863,tas,15.423253,historical,MPI-ESM1-2-LR
1864,tas,15.577479,historical,MPI-ESM1-2-LR
1865,tas,15.603513,historical,MPI-ESM1-2-LR
1866,tas,15.513018,historical,MPI-ESM1-2-LR
1867,tas,15.409257,historical,MPI-ESM1-2-LR
1868,tas,15.496511,historical,MPI-ESM1-2-LR
1869,tas,15.358461,historical,MPI-ESM1-2-LR
1870,tas,15.561766,historical,MPI-ESM1-2-LR
1871,tas,15.579528,historical,MPI-ESM1-2-LR
1872,tas,15.441628,historical,MPI-ESM1-2-LR
1873,tas,15.41648,historical,MPI-ESM1-2-LR
1874,tas,15.398862,historical,MPI-ESM1-2-LR
1875,tas,15.336821,historical,MPI-ESM1-2-LR
1876,tas,15.468267,historical,MPI-ESM1-2-LR
1877,tas,15.440029,historical,MPI-ESM1-2-LR
1878,tas,15.525324,historical,MPI-ESM1-2-LR
1879,tas,15.580541,historical,MPI-ESM1-2-LR
1880,tas,15.598055,historical,MPI-ESM1-2-LR
1881,tas,15.410037,historical,MPI-ESM1-2-LR
1882,tas,15.387439,historical,MPI-ESM1-2-LR
1883,tas,15.468227,historical,MPI-ESM1-2-LR
1884,tas,15.09828,historical,MPI-ESM1-2-LR
1885,tas,15.288916,historical,MPI-ESM1-2-LR
1886,tas,15.398351,historical,MPI-ESM1-2-LR
1887,tas,15.380364,historical,MPI-ESM1-2-LR
1888,tas,15.450926,historical,MPI-ESM1-2-LR
1889,tas,15.689279,historical,MPI-ESM1-2-LR
1890,tas,15.757184,historical,MPI-ESM1-2-LR
1891,tas,15.244168,historical,MPI-ESM1-2-LR
1892,tas,15.248482,historical,MPI-ESM1-2-LR
1893,tas,15.604122,historical,MPI-ESM1-2-LR
1894,tas,15.38977,historical,MPI-ESM1-2-LR
1895,tas,15.478759,historical,MPI-ESM1-2-LR
1896,tas,15.589517,historical,MPI-ESM1-2-LR
1897,tas,15.607745,historical,MPI-ESM1-2-LR
1898,tas,15.398043,historical,MPI-ESM1-2-LR
1899,tas,15.457079,historical,MPI-ESM1-2-LR
1900,tas,15.482839,historical,MPI-ESM1-2-LR
