year,variable,value,scenario,model
1850,tas,11.440898,historical,MPI-ESM1-2-LR
1851,tas,11.405791,historical,MPI-ESM1-2-LR
1852,tas,11.321459,historical,MPI-ESM1-2-LR
1853,tas,11.786136,historical,MPI-ESM1-2-LR
1854,tas,12.109449,historical,MPI-ESM1-2-LR
1855,tas,12.011223,historical,MPI-ESM1-2-LR
1856,tas,11.478998,historical,MPI-ESM1-2-LR
1857,tas,11.365546,historical,MPI-ESM1-2-LR
1858,tas,11.983426,historical,MPI-ESM1-2-LR
1859,tas,12.105614,historical,MPI-ESM1-2-LR
1860,tas,11.751466,historical,MPI-ESM1-2-LR
1861,tas,11.84005,historical,MPI-ESM1-2-LR
1862,tas,11.914518,historical,MPI-ESM1-2-LR
1863,tas,11.588808,historical,MPI-ESM1-2-LR
1864,tas,11.909124,historical,MPI-ESM1-2-LR
1865,tas,12.037554,historical,MPI-ESM1-2-LR
1866,tas,11.773399,historical,MPI-ESM1-2-LR
1867,tas,11.654167,historical,MPI-ESM1-2-LR
1868,tas,11.672207,historical,MPI-ESM1-2-LR
1869,tas,11.402935,historical,MPI-ESM1-2-LR
1870,tas,11.464742,historical,MPI-ESM1-2-LR
1871,tas,11.773509,historical,MPI-ESM1-2-LR
1872,tas,11.780068,historical,MPI-ESM1-2-LR
1873,tas,11.585336,historical,MPI-ESM1-2-LR
1874,tas,11.65487,historical,MPI-ESM1-2-LR
1875,tas,11.167021,historical,MPI-ESM1-2-LR
1876,tas,11.330245,historical,MPI-ESM1-2-LR
1877,tas,11.815908,historical,MPI-ESM1-2-LR
1878,tas,11.441706,historical,MPI-ESM1-2-LR
1879,tas,11.678394,historical,MPI-ESM1-2-LR
1880,tas,11.328985,historical,MPI-ESM1-2-LR
1881,tas,11.630955,historical,MPI-ESM1-2-LR
1882,tas,11.468592,historical,MPI-ESM1-2-LR
1883,tas,11.523814,historical,MPI-ESM1-2-LR
1884,tas,11.606235,historical,MPI-ESM1-2-LR
1885,tas,10.84862,historical,MPI-ESM1-2-LR
1886,tas,11.34409,historical,MPI-ESM1-2-LR
1887,tas,11.425312,historical,MPI-ESM1-2-LR
1888,tas,11.738243,historical,MPI-ESM1-2-LR
1889,tas,11.892266,historical,MPI-ESM1-2-LR
1890,tas,11.82946,historical,MPI-ESM1-2-LR
1891,tas,11.554984,historical,MPI-ESM1-2-LR
1892,tas,11.261367,historical,MPI-ESM1-2-LR
1893,tas,11.483209,historical,MPI-ESM1-2-LR
1894,tas,11.558302,historical,MPI-ESM1-2-LR
1895,tas,11.921981,historical,MPI-ESM1-2-LR
1896,tas,11.696892,historical,MPI-ESM1-2-LR
1897,tas,11.821953,historical,MPI-ESM1-2-LR
1898,tas,11.479813,historical,MPI-ESM1-2-LR
1899,tas,11.611941,historical,MPI-ESM1-2-LR
1900,tas,11.292873,historical,MPI-ESM1-2-LR
1901,tas,11.70051,historical,MPI-ESM1-2-LR
1902,tas,11.648731,historical,MPI-ESM1-2-LR
1903,tas,11.167683,historical,MPI-ESM1-2-LR
1904,tas,11.488872,historical,MPI-ESM1-2-LR
1905,tas,11.854438,historical,MPI-ESM1-2-LR
1906,tas,11.674695,historical,MPI-ESM1-2-LR
1907,tas,11.737237,historical,MPI-ESM1-2-LR
1908,tas,11.560946,historical,MPI-ESM1-2-LR
1909,tas,11.604729,historical,MPI-ESM1-2-LR
1910,tas,11.323465,historical,MPI-ESM1-2-LR
1911,tas,11.664124,historical,MPI-ESM1-2-LR
1912,tas,11.657744,historical,MPI-ESM1-2-LR
1913,tas,11.651754,historical,MPI-ESM1-2-LR
1914,tas,11.997212,historical,MPI-ESM1-2-LR
1915,tas,11.988393,historical,MPI-ESM1-2-LR
1916,tas,11.635367,historical,MPI-ESM1-2-LR
1917,tas,11.468656,historical,MPI-ESM1-2-LR
1918,tas,11.616267,historical,MPI-ESM1-2-LR
1919,tas,11.408946,historical,MPI-ESM1-2-LR
1920,tas,11.730336,historical,MPI-ESM1-2-LR
1921,tas,11.896466,historical,MPI-ESM1-2-LR
1922,tas,11.724939,historical,MPI-ESM1-2-LR
1923,tas,11.775193,historical,MPI-ESM1-2-LR
1924,tas,11.862904,historical,MPI-ESM1-2-LR
1925,tas,11.83282,historical,MPI-ESM1-2-LR
1926,tas,12.100917,historical,MPI-ESM1-2-LR
1927,tas,11.668485,historical,MPI-ESM1-2-LR
1928,tas,11.66882,historical,MPI-ESM1-2-LR
1929,tas,12.197269,historical,MPI-ESM1-2-LR
1930,tas,11.774359,historical,MPI-ESM1-2-LR
1931,tas,11.907376,historical,MPI-ESM1-2-LR
1932,tas,11.79365,historical,MPI-ESM1-2-LR
1933,tas,11.855676,historical,MPI-ESM1-2-LR
1934,tas,11.862309,historical,MPI-ESM1-2-LR
1935,tas,12.007395,historical,MPI-ESM1-2-LR
1936,tas,11.87276,historical,MPI-ESM1-2-LR
1937,tas,11.757171,historical,MPI-ESM1-2-LR
1938,tas,11.775067,historical,MPI-ESM1-2-LR
1939,tas,12.148366,historical,MPI-ESM1-2-LR
1940,tas,12.053822,historical,MPI-ESM1-2-LR
1941,tas,12.041896,historical,MPI-ESM1-2-LR
1942,tas,12.053046,historical,MPI-ESM1-2-LR
1943,tas,12.471531,historical,MPI-ESM1-2-LR
1944,tas,11.904944,historical,MPI-ESM1-2-LR
1945,tas,11.994332,historical,MPI-ESM1-2-LR
1946,tas,12.150016,historical,MPI-ESM1-2-LR
1947,tas,12.315104,historical,MPI-ESM1-2-LR
1948,tas,11.963057,historical,MPI-ESM1-2-LR
1949,tas,11.831516,historical,MPI-ESM1-2-LR
1950,tas,12.20497,historical,MPI-ESM1-2-LR
1951,tas,12.339117,historical,MPI-ESM1-2-LR
1952,tas,12.109723,historical,MPI-ESM1-2-LR
1953,tas,12.038146,historical,MPI-ESM1-2-LR
1954,tas,11.919954,historical,MPI-ESM1-2-LR
1955,tas,11.949908,historical,MPI-ESM1-2-LR
1956,tas,11.700337,historical,MPI-ESM1-2-LR
1957,tas,11.782131,historical,MPI-ESM1-2-LR
1958,tas,11.970194,historical,MPI-ESM1-2-LR
1959,tas,11.593897,historical,MPI-ESM1-2-LR
1960,tas,11.944608,historical,MPI-ESM1-2-LR
1961,tas,12.140266,historical,MPI-ESM1-2-LR
1962,tas,11.953729,historical,MPI-ESM1-2-LR
1963,tas,11.761313,historical,MPI-ESM1-2-LR
1964,tas,11.557596,historical,MPI-ESM1-2-LR
1965,tas,11.863461,historical,MPI-ESM1-2-LR
1966,tas,11.76931,historical,MPI-ESM1-2-LR
1967,tas,11.831429,historical,MPI-ESM1-2-LR
1968,tas,11.826497,historical,MPI-ESM1-2-LR
1969,tas,11.932714,historical,MPI-ESM1-2-LR
1970,tas,12.242969,historical,MPI-ESM1-2-LR
1971,tas,11.661925,historical,MPI-ESM1-2-LR
1972,tas,11.617452,historical,MPI-ESM1-2-LR
1973,tas,11.96001,historical,MPI-ESM1-2-LR
1974,tas,12.318222,historical,MPI-ESM1-2-LR
1975,tas,11.775816,historical,MPI-ESM1-2-LR
1976,tas,11.548358,historical,MPI-ESM1-2-LR
1977,tas,11.452624,historical,MPI-ESM1-2-LR
1978,tas,11.878252,historical,MPI-ESM1-2-LR
1979,tas,11.832728,historical,MPI-ESM1-2-LR
1980,tas,12.133786,historical,MPI-ESM1-2-LR
1981,tas,12.279996,historical,MPI-ESM1-2-LR
1982,tas,12.094835,historical,MPI-ESM1-2-LR
1983,tas,11.934044,historical,MPI-ESM1-2-LR
1984,tas,12.08195,historical,MPI-ESM1-2-LR
1985,tas,11.953823,historical,MPI-ESM1-2-LR
1986,tas,12.35714,historical,MPI-ESM1-2-LR
1987,tas,12.14069,historical,MPI-ESM1-2-LR
1988,tas,12.145404,historical,MPI-ESM1-2-LR
1989,tas,11.952486,historical,MPI-ESM1-2-LR
1990,tas,12.256813,historical,MPI-ESM1-2-LR
1991,tas,12.430906,historical,MPI-ESM1-2-LR
1992,tas,11.870971,historical,MPI-ESM1-2-LR
1993,tas,12.398264,historical,MPI-ESM1-2-LR
1994,tas,12.534736,historical,MPI-ESM1-2-LR
1995,tas,11.769572,historical,MPI-ESM1-2-LR
1996,tas,12.229167,historical,MPI-ESM1-2-LR
1997,tas,12.637633,historical,MPI-ESM1-2-LR
1998,tas,12.324895,historical,MPI-ESM1-2-LR
1999,tas,12.482203,historical,MPI-ESM1-2-LR
2000,tas,12.524304,historical,MPI-ESM1-2-LR
2001,tas,12.44864,historical,MPI-ESM1-2-LR
2002,tas,12.315231,historical,MPI-ESM1-2-LR
2003,tas,12.588304,historical,MPI-ESM1-2-LR
2004,tas,12.920151,historical,MPI-ESM1-2-LR
2005,tas,12.220463,historical,MPI-ESM1-2-LR
2006,tas,12.524174,historical,MPI-ESM1-2-LR
2007,tas,12.333899,historical,MPI-ESM1-2-LR
2008,tas,12.839077,historical,MPI-ESM1-2-LR
2009,tas,12.576791,historical,MPI-ESM1-2-LR
2010,tas,12.575469,historical,MPI-ESM1-2-LR
2011,tas,12.854806,historical,MPI-ESM1-2-LR
2012,tas,12.793513,historical,MPI-ESM1-2-LR
2013,tas,12.472932,historical,MPI-ESM1-2-LR
2014,tas,12.320349,historical,MPI-ESM1-2-LR
1850,pr,2.733396,historical,MPI-ESM1-2-LR
1851,pr,2.811343,historical,MPI-ESM1-2-LR
1852,pr,2.625908,historical,MPI-ESM1-2-LR
1853,pr,2.860709,historical,MPI-ESM1-2-LR
1854,pr,2.904672,historical,MPI-ESM1-2-LR
1855,pr,2.73346,historical,MPI-ESM1-2-LR
1856,pr,2.919873,historical,MPI-ESM1-2-LR
1857,pr,2.704969,historical,MPI-ESM1-2-LR
1858,pr,2.754882,historical,MPI-ESM1-2-LR
1859,pr,2.951613,historical,MPI-ESM1-2-LR
1860,pr,3.011806,historical,MPI-ESM1-2-LR
1861,pr,3.024336,historical,MPI-ESM1-2-LR
1862,pr,2.832798,historical,MPI-ESM1-2-LR
1863,pr,2.819805,historical,MPI-ESM1-2-LR
1864,pr,2.84969,historical,MPI-ESM1-2-LR
1865,pr,2.734685,historical,MPI-ESM1-2-LR
1866,pr,2.683084,historical,MPI-ESM1-2-LR
1867,pr,2.823167,historical,MPI-ESM1-2-LR
1868,pr,2.911011,historical,MPI-ESM1-2-LR
1869,pr,2.634528,historical,MPI-ESM1-2-LR
1870,pr,2.746546,historical,MPI-ESM1-2-LR
1871,pr,2.704069,historical,MPI-ESM1-2-LR
1872,pr,2.876954,historical,MPI-ESM1-2-LR
1873,pr,3.101494,historical,MPI-ESM1-2-LR
1874,pr,2.898902,historical,MPI-ESM1-2-LR
1875,pr,3.13689,historical,MPI-ESM1-2-LR
1876,pr,2.84537,historical,MPI-ESM1-2-LR
1877,pr,2.847797,historical,MPI-ESM1-2-LR
1878,pr,2.902706,historical,MPI-ESM1-2-LR
1879,pr,2.869661,historical,MPI-ESM1-2-LR
1880,pr,2.836705,historical,MPI-ESM1-2-LR
1881,pr,2.782329,historical,MPI-ESM1-2-LR
