year,variable,value,scenario,model
1850,tas,15.470887,historical,MPI-ESM1-2-LR
1851,tas,15.578128,historical,MPI-ESM1-2-LR
1852,tas,15.377101,historical,MPI-ESM1-2-LR
1853,tas,15.628238,historical,MPI-ESM1-2-LR
1854,tas,15.529829,historical,MPI-ESM1-2-LR
1855,tas,15.486112,historical,MPI-ESM1-2-LR
1856,tas,15.339128,historical,MPI-ESM1-2-LR
1857,tas,15.513452,historical,MPI-ESM1-2-LR
1858,tas,15.166252,historical,MPI-ESM1-2-LR
1859,tas,15.286962,historical,MPI-ESM1-2-LR
1860,tas,15.421055,historical,MPI-ESM1-2-LR
1861,tas,15.541842,historical,MPI-ESM1-2-LR
1862,tas,15.394842,historical,MPI-ESM1-2-LR
1863,tas,15.380573,historical,MPI-ESM1-2-LR
1864,tas,15.569037,historical,MPI-ESM1-2-LR
1865,tas,15.486029,historical,MPI-ESM1-2-LR
1866,tas,15.325493,historical,MPI-ESM1-2-LR
1867,tas,15.33746,historical,MPI-ESM1-2-LR
1868,tas,15.491604,historical,MPI-ESM1-2-LR
1869,tas,15.530536,historical,MPI-ESM1-2-LR
1870,tas,15.636631,historical,MPI-ESM1-2-LR
1871,tas,15.352869,historical,MPI-ESM1-2-LR
1872,tas,15.470759,historical,MPI-ESM1-2-LR
1873,tas,15.333359,historical,MPI-ESM1-2-LR
1874,tas,15.358758,historical,MPI-ESM1-2-LR
1875,tas,15.402223,historical,MPI-ESM1-2-LR
1876,tas,15.338116,historical,MPI-ESM1-2-LR
1877,tas,15.225552,historical,MPI-ESM1-2-LR
1878,tas,15.353679,historical,MPI-ESM1-2-LR
1879,tas,15.585274,historical,MPI-ESM1-2-LR
1880,tas,15.373597,historical,MPI-ESM1-2-LR
1881,tas,15.489086,historical,MPI-ESM1-2-LR
1882,tas,15.450031,historical,MPI-ESM1-2-LR
1883,tas,15.369774,historical,MPI-ESM1-2-LR
1884,tas,15.12206,historical,MPI-ESM1-2-LR
