year,variable,value,scenario,model
1850,tas,13.457597,historical,MPI-ESM1-2-LR
1851,tas,13.440367,historical,MPI-ESM1-2-LR
1852,tas,13.554143,historical,MPI-ESM1-2-LR
1853,tas,13.720517,historical,MPI-ESM1-2-LR
1854,tas,13.628231,historical,MPI-ESM1-2-LR
1855,tas,13.647926,historical,MPI-ESM1-2-LR
1856,tas,13.509921,historical,MPI-ESM1-2-LR
1857,tas,13.873188,historical,MPI-ESM1-2-LR
1858,tas,13.43916,historical,MPI-ESM1-2-LR
1859,tas,13.63668,historical,MPI-ESM1-2-LR
1860,tas,13.680546,historical,MPI-ESM1-2-LR
1861,tas,13.447251,historical,MPI-ESM1-2-LR
1862,tas,13.511282,historical,MPI-ESM1-2-LR
1863,tas,13.741282,historical,MPI-ESM1-2-LR
1864,tas,13.677674,historical,MPI-ESM1-2-LR
1865,tas,13.592013,historical,MPI-ESM1-2-LR
1866,tas,13.626055,historical,MPI-ESM1-2-LR
1867,tas,13.540922,historical,MPI-ESM1-2-LR
1868,tas,13.613433,historical,MPI-ESM1-2-LR
1869,tas,13.596234,historical,MPI-ESM1-2-LR
1870,tas,13.589802,historical,MPI-ESM1-2-LR
1871,tas,13.536741,historical,MPI-ESM1-2-LR
1872,tas,13.67287,historical,MPI-ESM1-2-LR
1873,tas,13.630512,historical,MPI-ESM1-2-LR
1874,tas,13.409173,historical,MPI-ESM1-2-LR
1875,tas,13.36594,historical,MPI-ESM1-2-LR
1876,tas,13.240765,historical,MPI-ESM1-2-LR
1877,tas,13.57287,historical,MPI-ESM1-2-LR
1878,tas,13.614631,historical,MPI-ESM1-2-LR
1879,tas,13.713645,historical,MPI-ESM1-2-LR
1880,tas,13.452457,historical,MPI-ESM1-2-LR
1881,tas,13.324431,historical,MPI-ESM1-2-LR
1882,tas,13.337185,historical,MPI-ESM1-2-LR
1883,tas,13.321466,historical,MPI-ESM1-2-LR
1884,tas,13.296172,historical,MPI-ESM1-2-LR
1885,tas,13.075035,historical,MPI-ESM1-2-LR
1886,tas,13.491581,historical,MPI-ESM1-2-LR
1887,tas,13.179105,historical,MPI-ESM1-2-LR
1888,tas,13.715542,historical,MPI-ESM1-2-LR
1889,tas,13.636843,historical,MPI-ESM1-2-LR
1890,tas,13.681482,historical,MPI-ESM1-2-LR
1891,tas,13.540721,historical,MPI-ESM1-2-LR
1892,tas,13.378735,historical,MPI-ESM1-2-LR
1893,tas,13.415707,historical,MPI-ESM1-2-LR
1894,tas,13.120136,historical,MPI-ESM1-2-LR
1895,tas,13.632386,historical,MPI-ESM1-2-LR
1896,tas,13.616863,historical,MPI-ESM1-2-LR
1897,tas,13.826623,historical,MPI-ESM1-2-LR
1898,tas,13.482608,historical,MPI-ESM1-2-LR
1899,tas,13.399174,historical,MPI-ESM1-2-LR
1900,tas,13.624222,historical,MPI-ESM1-2-LR
1901,tas,13.898483,historical,MPI-ESM1-2-LR
1902,tas,13.807557,historical,MPI-ESM1-2-LR
1903,tas,13.402719,historical,MPI-ESM1-2-LR
1904,tas,13.450035,historical,MPI-ESM1-2-LR
1905,tas,13.696829,historical,MPI-ESM1-2-LR
1906,tas,13.345816,historical,MPI-ESM1-2-LR
1907,tas,13.440982,historical,MPI-ESM1-2-LR
1908,tas,13.435438,historical,MPI-ESM1-2-LR
1909,tas,13.427176,historical,MPI-ESM1-2-LR
1910,tas,13.814199,historical,MPI-ESM1-2-LR
1911,tas,13.824952,historical,MPI-ESM1-2-LR
1912,tas,13.454217,historical,MPI-ESM1-2-LR
1913,tas,13.751894,historical,MPI-ESM1-2-LR
1914,tas,13.694189,historical,MPI-ESM1-2-LR
1915,tas,13.521669,historical,MPI-ESM1-2-LR
1916,tas,13.400999,historical,MPI-ESM1-2-LR
1917,tas,13.386286,historical,MPI-ESM1-2-LR
1918,tas,13.309801,historical,MPI-ESM1-2-LR
1919,tas,13.341345,historical,MPI-ESM1-2-LR
1920,tas,13.726726,historical,MPI-ESM1-2-LR
1921,tas,13.799894,historical,MPI-ESM1-2-LR
1922,tas,13.819027,historical,MPI-ESM1-2-LR
1923,tas,13.724853,historical,MPI-ESM1-2-LR
1924,tas,13.63187,historical,MPI-ESM1-2-LR
1925,tas,13.507659,historical,MPI-ESM1-2-LR
1926,tas,13.552114,historical,MPI-ESM1-2-LR
1927,tas,13.738075,historical,MPI-ESM1-2-LR
1928,tas,13.914698,historical,MPI-ESM1-2-LR
1929,tas,13.651175,historical,MPI-ESM1-2-LR
1930,tas,13.641174,historical,MPI-ESM1-2-LR
1931,tas,13.721218,historical,MPI-ESM1-2-LR
1932,tas,13.728896,historical,MPI-ESM1-2-LR
1933,tas,13.815421,historical,MPI-ESM1-2-LR
1934,tas,13.810386,historical,MPI-ESM1-2-LR
1935,tas,13.921876,historical,MPI-ESM1-2-LR
1936,tas,13.559653,historical,MPI-ESM1-2-LR
1937,tas,13.753223,historical,MPI-ESM1-2-LR
1938,tas,13.963585,historical,MPI-ESM1-2-LR
1939,tas,13.823404,historical,MPI-ESM1-2-LR
1940,tas,13.885165,historical,MPI-ESM1-2-LR
1941,tas,14.069406,historical,MPI-ESM1-2-LR
1942,tas,14.080889,historical,MPI-ESM1-2-LR
1943,tas,13.872411,historical,MPI-ESM1-2-LR
1944,tas,13.8248,historical,MPI-ESM1-2-LR
1945,tas,14.114337,historical,MPI-ESM1-2-LR
1946,tas,13.928231,historical,MPI-ESM1-2-LR
1947,tas,13.903996,historical,MPI-ESM1-2-LR
1948,tas,13.473581,historical,MPI-ESM1-2-LR
1949,tas,13.676835,historical,MPI-ESM1-2-LR
1950,tas,13.869906,historical,MPI-ESM1-2-LR
1951,tas,13.955168,historical,MPI-ESM1-2-LR
1952,tas,13.954888,historical,MPI-ESM1-2-LR
1953,tas,13.935526,historical,MPI-ESM1-2-LR
1954,tas,13.9747,historical,MPI-ESM1-2-LR
