year,variable,value,scenario,model
1850,tas,11.643146,historical,MPI-ESM1-2-LR
1851,tas,11.883485,historical,MPI-ESM1-2-LR
1852,tas,11.892569,historical,MPI-ESM1-2-LR
1853,tas,12.019567,historical,MPI-ESM1-2-LR
1854,tas,11.650679,historical,MPI-ESM1-2-LR
1855,tas,11.833563,historical,MPI-ESM1-2-LR
1856,tas,11.957924,historical,MPI-ESM1-2-LR
1857,tas,12.269559,historical,MPI-ESM1-2-LR
1858,tas,11.767262,historical,MPI-ESM1-2-LR
1859,tas,11.837983,historical,MPI-ESM1-2-LR
1860,tas,12.125261,historical,MPI-ESM1-2-LR
1861,tas,12.0166,historical,MPI-ESM1-2-LR
1862,tas,11.860056,historical,MPI-ESM1-2-LR
1863,tas,11.963979,historical,MPI-ESM1-2-LR
1864,tas,12.218546,historical,MPI-ESM1-2-LR
1865,tas,11.999894,historical,MPI-ESM1-2-LR
1866,tas,11.944922,historical,MPI-ESM1-2-LR
1867,tas,11.915927,historical,MPI-ESM1-2-LR
1868,tas,11.841849,historical,MPI-ESM1-2-LR
1869,tas,11.884559,historical,MPI-ESM1-2-LR
1870,tas,11.880569,historical,MPI-ESM1-2-LR
1871,tas,12.044651,historical,MPI-ESM1-2-LR
1872,tas,11.975521,historical,MPI-ESM1-2-LR
1873,tas,11.966644,historical,MPI-ESM1-2-LR
1874,tas,11.560064,historical,MPI-ESM1-2-LR
1875,tas,11.867243,historical,MPI-ESM1-2-LR
1876,tas,11.667391,historical,MPI-ESM1-2-LR
1877,tas,11.701688,historical,MPI-ESM1-2-LR
1878,tas,11.836985,historical,MPI-ESM1-2-LR
1879,tas,12.292522,historical,MPI-ESM1-2-LR
1880,tas,11.720002,historical,MPI-ESM1-2-LR
1881,tas,11.588155,historical,MPI-ESM1-2-LR
1882,tas,11.769833,historical,MPI-ESM1-2-LR
1883,tas,11.372167,historical,MPI-ESM1-2-LR
1884,tas,11.42795,historical,MPI-ESM1-2-LR
1885,tas,11.508688,historical,MPI-ESM1-2-LR
