year,variable,value,scenario,model
1850,tas,14.539431,historical,MPI-ESM1-2-LR
1851,tas,14.44615,historical,MPI-ESM1-2-LR
1852,tas,14.510674,historical,MPI-ESM1-2-LR
1853,tas,14.746306,historical,MPI-ESM1-2-LR
1854,tas,14.730889,historical,MPI-ESM1-2-LR
1855,tas,14.52674,historical,MPI-ESM1-2-LR
1856,tas,14.677206,historical,MPI-ESM1-2-LR
1857,tas,14.738721,historical,MPI-ESM1-2-LR
1858,tas,14.535563,historical,MPI-ESM1-2-LR
1859,tas,14.317979,historical,MPI-ESM1-2-LR
1860,tas,14.718644,historical,MPI-ESM1-2-LR
1861,tas,14.482941,historical,MPI-ESM1-2-LR
1862,tas,14.457722,historical,MPI-ESM1-2-LR
1863,tas,14.548768,historical,MPI-ESM1-2-LR
1864,tas,14.712344,historical,MPI-ESM1-2-LR
1865,tas,14.586394,historical,MPI-ESM1-2-LR
1866,tas,14.475964,historical,MPI-ESM1-2-LR
1867,tas,14.405718,historical,MPI-ESM1-2-LR
1868,tas,14.493041,historical,MPI-ESM1-2-LR
1869,tas,14.476633,historical,MPI-ESM1-2-LR
1870,tas,14.570901,historical,MPI-ESM1-2-LR
1871,tas,14.784231,historical,MPI-ESM1-2-LR
1872,tas,14.502312,historical,MPI-ESM1-2-LR
1873,tas,14.339142,historical,MPI-ESM1-2-LR
1874,tas,14.379712,historical,MPI-ESM1-2-LR
1875,tas,14.570059,historical,MPI-ESM1-2-LR
1876,tas,14.31574,historical,MPI-ESM1-2-LR
1877,tas,14.435999,historical,MPI-ESM1-2-LR
1878,tas,14.536547,historical,MPI-ESM1-2-LR
1879,tas,14.470523,historical,MPI-ESM1-2-LR
1880,tas,14.45876,historical,MPI-ESM1-2-LR
1881,tas,14.428286,historical,MPI-ESM1-2-LR
1882,tas,14.51856,historical,MPI-ESM1-2-LR
1883,tas,14.567934,historical,MPI-ESM1-2-LR
1884,tas,14.323979,historical,MPI-ESM1-2-LR
1885,tas,14.270638,historical,MPI-ESM1-2-LR
1886,tas,14.405294,historical,MPI-ESM1-2-LR
1887,tas,14.253773,historical,MPI-ESM1-2-LR
1888,tas,14.676684,historical,MPI-ESM1-2-LR
1889,tas,14.588015,historical,MPI-ESM1-2-LR
1890,tas,14.842721,historical,MPI-ESM1-2-LR
1891,tas,14.479337,historical,MPI-ESM1-2-LR
1892,tas,14.214941,historical,MPI-ESM1-2-LR
1893,tas,14.575127,historical,MPI-ESM1-2-LR
1894,tas,14.456825,historical,MPI-ESM1-2-LR
1895,tas,14.60988,historical,MPI-ESM1-2-LR
1896,tas,14.422831,historical,MPI-ESM1-2-LR
1897,tas,14.633854,historical,MPI-ESM1-2-LR
1898,tas,14.589477,historical,MPI-ESM1-2-LR
1899,tas,14.302993,historical,MPI-ESM1-2-LR
1900,tas,14.525484,historical,MPI-ESM1-2-LR
1901,tas,14.738424,historical,MPI-ESM1-2-LR
1902,tas,14.476759,historical,MPI-ESM1-2-LR
1903,tas,14.249462,historical,MPI-ESM1-2-LR
1904,tas,14.461237,historical,MPI-ESM1-2-LR
1905,tas,14.542722,historical,MPI-ESM1-2-LR
1906,tas,14.486614,historical,MPI-ESM1-2-LR
1907,tas,14.502583,historical,MPI-ESM1-2-LR
1908,tas,14.517891,historical,MPI-ESM1-2-LR
1909,tas,14.28695,historical,MPI-ESM1-2-LR
1910,tas,14.490882,historical,MPI-ESM1-2-LR
1911,tas,14.669866,historical,MPI-ESM1-2-LR
1912,tas,14.449793,historical,MPI-ESM1-2-LR
1913,tas,14.592086,historical,MPI-ESM1-2-LR
1914,tas,14.69838,historical,MPI-ESM1-2-LR
1915,tas,14.554519,historical,MPI-ESM1-2-LR
1916,tas,14.388502,historical,MPI-ESM1-2-LR
1917,tas,14.324686,historical,MPI-ESM1-2-LR
1918,tas,14.244802,historical,MPI-ESM1-2-LR
1919,tas,14.3285,historical,MPI-ESM1-2-LR
1920,tas,14.778616,historical,MPI-ESM1-2-LR
1921,tas,14.647974,historical,MPI-ESM1-2-LR
1922,tas,14.757373,historical,MPI-ESM1-2-LR
1923,tas,14.670345,historical,MPI-ESM1-2-LR
1924,tas,14.662621,historical,MPI-ESM1-2-LR
1925,tas,14.643206,historical,MPI-ESM1-2-LR
