year,variable,value,scenario,model
1850,tas,12.784087,historical,MPI-ESM1-2-LR
1851,tas,12.796272,historical,MPI-ESM1-2-LR
1852,tas,12.723976,historical,MPI-ESM1-2-LR
1853,tas,13.044029,historical,MPI-ESM1-2-LR
1854,tas,12.73845,historical,MPI-ESM1-2-LR
1855,tas,12.922042,historical,MPI-ESM1-2-LR
1856,tas,12.675755,historical,MPI-ESM1-2-LR
1857,tas,12.994167,historical,MPI-ESM1-2-LR
1858,tas,12.755718,historical,MPI-ESM1-2-LR
1859,tas,13.130168,historical,MPI-ESM1-2-LR
1860,tas,13.025613,historical,MPI-ESM1-2-LR
1861,tas,13.094811,historical,MPI-ESM1-2-LR
1862,tas,12.616786,historical,MPI-ESM1-2-LR
1863,tas,12.973191,historical,MPI-ESM1-2-LR
1864,tas,12.83578,historical,MPI-ESM1-2-LR
1865,tas,12.989098,historical,MPI-ESM1-2-LR
1866,tas,13.100917,historical,MPI-ESM1-2-LR
1867,tas,12.880283,historical,MPI-ESM1-2-LR
1868,tas,12.528881,historical,MPI-ESM1-2-LR
1869,tas,12.775047,historical,MPI-ESM1-2-LR
1870,tas,12.957229,historical,MPI-ESM1-2-LR
1871,tas,12.848954,historical,MPI-ESM1-2-LR
1872,tas,12.74501,historical,MPI-ESM1-2-LR
1873,tas,13.039959,historical,MPI-ESM1-2-LR
1874,tas,12.424165,historical,MPI-ESM1-2-LR
1875,tas,12.550611,historical,MPI-ESM1-2-LR
1876,tas,12.696448,historical,MPI-ESM1-2-LR
1877,tas,12.680706,historical,MPI-ESM1-2-LR
1878,tas,12.628416,historical,MPI-ESM1-2-LR
1879,tas,12.977433,historical,MPI-ESM1-2-LR
1880,tas,12.762044,historical,MPI-ESM1-2-LR
1881,tas,12.759211,historical,MPI-ESM1-2-LR
1882,tas,12.879287,historical,MPI-ESM1-2-LR
1883,tas,12.581794,historical,MPI-ESM1-2-LR
1884,tas,11.99733,historical,MPI-ESM1-2-LR
1885,tas,12.515237,historical,MPI-ESM1-2-LR
1886,tas,12.765136,historical,MPI-ESM1-2-LR
1887,tas,12.63719,historical,MPI-ESM1-2-LR
1888,tas,12.908071,historical,MPI-ESM1-2-LR
1889,tas,13.077385,historical,MPI-ESM1-2-LR
1890,tas,12.954438,historical,MPI-ESM1-2-LR
1891,tas,12.634101,historical,MPI-ESM1-2-LR
1892,tas,12.742004,historical,MPI-ESM1-2-LR
1893,tas,12.782395,historical,MPI-ESM1-2-LR
1894,tas,12.691023,historical,MPI-ESM1-2-LR
1895,tas,12.689636,historical,MPI-ESM1-2-LR
1896,tas,13.197519,historical,MPI-ESM1-2-LR
