year,variable,value,scenario,model
1850,tas,12.238596,historical,MPI-ESM1-2-LR
1851,tas,12.469331,historical,MPI-ESM1-2-LR
1852,tas,12.280138,historical,MPI-ESM1-2-LR
1853,tas,13.018945,historical,MPI-ESM1-2-LR
1854,tas,12.538994,historical,MPI-ESM1-2-LR
1855,tas,12.515872,historical,MPI-ESM1-2-LR
1856,tas,12.346156,historical,MPI-ESM1-2-LR
1857,tas,11.887472,historical,MPI-ESM1-2-LR
1858,tas,12.31981,historical,MPI-ESM1-2-LR
1859,tas,12.559968,historical,MPI-ESM1-2-LR
1860,tas,12.25733,historical,MPI-ESM1-2-LR
1861,tas,12.582284,historical,MPI-ESM1-2-LR
1862,tas,12.43231,historical,MPI-ESM1-2-LR
1863,tas,12.541828,historical,MPI-ESM1-2-LR
1864,tas,12.589665,historical,MPI-ESM1-2-LR
1865,tas,12.306287,historical,MPI-ESM1-2-LR
1866,tas,12.319267,historical,MPI-ESM1-2-LR
1867,tas,12.594417,historical,MPI-ESM1-2-LR
1868,tas,12.34064,historical,MPI-ESM1-2-LR
1869,tas,12.329675,historical,MPI-ESM1-2-LR
1870,tas,12.475972,historical,MPI-ESM1-2-LR
1871,tas,12.685842,historical,MPI-ESM1-2-LR
1872,tas,12.532429,historical,MPI-ESM1-2-LR
1873,tas,12.570349,historical,MPI-ESM1-2-LR
1874,tas,12.592117,historical,MPI-ESM1-2-LR
1875,tas,12.275209,historical,MPI-ESM1-2-LR
1876,tas,12.317319,historical,MPI-ESM1-2-LR
1877,tas,12.406241,historical,MPI-ESM1-2-LR
1878,tas,12.096585,historical,MPI-ESM1-2-LR
1879,tas,12.324391,historical,MPI-ESM1-2-LR
1880,tas,12.30532,historical,MPI-ESM1-2-LR
1881,tas,12.121442,historical,MPI-ESM1-2-LR
1882,tas,12.015867,historical,MPI-ESM1-2-LR
1883,tas,12.549263,historical,MPI-ESM1-2-LR
1884,tas,12.134431,historical,MPI-ESM1-2-LR
1885,tas,11.824546,historical,MPI-ESM1-2-LR
1886,tas,12.55602,historical,MPI-ESM1-2-LR
1887,tas,12.088295,historical,MPI-ESM1-2-LR
1888,tas,12.2738,historical,MPI-ESM1-2-LR
1889,tas,12.24544,historical,MPI-ESM1-2-LR
1890,tas,12.490406,historical,MPI-ESM1-2-LR
1891,tas,12.057576,historical,MPI-ESM1-2-LR
1892,tas,12.162968,historical,MPI-ESM1-2-LR
1893,tas,12.632213,historical,MPI-ESM1-2-LR
1894,tas,12.586801,historical,MPI-ESM1-2-LR
1895,tas,11.99,historical,MPI-ESM1-2-LR
1896,tas,12.412322,historical,MPI-ESM1-2-LR
1897,tas,12.553836,historical,MPI-ESM1-2-LR
1898,tas,12.773871,historical,MPI-ESM1-2-LR
1899,tas,12.142696,historical,MPI-ESM1-2-LR
1900,tas,12.346005,historical,MPI-ESM1-2-LR
1901,tas,12.504195,historical,MPI-ESM1-2-LR
1902,tas,12.407839,historical,MPI-ESM1-2-LR
1903,tas,12.129442,historical,MPI-ESM1-2-LR
1904,tas,12.430886,historical,MPI-ESM1-2-LR
1905,tas,12.731227,historical,MPI-ESM1-2-LR
1906,tas,12.613092,historical,MPI-ESM1-2-LR
1907,tas,12.241561,historical,MPI-ESM1-2-LR
1908,tas,12.38605,historical,MPI-ESM1-2-LR
1909,tas,12.349011,historical,MPI-ESM1-2-LR
1910,tas,12.281401,historical,MPI-ESM1-2-LR
1911,tas,12.436267,historical,MPI-ESM1-2-LR
1912,tas,12.731138,historical,MPI-ESM1-2-LR
1913,tas,12.43726,historical,MPI-ESM1-2-LR
1914,tas,12.489814,historical,MPI-ESM1-2-LR
1915,tas,12.542675,historical,MPI-ESM1-2-LR
1916,tas,12.618621,historical,MPI-ESM1-2-LR
1917,tas,12.42257,historical,MPI-ESM1-2-LR
1918,tas,12.209095,historical,MPI-ESM1-2-LR
1919,tas,12.364646,historical,MPI-ESM1-2-LR
1920,tas,12.530432,historical,MPI-ESM1-2-LR
1921,tas,12.776526,historical,MPI-ESM1-2-LR
1922,tas,12.404289,historical,MPI-ESM1-2-LR
1923,tas,12.541349,historical,MPI-ESM1-2-LR
1924,tas,12.806755,historical,MPI-ESM1-2-LR
1925,tas,12.119365,historical,MPI-ESM1-2-LR
1926,tas,12.636886,historical,MPI-ESM1-2-LR
1927,tas,12.550571,historical,MPI-ESM1-2-LR
1928,tas,12.940902,historical,MPI-ESM1-2-LR
1929,tas,12.838445,historical,MPI-ESM1-2-LR
1930,tas,12.545917,historical,MPI-ESM1-2-LR
1931,tas,12.511376,historical,MPI-ESM1-2-LR
1932,tas,12.246956,historical,MPI-ESM1-2-LR
1933,tas,12.681581,historical,MPI-ESM1-2-LR
1934,tas,12.648518,historical,MPI-ESM1-2-LR
1935,tas,12.788001,historical,MPI-ESM1-2-LR
1936,tas,12.874708,historical,MPI-ESM1-2-LR
1937,tas,12.685081,historical,MPI-ESM1-2-LR
1938,tas,12.454851,historical,MPI-ESM1-2-LR
1939,tas,12.407613,historical,MPI-ESM1-2-LR
1940,tas,12.33171,historical,MPI-ESM1-2-LR
1941,tas,12.871162,historical,MPI-ESM1-2-LR
1942,tas,12.368386,historical,MPI-ESM1-2-LR
1943,tas,12.830948,historical,MPI-ESM1-2-LR
1944,tas,12.74413,historical,MPI-ESM1-2-LR
1945,tas,12.96548,historical,MPI-ESM1-2-LR
1946,tas,13.078312,historical,MPI-ESM1-2-LR
1947,tas,12.911425,historical,MPI-ESM1-2-LR
1948,tas,12.908129,historical,MPI-ESM1-2-LR
1949,tas,12.344208,historical,MPI-ESM1-2-LR
1950,tas,12.809802,historical,MPI-ESM1-2-LR
1951,tas,12.655289,historical,MPI-ESM1-2-LR
1952,tas,12.904237,historical,MPI-ESM1-2-LR
1953,tas,13.071704,historical,MPI-ESM1-2-LR
1954,tas,12.741479,historical,MPI-ESM1-2-LR
