year,variable,value,scenario,model
1850,tas,11.716034,historical,MPI-ESM1-2-LR
1851,tas,11.725426,historical,MPI-ESM1-2-LR
1852,tas,11.766872,historical,MPI-ESM1-2-LR
1853,tas,12.329704,historical,MPI-ESM1-2-LR
1854,tas,12.097718,historical,MPI-ESM1-2-LR
1855,tas,12.032668,historical,MPI-ESM1-2-LR
1856,tas,12.075676,historical,MPI-ESM1-2-LR
1857,tas,11.432725,historical,MPI-ESM1-2-LR
1858,tas,11.861056,historical,MPI-ESM1-2-LR
1859,tas,11.737315,historical,MPI-ESM1-2-LR
1860,tas,11.661331,historical,MPI-ESM1-2-LR
1861,tas,12.225671,historical,MPI-ESM1-2-LR
1862,tas,11.747072,historical,MPI-ESM1-2-LR
1863,tas,11.881033,historical,MPI-ESM1-2-LR
1864,tas,11.920181,historical,MPI-ESM1-2-LR
1865,tas,12.073677,historical,MPI-ESM1-2-LR
1866,tas,11.93654,historical,MPI-ESM1-2-LR
1867,tas,11.866465,historical,MPI-ESM1-2-LR
1868,tas,12.054133,historical,MPI-ESM1-2-LR
1869,tas,11.897329,historical,MPI-ESM1-2-LR
1870,tas,12.10603,historical,MPI-ESM1-2-LR
1871,tas,11.897514,historical,MPI-ESM1-2-LR
1872,tas,11.916935,historical,MPI-ESM1-2-LR
1873,tas,11.87816,historical,MPI-ESM1-2-LR
1874,tas,11.606976,historical,MPI-ESM1-2-LR
1875,tas,11.504396,historical,MPI-ESM1-2-LR
1876,tas,11.582956,historical,MPI-ESM1-2-LR
1877,tas,11.693762,historical,MPI-ESM1-2-LR
1878,tas,11.854401,historical,MPI-ESM1-2-LR
1879,tas,11.862436,historical,MPI-ESM1-2-LR
1880,tas,11.739433,historical,MPI-ESM1-2-LR
1881,tas,11.868809,historical,MPI-ESM1-2-LR
1882,tas,11.896495,historical,MPI-ESM1-2-LR
1883,tas,11.838987,historical,MPI-ESM1-2-LR
1884,tas,11.656989,historical,MPI-ESM1-2-LR
1885,tas,11.501053,historical,MPI-ESM1-2-LR
1886,tas,11.71947,historical,MPI-ESM1-2-LR
1887,tas,11.594368,historical,MPI-ESM1-2-LR
1888,tas,11.84523,historical,MPI-ESM1-2-LR
1889,tas,12.05239,historical,MPI-ESM1-2-LR
1890,tas,11.946458,historical,MPI-ESM1-2-LR
1891,tas,11.635986,historical,MPI-ESM1-2-LR
1892,tas,11.840084,historical,MPI-ESM1-2-LR
1893,tas,11.953944,historical,MPI-ESM1-2-LR
1894,tas,11.839965,historical,MPI-ESM1-2-LR
1895,tas,11.99429,historical,MPI-ESM1-2-LR
1896,tas,11.764306,historical,MPI-ESM1-2-LR
1897,tas,12.131018,historical,MPI-ESM1-2-LR
1898,tas,11.778718,historical,MPI-ESM1-2-LR
1899,tas,11.913613,historical,MPI-ESM1-2-LR
1900,tas,11.65956,historical,MPI-ESM1-2-LR
1901,tas,11.936811,historical,MPI-ESM1-2-LR
1902,tas,11.838774,historical,MPI-ESM1-2-LR
1903,tas,11.597047,historical,MPI-ESM1-2-LR
1904,tas,12.039978,historical,MPI-ESM1-2-LR
1905,tas,12.122769,historical,MPI-ESM1-2-LR
1906,tas,11.929583,historical,MPI-ESM1-2-LR
1907,tas,11.548785,historical,MPI-ESM1-2-LR
1908,tas,11.487786,historical,MPI-ESM1-2-LR
1909,tas,11.642517,historical,MPI-ESM1-2-LR
1910,tas,11.947362,historical,MPI-ESM1-2-LR
1911,tas,12.030525,historical,MPI-ESM1-2-LR
1912,tas,11.61368,historical,MPI-ESM1-2-LR
1913,tas,11.813444,historical,MPI-ESM1-2-LR
1914,tas,11.957242,historical,MPI-ESM1-2-LR
1915,tas,12.014351,historical,MPI-ESM1-2-LR
1916,tas,11.844345,historical,MPI-ESM1-2-LR
1917,tas,11.887223,historical,MPI-ESM1-2-LR
1918,tas,11.715494,historical,MPI-ESM1-2-LR
1919,tas,11.662862,historical,MPI-ESM1-2-LR
1920,tas,11.779139,historical,MPI-ESM1-2-LR
1921,tas,12.012941,historical,MPI-ESM1-2-LR
1922,tas,12.284575,historical,MPI-ESM1-2-LR
1923,tas,11.927836,historical,MPI-ESM1-2-LR
1924,tas,11.733373,historical,MPI-ESM1-2-LR
1925,tas,11.850835,historical,MPI-ESM1-2-LR
1926,tas,12.121731,historical,MPI-ESM1-2-LR
1927,tas,11.908568,historical,MPI-ESM1-2-LR
1928,tas,12.176704,historical,MPI-ESM1-2-LR
1929,tas,12.116065,historical,MPI-ESM1-2-LR
1930,tas,11.910285,historical,MPI-ESM1-2-LR
1931,tas,12.006203,historical,MPI-ESM1-2-LR
1932,tas,11.940086,historical,MPI-ESM1-2-LR
1933,tas,12.050724,historical,MPI-ESM1-2-LR
1934,tas,12.140406,historical,MPI-ESM1-2-LR
1935,tas,12.155528,historical,MPI-ESM1-2-LR
1936,tas,12.016622,historical,MPI-ESM1-2-LR
1937,tas,11.895599,historical,MPI-ESM1-2-LR
1938,tas,12.055697,historical,MPI-ESM1-2-LR
1939,tas,12.02061,historical,MPI-ESM1-2-LR
1940,tas,12.14873,historical,MPI-ESM1-2-LR
1941,tas,12.444757,historical,MPI-ESM1-2-LR
1942,tas,12.155136,historical,MPI-ESM1-2-LR
1943,tas,12.655402,historical,MPI-ESM1-2-LR
1944,tas,12.075367,historical,MPI-ESM1-2-LR
1945,tas,12.025433,historical,MPI-ESM1-2-LR
1946,tas,12.333047,historical,MPI-ESM1-2-LR
1947,tas,12.510563,historical,MPI-ESM1-2-LR
1948,tas,12.245973,historical,MPI-ESM1-2-LR
1949,tas,12.266957,historical,MPI-ESM1-2-LR
1950,tas,12.336673,historical,MPI-ESM1-2-LR
1951,tas,12.223842,historical,MPI-ESM1-2-LR
1952,tas,12.334195,historical,MPI-ESM1-2-LR
1953,tas,12.356405,historical,MPI-ESM1-2-LR
1954,tas,11.80818,historical,MPI-ESM1-2-LR
1955,tas,11.856106,historical,MPI-ESM1-2-LR
1956,tas,11.85623,historical,MPI-ESM1-2-LR
1957,tas,12.295056,historical,MPI-ESM1-2-LR
1958,tas,11.907395,historical,MPI-ESM1-2-LR
1959,tas,11.788835,historical,MPI-ESM1-2-LR
1960,tas,12.282357,historical,MPI-ESM1-2-LR
1961,tas,12.224363,historical,MPI-ESM1-2-LR
1962,tas,12.168844,historical,MPI-ESM1-2-LR
1963,tas,12.203422,historical,MPI-ESM1-2-LR
1964,tas,11.717967,historical,MPI-ESM1-2-LR
1965,tas,12.205789,historical,MPI-ESM1-2-LR
1966,tas,12.382554,historical,MPI-ESM1-2-LR
1967,tas,12.031933,historical,MPI-ESM1-2-LR
1968,tas,12.084782,historical,MPI-ESM1-2-LR
1969,tas,12.321137,historical,MPI-ESM1-2-LR
1970,tas,12.161334,historical,MPI-ESM1-2-LR
1971,tas,12.168016,historical,MPI-ESM1-2-LR
1972,tas,11.897611,historical,MPI-ESM1-2-LR
1973,tas,12.057018,historical,MPI-ESM1-2-LR
1974,tas,12.39985,historical,MPI-ESM1-2-LR
1975,tas,11.982159,historical,MPI-ESM1-2-LR
1976,tas,11.658373,historical,MPI-ESM1-2-LR
1977,tas,11.971001,historical,MPI-ESM1-2-LR
1978,tas,11.893198,historical,MPI-ESM1-2-LR
