year,variable,value,scenario,model
1850,tas,13.620187,historical,MPI-ESM1-2-LR
1851,tas,13.410686,historical,MPI-ESM1-2-LR
1852,tas,13.358182,historical,MPI-ESM1-2-LR
1853,tas,13.828394,historical,MPI-ESM1-2-LR
1854,tas,13.783328,historical,MPI-ESM1-2-LR
1855,tas,13.585251,historical,MPI-ESM1-2-LR
1856,tas,13.61199,historical,MPI-ESM1-2-LR
1857,tas,13.633594,historical,MPI-ESM1-2-LR
1858,tas,13.544144,historical,MPI-ESM1-2-LR
1859,tas,13.679459,historical,MPI-ESM1-2-LR
1860,tas,13.56058,historical,MPI-ESM1-2-LR
1861,tas,13.692633,historical,MPI-ESM1-2-LR
1862,tas,13.614978,historical,MPI-ESM1-2-LR
1863,tas,13.239431,historical,MPI-ESM1-2-LR
1864,tas,13.778071,historical,MPI-ESM1-2-LR
1865,tas,13.721163,historical,MPI-ESM1-2-LR
1866,tas,13.74329,historical,MPI-ESM1-2-LR
1867,tas,13.728895,historical,MPI-ESM1-2-LR
1868,tas,13.595661,historical,MPI-ESM1-2-LR
1869,tas,13.516963,historical,MPI-ESM1-2-LR
1870,tas,13.990416,historical,MPI-ESM1-2-LR
1871,tas,13.617615,historical,MPI-ESM1-2-LR
1872,tas,13.584158,historical,MPI-ESM1-2-LR
1873,tas,13.572745,historical,MPI-ESM1-2-LR
1874,tas,13.609874,historical,MPI-ESM1-2-LR
1875,tas,13.570446,historical,MPI-ESM1-2-LR
1876,tas,13.642892,historical,MPI-ESM1-2-LR
1877,tas,13.536306,historical,MPI-ESM1-2-LR
1878,tas,13.672622,historical,MPI-ESM1-2-LR
1879,tas,13.83021,historical,MPI-ESM1-2-LR
1880,tas,13.757613,historical,MPI-ESM1-2-LR
1881,tas,13.404061,historical,MPI-ESM1-2-LR
1882,tas,13.340766,historical,MPI-ESM1-2-LR
1883,tas,13.72543,historical,MPI-ESM1-2-LR
1884,tas,13.288453,historical,MPI-ESM1-2-LR
1885,tas,13.425988,historical,MPI-ESM1-2-LR
1886,tas,13.470945,historical,MPI-ESM1-2-LR
1887,tas,13.253638,historical,MPI-ESM1-2-LR
1888,tas,13.464822,historical,MPI-ESM1-2-LR
1889,tas,13.90777,historical,MPI-ESM1-2-LR
1890,tas,13.549349,historical,MPI-ESM1-2-LR
1891,tas,14.032142,historical,MPI-ESM1-2-LR
1892,tas,13.758125,historical,MPI-ESM1-2-LR
1893,tas,13.80403,historical,MPI-ESM1-2-LR
1894,tas,13.276694,historical,MPI-ESM1-2-LR
1895,tas,13.700081,historical,MPI-ESM1-2-LR
1896,tas,13.619304,historical,MPI-ESM1-2-LR
1897,tas,13.629686,historical,MPI-ESM1-2-LR
1898,tas,13.557456,historical,MPI-ESM1-2-LR
1899,tas,13.57881,historical,MPI-ESM1-2-LR
1900,tas,13.528473,historical,MPI-ESM1-2-LR
1901,tas,13.582638,historical,MPI-ESM1-2-LR
1902,tas,13.558192,historical,MPI-ESM1-2-LR
1903,tas,13.184051,historical,MPI-ESM1-2-LR
1904,tas,13.66943,historical,MPI-ESM1-2-LR
1905,tas,13.5976,historical,MPI-ESM1-2-LR
1906,tas,13.736952,historical,MPI-ESM1-2-LR
1907,tas,13.764211,historical,MPI-ESM1-2-LR
1908,tas,13.601551,historical,MPI-ESM1-2-LR
