year,variable,value,scenario,model
1850,tas,14.042484,historical,MPI-ESM1-2-LR
1851,tas,13.9696,historical,MPI-ESM1-2-LR
1852,tas,13.901442,historical,MPI-ESM1-2-LR
1853,tas,14.371472,historical,MPI-ESM1-2-LR
1854,tas,14.155302,historical,MPI-ESM1-2-LR
1855,tas,13.963362,historical,MPI-ESM1-2-LR
1856,tas,14.026433,historical,MPI-ESM1-2-LR
1857,tas,14.262516,historical,MPI-ESM1-2-LR
1858,tas,14.122867,historical,MPI-ESM1-2-LR
1859,tas,14.059038,historical,MPI-ESM1-2-LR
1860,tas,14.222838,historical,MPI-ESM1-2-LR
1861,tas,14.121722,historical,MPI-ESM1-2-LR
1862,tas,14.057027,historical,MPI-ESM1-2-LR
1863,tas,14.095679,historical,MPI-ESM1-2-LR
1864,tas,14.216415,historical,MPI-ESM1-2-LR
1865,tas,14.122714,historical,MPI-ESM1-2-LR
1866,tas,13.929306,historical,MPI-ESM1-2-LR
1867,tas,14.12238,historical,MPI-ESM1-2-LR
1868,tas,13.958848,historical,MPI-ESM1-2-LR
1869,tas,14.210571,historical,MPI-ESM1-2-LR
1870,tas,14.045592,historical,MPI-ESM1-2-LR
1871,tas,14.037615,historical,MPI-ESM1-2-LR
1872,tas,14.119735,historical,MPI-ESM1-2-LR
1873,tas,14.08388,historical,MPI-ESM1-2-LR
1874,tas,13.882766,historical,MPI-ESM1-2-LR
1875,tas,13.901631,historical,MPI-ESM1-2-LR
1876,tas,13.63639,historical,MPI-ESM1-2-LR
1877,tas,13.981648,historical,MPI-ESM1-2-LR
1878,tas,14.129293,historical,MPI-ESM1-2-LR
1879,tas,13.932177,historical,MPI-ESM1-2-LR
1880,tas,14.131371,historical,MPI-ESM1-2-LR
1881,tas,14.178567,historical,MPI-ESM1-2-LR
1882,tas,13.818648,historical,MPI-ESM1-2-LR
1883,tas,14.027677,historical,MPI-ESM1-2-LR
1884,tas,13.731053,historical,MPI-ESM1-2-LR
1885,tas,13.858153,historical,MPI-ESM1-2-LR
1886,tas,14.092953,historical,MPI-ESM1-2-LR
1887,tas,14.045899,historical,MPI-ESM1-2-LR
1888,tas,14.13749,historical,MPI-ESM1-2-LR
1889,tas,14.150439,historical,MPI-ESM1-2-LR
1890,tas,14.147235,historical,MPI-ESM1-2-LR
1891,tas,13.938837,historical,MPI-ESM1-2-LR
1892,tas,13.857471,historical,MPI-ESM1-2-LR
1893,tas,13.97746,historical,MPI-ESM1-2-LR
1894,tas,13.798783,historical,MPI-ESM1-2-LR
1895,tas,13.972572,historical,MPI-ESM1-2-LR
1896,tas,13.986014,historical,MPI-ESM1-2-LR
1897,tas,14.115055,historical,MPI-ESM1-2-LR
1898,tas,13.962675,historical,MPI-ESM1-2-LR
1899,tas,14.026388,historical,MPI-ESM1-2-LR
1900,tas,14.108259,historical,MPI-ESM1-2-LR
1901,tas,14.146235,historical,MPI-ESM1-2-LR
1902,tas,14.281669,historical,MPI-ESM1-2-LR
1903,tas,13.865795,historical,MPI-ESM1-2-LR
1904,tas,13.93368,historical,MPI-ESM1-2-LR
1905,tas,14.261262,historical,MPI-ESM1-2-LR
1906,tas,14.037563,historical,MPI-ESM1-2-LR
1907,tas,13.987223,historical,MPI-ESM1-2-LR
1908,tas,13.991965,historical,MPI-ESM1-2-LR
1909,tas,13.802231,historical,MPI-ESM1-2-LR
1910,tas,14.35091,historical,MPI-ESM1-2-LR
1911,tas,14.164733,historical,MPI-ESM1-2-LR
1912,tas,14.089091,historical,MPI-ESM1-2-LR
1913,tas,14.28769,historical,MPI-ESM1-2-LR
1914,tas,14.177599,historical,MPI-ESM1-2-LR
1915,tas,14.158736,historical,MPI-ESM1-2-LR
1916,tas,14.125874,historical,MPI-ESM1-2-LR
1917,tas,13.84532,historical,MPI-ESM1-2-LR
1918,tas,13.881105,historical,MPI-ESM1-2-LR
1919,tas,13.956333,historical,MPI-ESM1-2-LR
1920,tas,14.206707,historical,MPI-ESM1-2-LR
1921,tas,14.185721,historical,MPI-ESM1-2-LR
1922,tas,14.197926,historical,MPI-ESM1-2-LR
1923,tas,14.036545,historical,MPI-ESM1-2-LR
1924,tas,14.1415,historical,MPI-ESM1-2-LR
1925,tas,14.163978,historical,MPI-ESM1-2-LR
1926,tas,14.13498,historical,MPI-ESM1-2-LR
1927,tas,14.318421,historical,MPI-ESM1-2-LR
1928,tas,14.431792,historical,MPI-ESM1-2-LR
1929,tas,14.357792,historical,MPI-ESM1-2-LR
1930,tas,14.206684,historical,MPI-ESM1-2-LR
1931,tas,14.368063,historical,MPI-ESM1-2-LR
1932,tas,14.051783,historical,MPI-ESM1-2-LR
1933,tas,14.425747,historical,MPI-ESM1-2-LR
1934,tas,14.323352,historical,MPI-ESM1-2-LR
1935,tas,14.258113,historical,MPI-ESM1-2-LR
1936,tas,13.991697,historical,MPI-ESM1-2-LR
1937,tas,14.19099,historical,MPI-ESM1-2-LR
1938,tas,14.294099,historical,MPI-ESM1-2-LR
1939,tas,14.27853,historical,MPI-ESM1-2-LR
1940,tas,14.495656,historical,MPI-ESM1-2-LR
1941,tas,14.263002,historical,MPI-ESM1-2-LR
1942,tas,14.658338,historical,MPI-ESM1-2-LR
1943,tas,14.349622,historical,MPI-ESM1-2-LR
1944,tas,14.31268,historical,MPI-ESM1-2-LR
1945,tas,14.561397,historical,MPI-ESM1-2-LR
1946,tas,14.329059,historical,MPI-ESM1-2-LR
1947,tas,14.507531,historical,MPI-ESM1-2-LR
1948,tas,14.088096,historical,MPI-ESM1-2-LR
1949,tas,14.228309,historical,MPI-ESM1-2-LR
1950,tas,14.421225,historical,MPI-ESM1-2-LR
1951,tas,14.427539,historical,MPI-ESM1-2-LR
1952,tas,14.55558,historical,MPI-ESM1-2-LR
1953,tas,14.150499,historical,MPI-ESM1-2-LR
1954,tas,14.277368,historical,MPI-ESM1-2-LR
1955,tas,14.240211,historical,MPI-ESM1-2-LR
1956,tas,14.147357,historical,MPI-ESM1-2-LR
1957,tas,14.148629,historical,MPI-ESM1-2-LR
1958,tas,14.161974,historical,MPI-ESM1-2-LR
1959,tas,14.320698,historical,MPI-ESM1-2-LR
1960,tas,14.381486,historical,MPI-ESM1-2-LR
1961,tas,14.383676,historical,MPI-ESM1-2-LR
1962,tas,14.331156,historical,MPI-ESM1-2-LR
1963,tas,14.001718,historical,MPI-ESM1-2-LR
1964,tas,14.089552,historical,MPI-ESM1-2-LR
1965,tas,14.137809,historical,MPI-ESM1-2-LR
1966,tas,14.13443,historical,MPI-ESM1-2-LR
1967,tas,14.324926,historical,MPI-ESM1-2-LR
1968,tas,14.395372,historical,MPI-ESM1-2-LR
1969,tas,14.24618,historical,MPI-ESM1-2-LR
1970,tas,14.219232,historical,MPI-ESM1-2-LR
1971,tas,14.191422,historical,MPI-ESM1-2-LR
1972,tas,14.278008,historical,MPI-ESM1-2-LR
1973,tas,14.448445,historical,MPI-ESM1-2-LR
1974,tas,14.252996,historical,MPI-ESM1-2-LR
1975,tas,14.025496,historical,MPI-ESM1-2-LR
1976,tas,14.007592,historical,MPI-ESM1-2-LR
1977,tas,14.217367,historical,MPI-ESM1-2-LR
1978,tas,14.437942,historical,MPI-ESM1-2-LR
1979,tas,14.609803,historical,MPI-ESM1-2-LR
1980,tas,14.64589,historical,MPI-ESM1-2-LR
1981,tas,14.687741,historical,MPI-ESM1-2-LR
1982,tas,14.560933,historical,MPI-ESM1-2-LR
1983,tas,14.615529,historical,MPI-ESM1-2-LR
1984,tas,14.675966,historical,MPI-ESM1-2-LR
1985,tas,14.707159,historical,MPI-ESM1-2-LR
1986,tas,14.510171,historical,MPI-ESM1-2-LR
1987,tas,14.646223,historical,MPI-ESM1-2-LR
1988,tas,14.414624,historical,MPI-ESM1-2-LR
1989,tas,14.710052,historical,MPI-ESM1-2-LR
1990,tas,14.76647,historical,MPI-ESM1-2-LR
1991,tas,14.645083,historical,MPI-ESM1-2-LR
1992,tas,14.452721,historical,MPI-ESM1-2-LR
1993,tas,14.644742,historical,MPI-ESM1-2-LR
1994,tas,14.747021,historical,MPI-ESM1-2-LR
1995,tas,14.418642,historical,MPI-ESM1-2-LR
1996,tas,14.862519,historical,MPI-ESM1-2-LR
1997,tas,14.772283,historical,MPI-ESM1-2-LR
1998,tas,14.831518,historical,MPI-ESM1-2-LR
1999,tas,14.998441,historical,MPI-ESM1-2-LR
2000,tas,15.035136,historical,MPI-ESM1-2-LR
2001,tas,14.738899,historical,MPI-ESM1-2-LR
2002,tas,14.872196,historical,MPI-ESM1-2-LR
2003,tas,15.131641,historical,MPI-ESM1-2-LR
2004,tas,15.034007,historical,MPI-ESM1-2-LR
2005,tas,14.880024,historical,MPI-ESM1-2-LR
2006,tas,15.02264,historical,MPI-ESM1-2-LR
2007,tas,14.992989,historical,MPI-ESM1-2-LR
2008,tas,15.108962,historical,MPI-ESM1-2-LR
2009,tas,14.820694,historical,MPI-ESM1-2-LR
2010,tas,15.1736,historical,MPI-ESM1-2-LR
2011,tas,15.079311,historical,MPI-ESM1-2-LR
2012,tas,15.146242,historical,MPI-ESM1-2-LR
2013,tas,14.988746,historical,MPI-ESM1-2-LR
2014,tas,15.290309,historical,MPI-ESM1-2-LR
1850,pr,2.816502,historical,MPI-ESM1-2-LR
1851,pr,2.676851,historical,MPI-ESM1-2-LR
1852,pr,2.721886,historical,MPI-ESM1-2-LR
1853,pr,2.85651,historical,MPI-ESM1-2-LR
1854,pr,2.790287,historical,MPI-ESM1-2-LR
1855,pr,2.794352,historical,MPI-ESM1-2-LR
1856,pr,2.820967,historical,MPI-ESM1-2-LR
1857,pr,2.865676,historical,MPI-ESM1-2-LR
1858,pr,2.731464,historical,MPI-ESM1-2-LR
1859,pr,2.805129,historical,MPI-ESM1-2-LR
1860,pr,2.823933,historical,MPI-ESM1-2-LR
1861,pr,2.889783,historical,MPI-ESM1-2-LR
1862,pr,2.637369,historical,MPI-ESM1-2-LR
1863,pr,2.78482,historical,MPI-ESM1-2-LR
1864,pr,2.602698,historical,MPI-ESM1-2-LR
1865,pr,2.808505,historical,MPI-ESM1-2-LR
1866,pr,2.744943,historical,MPI-ESM1-2-LR
1867,pr,2.73513,historical,MPI-ESM1-2-LR
1868,pr,2.945462,historical,MPI-ESM1-2-LR
1869,pr,2.773101,historical,MPI-ESM1-2-LR
1870,pr,2.681927,historical,MPI-ESM1-2-LR
1871,pr,2.89302,historical,MPI-ESM1-2-LR
1872,pr,2.749366,historical,MPI-ESM1-2-LR
1873,pr,2.984696,historical,MPI-ESM1-2-LR
1874,pr,3.038176,historical,MPI-ESM1-2-LR
1875,pr,2.91081,historical,MPI-ESM1-2-LR
1876,pr,2.889268,historical,MPI-ESM1-2-LR
1877,pr,2.760734,historical,MPI-ESM1-2-LR
1878,pr,2.68871,historical,MPI-ESM1-2-LR
1879,pr,2.784297,historical,MPI-ESM1-2-LR
1880,pr,2.997664,historical,MPI-ESM1-2-LR
1881,pr,2.795578,historical,MPI-ESM1-2-LR
1882,pr,2.678224,historical,MPI-ESM1-2-LR
1883,pr,2.769405,historical,MPI-ESM1-2-LR
1884,pr,2.753843,historical,MPI-ESM1-2-LR
1885,pr,2.738239,historical,MPI-ESM1-2-LR
1886,pr,2.775926,historical,MPI-ESM1-2-LR
1887,pr,2.697009,historical,MPI-ESM1-2-LR
1888,pr,2.685649,historical,MPI-ESM1-2-LR
1889,pr,2.824606,historical,MPI-ESM1-2-LR
1890,pr,2.738169,historical,MPI-ESM1-2-LR
1891,pr,2.659125,historical,MPI-ESM1-2-LR
1892,pr,2.647257,historical,MPI-ESM1-2-LR
1893,pr,2.730513,historical,MPI-ESM1-2-LR
1894,pr,2.849282,historical,MPI-ESM1-2-LR
1895,pr,2.690253,historical,MPI-ESM1-2-LR
1896,pr,2.888495,historical,MPI-ESM1-2-LR
1897,pr,2.696132,historical,MPI-ESM1-2-LR
1898,pr,2.68215,historical,MPI-ESM1-2-LR
1899,pr,2.863615,historical,MPI-ESM1-2-LR
1900,pr,2.862296,historical,MPI-ESM1-2-LR
1901,pr,2.997302,historical,MPI-ESM1-2-LR
1902,pr,2.807698,historical,MPI-ESM1-2-LR
1903,pr,2.755393,historical,MPI-ESM1-2-LR
1904,pr,2.749348,historical,MPI-ESM1-2-LR
1905,pr,2.716843,historical,MPI-ESM1-2-LR
1906,pr,2.876768,historical,MPI-ESM1-2-LR
1907,pr,2.644119,historical,MPI-ESM1-2-LR
1908,pr,2.664442,historical,MPI-ESM1-2-LR
1909,pr,2.7501,historical,MPI-ESM1-2-LR
