year,variable,value,scenario,model
1850,tas,15.381003,historical,MPI-ESM1-2-LR
1851,tas,15.418927,historical,MPI-ESM1-2-LR
1852,tas,15.295707,historical,MPI-ESM1-2-LR
1853,tas,15.86493,historical,MPI-ESM1-2-LR
1854,tas,15.560285,historical,MPI-ESM1-2-LR
1855,tas,15.559755,historical,MPI-ESM1-2-LR
1856,tas,15.296567,historical,MPI-ESM1-2-LR
1857,tas,15.437376,historical,MPI-ESM1-2-LR
1858,tas,15.489815,historical,MPI-ESM1-2-LR
1859,tas,15.595615,historical,MPI-ESM1-2-LR
1860,tas,15.54958,historical,MPI-ESM1-2-LR
1861,tas,15.720341,historical,MPI-ESM1-2-LR
1862,tas,15.312222,historical,MPI-ESM1-2-LR
1863,tas,15.474417,historical,MPI-ESM1-2-LR
1864,tas,15.607109,historical,MPI-ESM1-2-LR
1865,tas,15.786535,historical,MPI-ESM1-2-LR
1866,tas,15.485637,historical,MPI-ESM1-2-LR
1867,tas,15.357571,historical,MPI-ESM1-2-LR
1868,tas,15.302126,historical,MPI-ESM1-2-LR
1869,tas,15.432933,historical,MPI-ESM1-2-LR
1870,tas,15.676937,historical,MPI-ESM1-2-LR
1871,tas,15.60558,historical,MPI-ESM1-2-LR
1872,tas,15.623111,historical,MPI-ESM1-2-LR
1873,tas,15.471054,historical,MPI-ESM1-2-LR
1874,tas,15.465236,historical,MPI-ESM1-2-LR
1875,tas,15.38073,historical,MPI-ESM1-2-LR
1876,tas,15.299537,historical,MPI-ESM1-2-LR
1877,tas,15.481493,historical,MPI-ESM1-2-LR
1878,tas,15.472762,historical,MPI-ESM1-2-LR
1879,tas,15.535848,historical,MPI-ESM1-2-LR
1880,tas,15.502008,historical,MPI-ESM1-2-LR
1881,tas,15.360392,historical,MPI-ESM1-2-LR
1882,tas,15.537348,historical,MPI-ESM1-2-LR
1883,tas,15.594813,historical,MPI-ESM1-2-LR
1884,tas,15.084139,historical,MPI-ESM1-2-LR
1885,tas,15.339638,historical,MPI-ESM1-2-LR
1886,tas,15.210424,historical,MPI-ESM1-2-LR
1887,tas,15.392998,historical,MPI-ESM1-2-LR
1888,tas,15.673408,historical,MPI-ESM1-2-LR
1889,tas,15.740732,historical,MPI-ESM1-2-LR
1890,tas,15.8744,historical,MPI-ESM1-2-LR
1891,tas,15.657499,historical,MPI-ESM1-2-LR
1892,tas,15.259752,historical,MPI-ESM1-2-LR
1893,tas,15.430886,historical,MPI-ESM1-2-LR
1894,tas,15.410143,historical,MPI-ESM1-2-LR
1895,tas,15.508621,historical,MPI-ESM1-2-LR
1896,tas,15.557982,historical,MPI-ESM1-2-LR
1897,tas,15.592228,historical,MPI-ESM1-2-LR
1898,tas,15.379954,historical,MPI-ESM1-2-LR
1899,tas,15.262723,historical,MPI-ESM1-2-LR
1900,tas,15.315139,historical,MPI-ESM1-2-LR
1901,tas,15.618804,historical,MPI-ESM1-2-LR
1902,tas,15.458616,historical,MPI-ESM1-2-LR
1903,tas,15.117073,historical,MPI-ESM1-2-LR
1904,tas,15.483762,historical,MPI-ESM1-2-LR
1905,tas,15.619197,historical,MPI-ESM1-2-LR
1906,tas,15.357921,historical,MPI-ESM1-2-LR
1907,tas,15.564769,historical,MPI-ESM1-2-LR
1908,tas,15.598324,historical,MPI-ESM1-2-LR
1909,tas,15.351373,historical,MPI-ESM1-2-LR
1910,tas,15.370197,historical,MPI-ESM1-2-LR
1911,tas,15.573861,historical,MPI-ESM1-2-LR
1912,tas,15.479803,historical,MPI-ESM1-2-LR
1913,tas,15.508688,historical,MPI-ESM1-2-LR
1914,tas,15.77623,historical,MPI-ESM1-2-LR
1915,tas,15.64571,historical,MPI-ESM1-2-LR
1916,tas,15.269847,historical,MPI-ESM1-2-LR
1917,tas,15.330235,historical,MPI-ESM1-2-LR
1918,tas,15.283801,historical,MPI-ESM1-2-LR
1919,tas,15.470537,historical,MPI-ESM1-2-LR
1920,tas,15.688001,historical,MPI-ESM1-2-LR
1921,tas,15.604283,historical,MPI-ESM1-2-LR
1922,tas,15.558197,historical,MPI-ESM1-2-LR
1923,tas,15.733542,historical,MPI-ESM1-2-LR
1924,tas,15.720937,historical,MPI-ESM1-2-LR
1925,tas,15.508054,historical,MPI-ESM1-2-LR
1926,tas,15.781421,historical,MPI-ESM1-2-LR
1927,tas,15.723261,historical,MPI-ESM1-2-LR
1928,tas,15.841888,historical,MPI-ESM1-2-LR
1929,tas,15.692345,historical,MPI-ESM1-2-LR
1930,tas,15.630646,historical,MPI-ESM1-2-LR
1931,tas,15.652787,historical,MPI-ESM1-2-LR
1932,tas,15.757257,historical,MPI-ESM1-2-LR
1933,tas,15.72471,historical,MPI-ESM1-2-LR
1934,tas,15.746467,historical,MPI-ESM1-2-LR
1935,tas,15.691986,historical,MPI-ESM1-2-LR
1936,tas,15.746064,historical,MPI-ESM1-2-LR
1937,tas,15.534397,historical,MPI-ESM1-2-LR
1938,tas,15.749268,historical,MPI-ESM1-2-LR
1939,tas,15.485015,historical,MPI-ESM1-2-LR
1940,tas,15.602254,historical,MPI-ESM1-2-LR
1941,tas,15.705295,historical,MPI-ESM1-2-LR
1942,tas,15.887639,historical,MPI-ESM1-2-LR
1943,tas,15.893335,historical,MPI-ESM1-2-LR
1944,tas,15.711022,historical,MPI-ESM1-2-LR
1945,tas,15.525354,historical,MPI-ESM1-2-LR
1946,tas,15.95084,historical,MPI-ESM1-2-LR
1947,tas,16.08556,historical,MPI-ESM1-2-LR
1948,tas,15.645676,historical,MPI-ESM1-2-LR
1949,tas,15.630427,historical,MPI-ESM1-2-LR
1950,tas,15.742365,historical,MPI-ESM1-2-LR
1951,tas,15.88009,historical,MPI-ESM1-2-LR
1952,tas,15.83873,historical,MPI-ESM1-2-LR
1953,tas,15.70463,historical,MPI-ESM1-2-LR
1954,tas,15.743916,historical,MPI-ESM1-2-LR
1955,tas,15.844221,historical,MPI-ESM1-2-LR
