year,variable,value,scenario,model
1850,tas,11.390676,historical,MPI-ESM1-2-LR
1851,tas,11.218737,historical,MPI-ESM1-2-LR
1852,tas,11.550617,historical,MPI-ESM1-2-LR
1853,tas,11.853874,historical,MPI-ESM1-2-LR
1854,tas,11.569089,historical,MPI-ESM1-2-LR
1855,tas,11.38702,historical,MPI-ESM1-2-LR
1856,tas,11.465792,historical,MPI-ESM1-2-LR
1857,tas,11.383908,historical,MPI-ESM1-2-LR
1858,tas,11.649379,historical,MPI-ESM1-2-LR
1859,tas,11.673361,historical,MPI-ESM1-2-LR
1860,tas,11.237294,historical,MPI-ESM1-2-LR
1861,tas,11.70239,historical,MPI-ESM1-2-LR
1862,tas,11.418985,historical,MPI-ESM1-2-LR
1863,tas,11.396111,historical,MPI-ESM1-2-LR
1864,tas,11.78452,historical,MPI-ESM1-2-LR
1865,tas,11.84955,historical,MPI-ESM1-2-LR
1866,tas,11.528078,historical,MPI-ESM1-2-LR
1867,tas,11.786075,historical,MPI-ESM1-2-LR
1868,tas,11.534193,historical,MPI-ESM1-2-LR
1869,tas,11.163743,historical,MPI-ESM1-2-LR
1870,tas,11.63445,historical,MPI-ESM1-2-LR
1871,tas,11.689103,historical,MPI-ESM1-2-LR
1872,tas,11.561298,historical,MPI-ESM1-2-LR
1873,tas,11.650193,historical,MPI-ESM1-2-LR
1874,tas,11.696903,historical,MPI-ESM1-2-LR
1875,tas,11.400417,historical,MPI-ESM1-2-LR
1876,tas,11.300329,historical,MPI-ESM1-2-LR
1877,tas,11.63202,historical,MPI-ESM1-2-LR
1878,tas,11.34792,historical,MPI-ESM1-2-LR
1879,tas,11.772988,historical,MPI-ESM1-2-LR
1880,tas,11.491567,historical,MPI-ESM1-2-LR
1881,tas,11.575822,historical,MPI-ESM1-2-LR
1882,tas,11.082009,historical,MPI-ESM1-2-LR
1883,tas,11.539924,historical,MPI-ESM1-2-LR
1884,tas,11.505985,historical,MPI-ESM1-2-LR
1885,tas,11.223519,historical,MPI-ESM1-2-LR
1886,tas,11.58809,historical,MPI-ESM1-2-LR
1887,tas,11.470483,historical,MPI-ESM1-2-LR
1888,tas,11.301072,historical,MPI-ESM1-2-LR
1889,tas,11.484128,historical,MPI-ESM1-2-LR
1890,tas,11.458507,historical,MPI-ESM1-2-LR
1891,tas,11.362899,historical,MPI-ESM1-2-LR
1892,tas,11.484821,historical,MPI-ESM1-2-LR
1893,tas,11.356441,historical,MPI-ESM1-2-LR
1894,tas,11.446518,historical,MPI-ESM1-2-LR
1895,tas,11.593673,historical,MPI-ESM1-2-LR
1896,tas,11.496706,historical,MPI-ESM1-2-LR
1897,tas,11.877818,historical,MPI-ESM1-2-LR
1898,tas,11.519927,historical,MPI-ESM1-2-LR
1899,tas,11.488659,historical,MPI-ESM1-2-LR
1900,tas,11.322618,historical,MPI-ESM1-2-LR
1901,tas,11.195593,historical,MPI-ESM1-2-LR
1902,tas,11.820677,historical,MPI-ESM1-2-LR
1903,tas,11.252509,historical,MPI-ESM1-2-LR
1904,tas,11.304837,historical,MPI-ESM1-2-LR
1905,tas,11.393049,historical,MPI-ESM1-2-LR
1906,tas,11.355504,historical,MPI-ESM1-2-LR
1907,tas,11.400673,historical,MPI-ESM1-2-LR
1908,tas,11.327543,historical,MPI-ESM1-2-LR
1909,tas,11.289425,historical,MPI-ESM1-2-LR
1910,tas,11.441115,historical,MPI-ESM1-2-LR
1911,tas,11.499038,historical,MPI-ESM1-2-LR
1912,tas,11.694622,historical,MPI-ESM1-2-LR
1913,tas,11.523111,historical,MPI-ESM1-2-LR
1914,tas,11.815905,historical,MPI-ESM1-2-LR
1915,tas,11.585894,historical,MPI-ESM1-2-LR
1916,tas,11.458201,historical,MPI-ESM1-2-LR
1917,tas,11.415659,historical,MPI-ESM1-2-LR
1918,tas,11.231348,historical,MPI-ESM1-2-LR
1919,tas,11.521178,historical,MPI-ESM1-2-LR
1920,tas,11.666046,historical,MPI-ESM1-2-LR
1921,tas,11.617918,historical,MPI-ESM1-2-LR
1922,tas,11.702749,historical,MPI-ESM1-2-LR
1923,tas,11.73783,historical,MPI-ESM1-2-LR
1924,tas,11.808455,historical,MPI-ESM1-2-LR
1925,tas,11.476666,historical,MPI-ESM1-2-LR
1926,tas,11.655496,historical,MPI-ESM1-2-LR
1927,tas,11.570395,historical,MPI-ESM1-2-LR
1928,tas,11.756633,historical,MPI-ESM1-2-LR
1929,tas,12.061361,historical,MPI-ESM1-2-LR
1930,tas,11.704623,historical,MPI-ESM1-2-LR
1931,tas,11.559468,historical,MPI-ESM1-2-LR
1932,tas,11.215274,historical,MPI-ESM1-2-LR
1933,tas,11.398264,historical,MPI-ESM1-2-LR
1934,tas,11.939084,historical,MPI-ESM1-2-LR
1935,tas,11.615073,historical,MPI-ESM1-2-LR
1936,tas,11.684554,historical,MPI-ESM1-2-LR
1937,tas,11.822266,historical,MPI-ESM1-2-LR
1938,tas,11.849139,historical,MPI-ESM1-2-LR
1939,tas,11.63998,historical,MPI-ESM1-2-LR
1940,tas,12.028755,historical,MPI-ESM1-2-LR
1941,tas,11.827648,historical,MPI-ESM1-2-LR
1942,tas,12.119788,historical,MPI-ESM1-2-LR
1943,tas,12.137508,historical,MPI-ESM1-2-LR
1944,tas,11.99579,historical,MPI-ESM1-2-LR
1945,tas,11.679973,historical,MPI-ESM1-2-LR
1946,tas,12.172644,historical,MPI-ESM1-2-LR
1947,tas,11.640811,historical,MPI-ESM1-2-LR
1948,tas,11.749143,historical,MPI-ESM1-2-LR
1949,tas,11.873462,historical,MPI-ESM1-2-LR
1950,tas,11.897228,historical,MPI-ESM1-2-LR
1951,tas,12.042693,historical,MPI-ESM1-2-LR
1952,tas,12.092784,historical,MPI-ESM1-2-LR
1953,tas,11.97096,historical,MPI-ESM1-2-LR
1954,tas,11.703221,historical,MPI-ESM1-2-LR
1955,tas,11.772464,historical,MPI-ESM1-2-LR
1956,tas,11.314793,historical,MPI-ESM1-2-LR
1957,tas,11.90183,historical,MPI-ESM1-2-LR
1958,tas,11.661721,historical,MPI-ESM1-2-LR
1959,tas,11.528591,historical,MPI-ESM1-2-LR
1960,tas,11.706962,historical,MPI-ESM1-2-LR
1961,tas,11.974699,historical,MPI-ESM1-2-LR
1962,tas,12.09497,historical,MPI-ESM1-2-LR
1963,tas,11.453302,historical,MPI-ESM1-2-LR
1964,tas,11.470261,historical,MPI-ESM1-2-LR
1965,tas,11.530346,historical,MPI-ESM1-2-LR
1966,tas,11.823355,historical,MPI-ESM1-2-LR
1967,tas,11.643544,historical,MPI-ESM1-2-LR
1968,tas,11.890927,historical,MPI-ESM1-2-LR
1969,tas,11.723883,historical,MPI-ESM1-2-LR
1970,tas,11.504806,historical,MPI-ESM1-2-LR
1971,tas,11.630362,historical,MPI-ESM1-2-LR
1972,tas,11.584363,historical,MPI-ESM1-2-LR
1973,tas,11.832942,historical,MPI-ESM1-2-LR
1974,tas,11.78555,historical,MPI-ESM1-2-LR
1975,tas,11.488176,historical,MPI-ESM1-2-LR
1976,tas,11.351501,historical,MPI-ESM1-2-LR
1977,tas,11.574125,historical,MPI-ESM1-2-LR
1978,tas,11.558226,historical,MPI-ESM1-2-LR
1979,tas,11.659994,historical,MPI-ESM1-2-LR
1980,tas,11.992443,historical,MPI-ESM1-2-LR
1981,tas,12.268474,historical,MPI-ESM1-2-LR
1982,tas,11.959919,historical,MPI-ESM1-2-LR
1983,tas,11.452579,historical,MPI-ESM1-2-LR
1984,tas,11.99945,historical,MPI-ESM1-2-LR
1985,tas,12.223288,historical,MPI-ESM1-2-LR
1986,tas,12.445666,historical,MPI-ESM1-2-LR
1987,tas,12.056143,historical,MPI-ESM1-2-LR
1988,tas,12.141408,historical,MPI-ESM1-2-LR
1989,tas,11.770314,historical,MPI-ESM1-2-LR
1990,tas,12.084425,historical,MPI-ESM1-2-LR
1991,tas,12.498026,historical,MPI-ESM1-2-LR
1992,tas,11.926936,historical,MPI-ESM1-2-LR
1993,tas,12.088843,historical,MPI-ESM1-2-LR
1994,tas,12.516655,historical,MPI-ESM1-2-LR
1995,tas,12.07204,historical,MPI-ESM1-2-LR
1996,tas,11.757181,historical,MPI-ESM1-2-LR
1997,tas,12.391186,historical,MPI-ESM1-2-LR
1998,tas,12.421737,historical,MPI-ESM1-2-LR
1999,tas,12.572845,historical,MPI-ESM1-2-LR
2000,tas,12.360502,historical,MPI-ESM1-2-LR
2001,tas,12.210694,historical,MPI-ESM1-2-LR
2002,tas,12.535738,historical,MPI-ESM1-2-LR
2003,tas,12.63034,historical,MPI-ESM1-2-LR
2004,tas,12.854096,historical,MPI-ESM1-2-LR
2005,tas,12.51498,historical,MPI-ESM1-2-LR
2006,tas,12.317295,historical,MPI-ESM1-2-LR
2007,tas,12.116805,historical,MPI-ESM1-2-LR
2008,tas,13.036392,historical,MPI-ESM1-2-LR
2009,tas,12.493273,historical,MPI-ESM1-2-LR
2010,tas,12.36785,historical,MPI-ESM1-2-LR
2011,tas,12.415185,historical,MPI-ESM1-2-LR
2012,tas,12.722528,historical,MPI-ESM1-2-LR
2013,tas,12.447347,historical,MPI-ESM1-2-LR
2014,tas,12.692388,historical,MPI-ESM1-2-LR
1850,pr,2.69813,historical,MPI-ESM1-2-LR
1851,pr,3.044963,historical,MPI-ESM1-2-LR
1852,pr,2.802633,historical,MPI-ESM1-2-LR
1853,pr,2.732638,historical,MPI-ESM1-2-LR
1854,pr,2.874774,historical,MPI-ESM1-2-LR
1855,pr,2.865653,historical,MPI-ESM1-2-LR
1856,pr,2.853141,historical,MPI-ESM1-2-LR
1857,pr,2.943598,historical,MPI-ESM1-2-LR
1858,pr,2.681927,historical,MPI-ESM1-2-LR
1859,pr,2.638419,historical,MPI-ESM1-2-LR
1860,pr,2.742516,historical,MPI-ESM1-2-LR
1861,pr,2.782507,historical,MPI-ESM1-2-LR
1862,pr,2.697001,historical,MPI-ESM1-2-LR
1863,pr,2.846906,historical,MPI-ESM1-2-LR
1864,pr,3.023331,historical,MPI-ESM1-2-LR
1865,pr,3.043966,historical,MPI-ESM1-2-LR
1866,pr,2.760939,historical,MPI-ESM1-2-LR
1867,pr,2.887622,historical,MPI-ESM1-2-LR
1868,pr,2.78143,historical,MPI-ESM1-2-LR
