year,variable,value,scenario,model
1850,tas,11.430448,historical,MPI-ESM1-2-LR
1851,tas,11.392807,historical,MPI-ESM1-2-LR
1852,tas,11.373318,historical,MPI-ESM1-2-LR
1853,tas,11.780833,historical,MPI-ESM1-2-LR
1854,tas,12.114413,historical,MPI-ESM1-2-LR
1855,tas,12.041744,historical,MPI-ESM1-2-LR
1856,tas,11.56345,historical,MPI-ESM1-2-LR
1857,tas,11.39335,historical,MPI-ESM1-2-LR
1858,tas,11.947597,historical,MPI-ESM1-2-LR
1859,tas,12.108935,historical,MPI-ESM1-2-LR
1860,tas,11.739054,historical,MPI-ESM1-2-LR
1861,tas,11.937935,historical,MPI-ESM1-2-LR
1862,tas,11.933785,historical,MPI-ESM1-2-LR
1863,tas,11.550652,historical,MPI-ESM1-2-LR
1864,tas,11.953312,historical,MPI-ESM1-2-LR
1865,tas,12.00684,historical,MPI-ESM1-2-LR
1866,tas,11.728318,historical,MPI-ESM1-2-LR
1867,tas,11.712311,historical,MPI-ESM1-2-LR
1868,tas,11.739174,historical,MPI-ESM1-2-LR
1869,tas,11.392308,historical,MPI-ESM1-2-LR
1870,tas,11.446969,historical,MPI-ESM1-2-LR
1871,tas,11.772646,historical,MPI-ESM1-2-LR
1872,tas,11.839251,historical,MPI-ESM1-2-LR
1873,tas,11.610808,historical,MPI-ESM1-2-LR
1874,tas,11.699007,historical,MPI-ESM1-2-LR
1875,tas,11.174603,historical,MPI-ESM1-2-LR
1876,tas,11.347248,historical,MPI-ESM1-2-LR
1877,tas,11.929694,historical,MPI-ESM1-2-LR
1878,tas,11.491985,historical,MPI-ESM1-2-LR
1879,tas,11.683342,historical,MPI-ESM1-2-LR
1880,tas,11.382321,historical,MPI-ESM1-2-LR
1881,tas,11.667592,historical,MPI-ESM1-2-LR
1882,tas,11.523604,historical,MPI-ESM1-2-LR
1883,tas,11.578895,historical,MPI-ESM1-2-LR
1884,tas,11.606813,historical,MPI-ESM1-2-LR
1885,tas,10.810293,historical,MPI-ESM1-2-LR
1886,tas,11.384614,historical,MPI-ESM1-2-LR
1887,tas,11.473228,historical,MPI-ESM1-2-LR
1888,tas,11.718202,historical,MPI-ESM1-2-LR
1889,tas,11.88992,historical,MPI-ESM1-2-LR
1890,tas,11.851759,historical,MPI-ESM1-2-LR
1891,tas,11.582842,historical,MPI-ESM1-2-LR
1892,tas,11.378826,historical,MPI-ESM1-2-LR
1893,tas,11.507806,historical,MPI-ESM1-2-LR
1894,tas,11.577775,historical,MPI-ESM1-2-LR
1895,tas,11.946291,historical,MPI-ESM1-2-LR
1896,tas,11.675664,historical,MPI-ESM1-2-LR
1897,tas,11.812279,historical,MPI-ESM1-2-LR
1898,tas,11.569713,historical,MPI-ESM1-2-LR
1899,tas,11.683709,historical,MPI-ESM1-2-LR
1900,tas,11.301037,historical,MPI-ESM1-2-LR
1901,tas,11.790616,historical,MPI-ESM1-2-LR
1902,tas,11.688487,historical,MPI-ESM1-2-LR
1903,tas,11.173021,historical,MPI-ESM1-2-LR
1904,tas,11.547014,historical,MPI-ESM1-2-LR
1905,tas,11.775434,historical,MPI-ESM1-2-LR
1906,tas,11.711167,historical,MPI-ESM1-2-LR
1907,tas,11.796091,historical,MPI-ESM1-2-LR
1908,tas,11.556157,historical,MPI-ESM1-2-LR
1909,tas,11.616601,historical,MPI-ESM1-2-LR
1910,tas,11.383907,historical,MPI-ESM1-2-LR
1911,tas,11.727109,historical,MPI-ESM1-2-LR
1912,tas,11.694743,historical,MPI-ESM1-2-LR
1913,tas,11.724759,historical,MPI-ESM1-2-LR
1914,tas,11.989796,historical,MPI-ESM1-2-LR
1915,tas,11.997137,historical,MPI-ESM1-2-LR
1916,tas,11.68736,historical,MPI-ESM1-2-LR
1917,tas,11.484736,historical,MPI-ESM1-2-LR
1918,tas,11.601569,historical,MPI-ESM1-2-LR
1919,tas,11.334831,historical,MPI-ESM1-2-LR
1920,tas,11.744773,historical,MPI-ESM1-2-LR
1921,tas,11.932258,historical,MPI-ESM1-2-LR
1922,tas,11.691923,historical,MPI-ESM1-2-LR
1923,tas,11.755109,historical,MPI-ESM1-2-LR
1924,tas,11.824805,historical,MPI-ESM1-2-LR
1925,tas,11.895583,historical,MPI-ESM1-2-LR
1926,tas,12.132901,historical,MPI-ESM1-2-LR
1927,tas,11.681576,historical,MPI-ESM1-2-LR
1928,tas,11.750878,historical,MPI-ESM1-2-LR
1929,tas,12.273066,historical,MPI-ESM1-2-LR
1930,tas,11.818849,historical,MPI-ESM1-2-LR
1931,tas,11.969882,historical,MPI-ESM1-2-LR
1932,tas,11.851706,historical,MPI-ESM1-2-LR
1933,tas,11.899284,historical,MPI-ESM1-2-LR
1934,tas,11.937616,historical,MPI-ESM1-2-LR
1935,tas,12.047632,historical,MPI-ESM1-2-LR
1936,tas,11.882459,historical,MPI-ESM1-2-LR
1937,tas,11.751941,historical,MPI-ESM1-2-LR
1938,tas,11.707189,historical,MPI-ESM1-2-LR
1939,tas,12.140359,historical,MPI-ESM1-2-LR
1940,tas,12.106461,historical,MPI-ESM1-2-LR
1941,tas,12.084477,historical,MPI-ESM1-2-LR
1942,tas,11.963665,historical,MPI-ESM1-2-LR
1943,tas,12.453854,historical,MPI-ESM1-2-LR
1944,tas,11.906589,historical,MPI-ESM1-2-LR
1945,tas,11.995968,historical,MPI-ESM1-2-LR
1946,tas,12.164202,historical,MPI-ESM1-2-LR
1947,tas,12.330721,historical,MPI-ESM1-2-LR
1948,tas,12.005555,historical,MPI-ESM1-2-LR
1949,tas,11.859291,historical,MPI-ESM1-2-LR
1950,tas,12.283005,historical,MPI-ESM1-2-LR
1951,tas,12.352481,historical,MPI-ESM1-2-LR
1952,tas,12.128297,historical,MPI-ESM1-2-LR
1953,tas,12.02924,historical,MPI-ESM1-2-LR
1954,tas,11.956868,historical,MPI-ESM1-2-LR
1955,tas,11.84587,historical,MPI-ESM1-2-LR
1956,tas,11.708228,historical,MPI-ESM1-2-LR
1957,tas,11.740795,historical,MPI-ESM1-2-LR
1958,tas,11.976933,historical,MPI-ESM1-2-LR
1959,tas,11.565492,historical,MPI-ESM1-2-LR
1960,tas,11.997067,historical,MPI-ESM1-2-LR
1961,tas,12.206195,historical,MPI-ESM1-2-LR
1962,tas,11.895972,historical,MPI-ESM1-2-LR
1963,tas,11.805899,historical,MPI-ESM1-2-LR
1964,tas,11.608756,historical,MPI-ESM1-2-LR
1965,tas,11.938655,historical,MPI-ESM1-2-LR
1966,tas,11.749907,historical,MPI-ESM1-2-LR
1967,tas,11.825154,historical,MPI-ESM1-2-LR
1968,tas,11.798597,historical,MPI-ESM1-2-LR
1969,tas,11.980083,historical,MPI-ESM1-2-LR
1970,tas,12.244518,historical,MPI-ESM1-2-LR
1971,tas,11.698163,historical,MPI-ESM1-2-LR
1972,tas,11.665352,historical,MPI-ESM1-2-LR
1973,tas,11.96898,historical,MPI-ESM1-2-LR
1974,tas,12.261757,historical,MPI-ESM1-2-LR
1975,tas,11.726705,historical,MPI-ESM1-2-LR
1976,tas,11.550694,historical,MPI-ESM1-2-LR
1977,tas,11.518205,historical,MPI-ESM1-2-LR
1978,tas,11.814015,historical,MPI-ESM1-2-LR
1979,tas,11.756827,historical,MPI-ESM1-2-LR
1980,tas,12.181396,historical,MPI-ESM1-2-LR
1981,tas,12.267228,historical,MPI-ESM1-2-LR
1982,tas,12.135413,historical,MPI-ESM1-2-LR
1983,tas,11.871155,historical,MPI-ESM1-2-LR
1984,tas,12.113423,historical,MPI-ESM1-2-LR
1985,tas,11.967361,historical,MPI-ESM1-2-LR
1986,tas,12.406163,historical,MPI-ESM1-2-LR
1987,tas,12.056036,historical,MPI-ESM1-2-LR
1988,tas,12.226638,historical,MPI-ESM1-2-LR
1989,tas,11.981727,historical,MPI-ESM1-2-LR
1990,tas,12.300982,historical,MPI-ESM1-2-LR
1991,tas,12.422157,historical,MPI-ESM1-2-LR
1992,tas,11.82757,historical,MPI-ESM1-2-LR
1993,tas,12.39055,historical,MPI-ESM1-2-LR
1994,tas,12.585054,historical,MPI-ESM1-2-LR
1995,tas,11.720719,historical,MPI-ESM1-2-LR
1996,tas,12.241181,historical,MPI-ESM1-2-LR
1997,tas,12.610768,historical,MPI-ESM1-2-LR
1998,tas,12.387043,historical,MPI-ESM1-2-LR
1999,tas,12.516558,historical,MPI-ESM1-2-LR
2000,tas,12.644799,historical,MPI-ESM1-2-LR
2001,tas,12.504376,historical,MPI-ESM1-2-LR
2002,tas,12.326187,historical,MPI-ESM1-2-LR
2003,tas,12.600605,historical,MPI-ESM1-2-LR
2004,tas,12.934541,historical,MPI-ESM1-2-LR
2005,tas,12.216712,historical,MPI-ESM1-2-LR
2006,tas,12.495561,historical,MPI-ESM1-2-LR
2007,tas,12.305907,historical,MPI-ESM1-2-LR
2008,tas,12.962013,historical,MPI-ESM1-2-LR
2009,tas,12.515638,historical,MPI-ESM1-2-LR
2010,tas,12.57533,historical,MPI-ESM1-2-LR
2011,tas,12.850117,historical,MPI-ESM1-2-LR
2012,tas,12.762499,historical,MPI-ESM1-2-LR
2013,tas,12.520662,historical,MPI-ESM1-2-LR
2014,tas,12.244758,historical,MPI-ESM1-2-LR
1850,pr,2.811734,historical,MPI-ESM1-2-LR
1851,pr,2.879273,historical,MPI-ESM1-2-LR
1852,pr,2.786934,historical,MPI-ESM1-2-LR
1853,pr,2.800086,historical,MPI-ESM1-2-LR
1854,pr,2.942925,historical,MPI-ESM1-2-LR
1855,pr,2.722709,historical,MPI-ESM1-2-LR
1856,pr,2.809202,historical,MPI-ESM1-2-LR
1857,pr,2.849133,historical,MPI-ESM1-2-LR
1858,pr,2.797225,historical,MPI-ESM1-2-LR
1859,pr,3.030826,historical,MPI-ESM1-2-LR
1860,pr,2.998881,historical,MPI-ESM1-2-LR
1861,pr,2.860965,historical,MPI-ESM1-2-LR
1862,pr,2.766201,historical,MPI-ESM1-2-LR
1863,pr,2.826336,historical,MPI-ESM1-2-LR
1864,pr,2.798554,historical,MPI-ESM1-2-LR
1865,pr,2.726644,historical,MPI-ESM1-2-LR
1866,pr,2.780128,historical,MPI-ESM1-2-LR
1867,pr,2.716755,historical,MPI-ESM1-2-LR
1868,pr,2.87513,historical,MPI-ESM1-2-LR
1869,pr,2.640563,historical,MPI-ESM1-2-LR
1870,pr,2.850605,historical,MPI-ESM1-2-LR
1871,pr,2.743677,historical,MPI-ESM1-2-LR
1872,pr,3.046837,historical,MPI-ESM1-2-LR
1873,pr,3.138066,historical,MPI-ESM1-2-LR
1874,pr,2.9213,historical,MPI-ESM1-2-LR
1875,pr,3.028229,historical,MPI-ESM1-2-LR
1876,pr,2.776182,historical,MPI-ESM1-2-LR
1877,pr,2.878142,historical,MPI-ESM1-2-LR
1878,pr,2.853262,historical,MPI-ESM1-2-LR
1879,pr,2.934201,historical,MPI-ESM1-2-LR
1880,pr,2.743036,historical,MPI-ESM1-2-LR
1881,pr,2.868371,historical,MPI-ESM1-2-LR
1882,pr,2.867204,historical,MPI-ESM1-2-LR
1883,pr,2.560999,historical,MPI-ESM1-2-LR
1884,pr,2.962997,historical,MPI-ESM1-2-LR
1885,pr,2.826762,historical,MPI-ESM1-2-LR
1886,pr,2.774839,historical,MPI-ESM1-2-LR
1887,pr,2.799566,historical,MPI-ESM1-2-LR
1888,pr,2.868378,historical,MPI-ESM1-2-LR
1889,pr,2.794403,historical,MPI-ESM1-2-LR
1890,pr,2.768622,historical,MPI-ESM1-2-LR
1891,pr,2.847628,historical,MPI-ESM1-2-LR
1892,pr,2.833584,historical,MPI-ESM1-2-LR
1893,pr,2.927416,historical,MPI-ESM1-2-LR
1894,pr,2.681313,historical,MPI-ESM1-2-LR
1895,pr,2.808933,historical,MPI-ESM1-2-LR
1896,pr,2.931172,historical,MPI-ESM1-2-LR
1897,pr,2.846178,historical,MPI-ESM1-2-LR
1898,pr,2.822652,historical,MPI-ESM1-2-LR
1899,pr,2.817313,historical,MPI-ESM1-2-LR
1900,pr,2.836642,historical,MPI-ESM1-2-LR
1901,pr,2.986935,historical,MPI-ESM1-2-LR
1902,pr,2.967622,historical,MPI-ESM1-2-LR
1903,pr,2.920544,historical,MPI-ESM1-2-LR
1904,pr,2.75935,historical,MPI-ESM1-2-LR
1905,pr,2.673648,historical,MPI-ESM1-2-LR
1906,pr,2.948839,historical,MPI-ESM1-2-LR
1907,pr,2.821014,historical,MPI-ESM1-2-LR
1908,pr,2.817934,historical,MPI-ESM1-2-LR
1909,pr,2.885447,historical,MPI-ESM1-2-LR
1910,pr,2.723403,historical,MPI-ESM1-2-LR
1911,pr,2.81985,historical,MPI-ESM1-2-LR
1912,pr,2.724405,historical,MPI-ESM1-2-LR
1913,pr,3.000014,historical,MPI-ESM1-2-LR
1914,pr,2.706166,historical,MPI-ESM1-2-LR
