year,variable,value,scenario,model
1850,tas,15.553935,historical,MPI-ESM1-2-LR
1851,tas,15.419442,historical,MPI-ESM1-2-LR
1852,tas,15.282502,historical,MPI-ESM1-2-LR
1853,tas,15.694717,historical,MPI-ESM1-2-LR
1854,tas,15.537817,historical,MPI-ESM1-2-LR
1855,tas,15.384613,historical,MPI-ESM1-2-LR
1856,tas,15.376399,historical,MPI-ESM1-2-LR
1857,tas,15.391066,historical,MPI-ESM1-2-LR
1858,tas,15.523685,historical,MPI-ESM1-2-LR
1859,tas,15.624371,historical,MPI-ESM1-2-LR
1860,tas,15.535581,historical,MPI-ESM1-2-LR
1861,tas,15.529874,historical,MPI-ESM1-2-LR
1862,tas,15.220419,historical,MPI-ESM1-2-LR
1863,tas,15.360697,historical,MPI-ESM1-2-LR
1864,tas,15.614478,historical,MPI-ESM1-2-LR
1865,tas,15.568798,historical,MPI-ESM1-2-LR
1866,tas,15.398807,historical,MPI-ESM1-2-LR
1867,tas,15.521252,historical,MPI-ESM1-2-LR
1868,tas,15.420272,historical,MPI-ESM1-2-LR
1869,tas,15.47629,historical,MPI-ESM1-2-LR
1870,tas,15.623012,historical,MPI-ESM1-2-LR
1871,tas,15.677331,historical,MPI-ESM1-2-LR
1872,tas,15.465415,historical,MPI-ESM1-2-LR
1873,tas,15.523621,historical,MPI-ESM1-2-LR
1874,tas,15.576306,historical,MPI-ESM1-2-LR
1875,tas,15.41741,historical,MPI-ESM1-2-LR
1876,tas,15.405274,historical,MPI-ESM1-2-LR
1877,tas,15.361342,historical,MPI-ESM1-2-LR
1878,tas,15.371961,historical,MPI-ESM1-2-LR
1879,tas,15.641778,historical,MPI-ESM1-2-LR
1880,tas,15.597197,historical,MPI-ESM1-2-LR
1881,tas,15.473898,historical,MPI-ESM1-2-LR
1882,tas,15.44977,historical,MPI-ESM1-2-LR
1883,tas,15.430019,historical,MPI-ESM1-2-LR
1884,tas,15.043685,historical,MPI-ESM1-2-LR
1885,tas,15.314759,historical,MPI-ESM1-2-LR
1886,tas,15.433555,historical,MPI-ESM1-2-LR
1887,tas,15.39097,historical,MPI-ESM1-2-LR
1888,tas,15.464902,historical,MPI-ESM1-2-LR
1889,tas,15.700953,historical,MPI-ESM1-2-LR
1890,tas,15.800396,historical,MPI-ESM1-2-LR
1891,tas,15.353038,historical,MPI-ESM1-2-LR
1892,tas,15.288363,historical,MPI-ESM1-2-LR
1893,tas,15.389787,historical,MPI-ESM1-2-LR
1894,tas,15.504604,historical,MPI-ESM1-2-LR
1895,tas,15.554718,historical,MPI-ESM1-2-LR
1896,tas,15.55179,historical,MPI-ESM1-2-LR
1897,tas,15.630013,historical,MPI-ESM1-2-LR
1898,tas,15.258281,historical,MPI-ESM1-2-LR
1899,tas,15.377568,historical,MPI-ESM1-2-LR
1900,tas,15.285768,historical,MPI-ESM1-2-LR
1901,tas,15.594111,historical,MPI-ESM1-2-LR
1902,tas,15.706558,historical,MPI-ESM1-2-LR
1903,tas,15.19364,historical,MPI-ESM1-2-LR
1904,tas,15.498909,historical,MPI-ESM1-2-LR
1905,tas,15.48308,historical,MPI-ESM1-2-LR
1906,tas,15.484153,historical,MPI-ESM1-2-LR
1907,tas,15.45951,historical,MPI-ESM1-2-LR
1908,tas,15.530174,historical,MPI-ESM1-2-LR
