year,variable,value,scenario,model
1850,tas,12.256323,historical,MPI-ESM1-2-LR
1851,tas,12.281549,historical,MPI-ESM1-2-LR
1852,tas,12.294013,historical,MPI-ESM1-2-LR
1853,tas,12.70737,historical,MPI-ESM1-2-LR
1854,tas,12.609236,historical,MPI-ESM1-2-LR
1855,tas,12.547602,historical,MPI-ESM1-2-LR
1856,tas,12.344483,historical,MPI-ESM1-2-LR
1857,tas,12.000164,historical,MPI-ESM1-2-LR
1858,tas,12.286826,historical,MPI-ESM1-2-LR
1859,tas,12.562529,historical,MPI-ESM1-2-LR
1860,tas,12.04719,historical,MPI-ESM1-2-LR
1861,tas,12.501452,historical,MPI-ESM1-2-LR
1862,tas,12.410464,historical,MPI-ESM1-2-LR
1863,tas,12.42088,historical,MPI-ESM1-2-LR
1864,tas,12.609043,historical,MPI-ESM1-2-LR
1865,tas,12.20108,historical,MPI-ESM1-2-LR
1866,tas,11.952794,historical,MPI-ESM1-2-LR
1867,tas,12.322687,historical,MPI-ESM1-2-LR
1868,tas,12.171048,historical,MPI-ESM1-2-LR
1869,tas,11.971494,historical,MPI-ESM1-2-LR
1870,tas,12.211039,historical,MPI-ESM1-2-LR
1871,tas,12.782749,historical,MPI-ESM1-2-LR
1872,tas,12.047828,historical,MPI-ESM1-2-LR
1873,tas,12.483023,historical,MPI-ESM1-2-LR
1874,tas,12.534652,historical,MPI-ESM1-2-LR
1875,tas,12.176494,historical,MPI-ESM1-2-LR
1876,tas,12.05987,historical,MPI-ESM1-2-LR
1877,tas,12.277742,historical,MPI-ESM1-2-LR
1878,tas,12.117573,historical,MPI-ESM1-2-LR
1879,tas,12.390184,historical,MPI-ESM1-2-LR
1880,tas,12.23317,historical,MPI-ESM1-2-LR
1881,tas,12.083664,historical,MPI-ESM1-2-LR
1882,tas,12.065326,historical,MPI-ESM1-2-LR
1883,tas,12.452909,historical,MPI-ESM1-2-LR
1884,tas,12.097576,historical,MPI-ESM1-2-LR
1885,tas,11.877127,historical,MPI-ESM1-2-LR
1886,tas,12.468257,historical,MPI-ESM1-2-LR
1887,tas,12.136869,historical,MPI-ESM1-2-LR
1888,tas,12.152258,historical,MPI-ESM1-2-LR
1889,tas,12.137518,historical,MPI-ESM1-2-LR
1890,tas,12.444666,historical,MPI-ESM1-2-LR
1891,tas,12.047083,historical,MPI-ESM1-2-LR
1892,tas,12.168093,historical,MPI-ESM1-2-LR
1893,tas,12.539815,historical,MPI-ESM1-2-LR
1894,tas,12.481612,historical,MPI-ESM1-2-LR
1895,tas,11.888585,historical,MPI-ESM1-2-LR
1896,tas,12.218445,historical,MPI-ESM1-2-LR
1897,tas,12.786524,historical,MPI-ESM1-2-LR
1898,tas,12.613686,historical,MPI-ESM1-2-LR
1899,tas,12.232354,historical,MPI-ESM1-2-LR
1900,tas,12.102155,historical,MPI-ESM1-2-LR
1901,tas,12.269749,historical,MPI-ESM1-2-LR
1902,tas,12.440274,historical,MPI-ESM1-2-LR
1903,tas,12.103205,historical,MPI-ESM1-2-LR
1904,tas,12.262151,historical,MPI-ESM1-2-LR
1905,tas,12.562014,historical,MPI-ESM1-2-LR
1906,tas,12.690624,historical,MPI-ESM1-2-LR
1907,tas,12.229802,historical,MPI-ESM1-2-LR
1908,tas,12.283277,historical,MPI-ESM1-2-LR
1909,tas,12.175416,historical,MPI-ESM1-2-LR
1910,tas,12.279274,historical,MPI-ESM1-2-LR
1911,tas,12.458471,historical,MPI-ESM1-2-LR
1912,tas,12.626885,historical,MPI-ESM1-2-LR
1913,tas,12.27859,historical,MPI-ESM1-2-LR
1914,tas,12.390822,historical,MPI-ESM1-2-LR
1915,tas,12.499841,historical,MPI-ESM1-2-LR
1916,tas,12.412585,historical,MPI-ESM1-2-LR
1917,tas,12.348982,historical,MPI-ESM1-2-LR
1918,tas,12.070093,historical,MPI-ESM1-2-LR
1919,tas,12.290757,historical,MPI-ESM1-2-LR
1920,tas,12.364353,historical,MPI-ESM1-2-LR
1921,tas,12.366798,historical,MPI-ESM1-2-LR
1922,tas,12.258341,historical,MPI-ESM1-2-LR
1923,tas,12.454365,historical,MPI-ESM1-2-LR
1924,tas,12.747369,historical,MPI-ESM1-2-LR
1925,tas,12.133433,historical,MPI-ESM1-2-LR
1926,tas,12.601363,historical,MPI-ESM1-2-LR
1927,tas,12.473252,historical,MPI-ESM1-2-LR
1928,tas,12.832405,historical,MPI-ESM1-2-LR
1929,tas,12.850278,historical,MPI-ESM1-2-LR
1930,tas,12.633935,historical,MPI-ESM1-2-LR
1931,tas,12.36022,historical,MPI-ESM1-2-LR
1932,tas,12.2947,historical,MPI-ESM1-2-LR
1933,tas,12.553363,historical,MPI-ESM1-2-LR
1934,tas,12.625493,historical,MPI-ESM1-2-LR
1935,tas,12.595397,historical,MPI-ESM1-2-LR
1936,tas,12.919079,historical,MPI-ESM1-2-LR
1937,tas,12.696295,historical,MPI-ESM1-2-LR
1938,tas,12.474184,historical,MPI-ESM1-2-LR
1939,tas,12.315315,historical,MPI-ESM1-2-LR
1940,tas,12.37851,historical,MPI-ESM1-2-LR
1941,tas,12.72062,historical,MPI-ESM1-2-LR
1942,tas,12.268629,historical,MPI-ESM1-2-LR
1943,tas,12.79979,historical,MPI-ESM1-2-LR
1944,tas,12.661798,historical,MPI-ESM1-2-LR
1945,tas,12.842951,historical,MPI-ESM1-2-LR
1946,tas,13.125976,historical,MPI-ESM1-2-LR
1947,tas,12.732097,historical,MPI-ESM1-2-LR
1948,tas,12.791206,historical,MPI-ESM1-2-LR
1949,tas,12.420462,historical,MPI-ESM1-2-LR
1950,tas,12.729184,historical,MPI-ESM1-2-LR
1951,tas,12.50792,historical,MPI-ESM1-2-LR
1952,tas,12.873915,historical,MPI-ESM1-2-LR
1953,tas,12.897699,historical,MPI-ESM1-2-LR
1954,tas,12.64327,historical,MPI-ESM1-2-LR
1955,tas,12.526688,historical,MPI-ESM1-2-LR
1956,tas,13.078672,historical,MPI-ESM1-2-LR
1957,tas,12.348615,historical,MPI-ESM1-2-LR
1958,tas,12.60743,historical,MPI-ESM1-2-LR
1959,tas,12.946005,historical,MPI-ESM1-2-LR
1960,tas,12.820615,historical,MPI-ESM1-2-LR
1961,tas,12.872037,historical,MPI-ESM1-2-LR
1962,tas,12.559106,historical,MPI-ESM1-2-LR
1963,tas,12.668219,historical,MPI-ESM1-2-LR
1964,tas,12.337206,historical,MPI-ESM1-2-LR
1965,tas,12.389077,historical,MPI-ESM1-2-LR
1966,tas,12.378125,historical,MPI-ESM1-2-LR
1967,tas,12.422302,historical,MPI-ESM1-2-LR
1968,tas,12.875151,historical,MPI-ESM1-2-LR
1969,tas,12.583369,historical,MPI-ESM1-2-LR
1970,tas,12.219452,historical,MPI-ESM1-2-LR
1971,tas,12.538112,historical,MPI-ESM1-2-LR
1972,tas,12.379917,historical,MPI-ESM1-2-LR
1973,tas,12.452734,historical,MPI-ESM1-2-LR
1974,tas,13.029346,historical,MPI-ESM1-2-LR
1975,tas,12.354368,historical,MPI-ESM1-2-LR
1976,tas,12.223545,historical,MPI-ESM1-2-LR
1977,tas,12.531714,historical,MPI-ESM1-2-LR
1978,tas,12.416223,historical,MPI-ESM1-2-LR
1979,tas,12.568299,historical,MPI-ESM1-2-LR
1980,tas,12.648432,historical,MPI-ESM1-2-LR
1981,tas,12.978669,historical,MPI-ESM1-2-LR
1982,tas,12.574103,historical,MPI-ESM1-2-LR
1983,tas,12.616306,historical,MPI-ESM1-2-LR
1984,tas,12.817258,historical,MPI-ESM1-2-LR
1985,tas,12.859505,historical,MPI-ESM1-2-LR
1986,tas,13.041098,historical,MPI-ESM1-2-LR
1987,tas,12.661119,historical,MPI-ESM1-2-LR
1988,tas,13.155665,historical,MPI-ESM1-2-LR
1989,tas,12.759262,historical,MPI-ESM1-2-LR
1990,tas,13.019092,historical,MPI-ESM1-2-LR
1991,tas,13.116694,historical,MPI-ESM1-2-LR
1992,tas,13.027289,historical,MPI-ESM1-2-LR
1993,tas,12.976184,historical,MPI-ESM1-2-LR
1994,tas,13.002467,historical,MPI-ESM1-2-LR
1995,tas,12.803794,historical,MPI-ESM1-2-LR
1996,tas,12.716561,historical,MPI-ESM1-2-LR
1997,tas,13.180182,historical,MPI-ESM1-2-LR
1998,tas,13.180913,historical,MPI-ESM1-2-LR
1999,tas,12.800245,historical,MPI-ESM1-2-LR
2000,tas,13.204013,historical,MPI-ESM1-2-LR
2001,tas,13.18,historical,MPI-ESM1-2-LR
2002,tas,13.12781,historical,MPI-ESM1-2-LR
2003,tas,13.199646,historical,MPI-ESM1-2-LR
2004,tas,13.471596,historical,MPI-ESM1-2-LR
2005,tas,13.1403,historical,MPI-ESM1-2-LR
2006,tas,12.991739,historical,MPI-ESM1-2-LR
2007,tas,12.90815,historical,MPI-ESM1-2-LR
2008,tas,13.430393,historical,MPI-ESM1-2-LR
2009,tas,13.089489,historical,MPI-ESM1-2-LR
2010,tas,13.103953,historical,MPI-ESM1-2-LR
2011,tas,13.269096,historical,MPI-ESM1-2-LR
2012,tas,13.163854,historical,MPI-ESM1-2-LR
2013,tas,13.232033,historical,MPI-ESM1-2-LR
2014,tas,13.106796,historical,MPI-ESM1-2-LR
1850,pr,2.617887,historical,MPI-ESM1-2-LR
1851,pr,2.710348,historical,MPI-ESM1-2-LR
1852,pr,2.822234,historical,MPI-ESM1-2-LR
1853,pr,2.714037,historical,MPI-ESM1-2-LR
1854,pr,2.751995,historical,MPI-ESM1-2-LR
1855,pr,2.853977,historical,MPI-ESM1-2-LR
1856,pr,2.745307,historical,MPI-ESM1-2-LR
1857,pr,2.730456,historical,MPI-ESM1-2-LR
1858,pr,2.875045,historical,MPI-ESM1-2-LR
1859,pr,2.735434,historical,MPI-ESM1-2-LR
1860,pr,2.735966,historical,MPI-ESM1-2-LR
1861,pr,2.800033,historical,MPI-ESM1-2-LR
1862,pr,2.766251,historical,MPI-ESM1-2-LR
1863,pr,2.824972,historical,MPI-ESM1-2-LR
1864,pr,2.810923,historical,MPI-ESM1-2-LR
1865,pr,2.778097,historical,MPI-ESM1-2-LR
1866,pr,2.918064,historical,MPI-ESM1-2-LR
1867,pr,2.81041,historical,MPI-ESM1-2-LR
1868,pr,2.969591,historical,MPI-ESM1-2-LR
1869,pr,2.933768,historical,MPI-ESM1-2-LR
1870,pr,2.79016,historical,MPI-ESM1-2-LR
1871,pr,2.698642,historical,MPI-ESM1-2-LR
1872,pr,2.553373,historical,MPI-ESM1-2-LR
1873,pr,2.703274,historical,MPI-ESM1-2-LR
