year,variable,value,scenario,model
1850,tas,14.730766,historical,MPI-ESM1-2-LR
1851,tas,14.930735,historical,MPI-ESM1-2-LR
1852,tas,14.697501,historical,MPI-ESM1-2-LR
1853,tas,15.081126,historical,MPI-ESM1-2-LR
1854,tas,15.098622,historical,MPI-ESM1-2-LR
1855,tas,14.923236,historical,MPI-ESM1-2-LR
1856,tas,14.697606,historical,MPI-ESM1-2-LR
1857,tas,14.854877,historical,MPI-ESM1-2-LR
1858,tas,15.024174,historical,MPI-ESM1-2-LR
1859,tas,14.937481,historical,MPI-ESM1-2-LR
1860,tas,15.006253,historical,MPI-ESM1-2-LR
1861,tas,15.22287,historical,MPI-ESM1-2-LR
1862,tas,14.934122,historical,MPI-ESM1-2-LR
1863,tas,14.692067,historical,MPI-ESM1-2-LR
1864,tas,15.202696,historical,MPI-ESM1-2-LR
1865,tas,15.118517,historical,MPI-ESM1-2-LR
1866,tas,14.870394,historical,MPI-ESM1-2-LR
1867,tas,14.767591,historical,MPI-ESM1-2-LR
1868,tas,14.703707,historical,MPI-ESM1-2-LR
1869,tas,14.741941,historical,MPI-ESM1-2-LR
1870,tas,15.122295,historical,MPI-ESM1-2-LR
1871,tas,14.787098,historical,MPI-ESM1-2-LR
1872,tas,15.079726,historical,MPI-ESM1-2-LR
1873,tas,14.87755,historical,MPI-ESM1-2-LR
1874,tas,14.690732,historical,MPI-ESM1-2-LR
1875,tas,14.595348,historical,MPI-ESM1-2-LR
1876,tas,14.86362,historical,MPI-ESM1-2-LR
1877,tas,14.749087,historical,MPI-ESM1-2-LR
1878,tas,14.771206,historical,MPI-ESM1-2-LR
1879,tas,14.834234,historical,MPI-ESM1-2-LR
1880,tas,14.909262,historical,MPI-ESM1-2-LR
1881,tas,14.56079,historical,MPI-ESM1-2-LR
1882,tas,14.696706,historical,MPI-ESM1-2-LR
1883,tas,14.853276,historical,MPI-ESM1-2-LR
1884,tas,14.490068,historical,MPI-ESM1-2-LR
1885,tas,14.536066,historical,MPI-ESM1-2-LR
1886,tas,14.697173,historical,MPI-ESM1-2-LR
1887,tas,14.490972,historical,MPI-ESM1-2-LR
1888,tas,14.901231,historical,MPI-ESM1-2-LR
1889,tas,15.065106,historical,MPI-ESM1-2-LR
1890,tas,15.012741,historical,MPI-ESM1-2-LR
1891,tas,14.846166,historical,MPI-ESM1-2-LR
1892,tas,14.708143,historical,MPI-ESM1-2-LR
1893,tas,15.008287,historical,MPI-ESM1-2-LR
1894,tas,14.933032,historical,MPI-ESM1-2-LR
1895,tas,14.786466,historical,MPI-ESM1-2-LR
1896,tas,14.797977,historical,MPI-ESM1-2-LR
1897,tas,15.04699,historical,MPI-ESM1-2-LR
1898,tas,14.771831,historical,MPI-ESM1-2-LR
1899,tas,14.828583,historical,MPI-ESM1-2-LR
1900,tas,14.869669,historical,MPI-ESM1-2-LR
1901,tas,14.884766,historical,MPI-ESM1-2-LR
1902,tas,14.978135,historical,MPI-ESM1-2-LR
1903,tas,14.370921,historical,MPI-ESM1-2-LR
1904,tas,14.787644,historical,MPI-ESM1-2-LR
1905,tas,14.936363,historical,MPI-ESM1-2-LR
1906,tas,14.979564,historical,MPI-ESM1-2-LR
1907,tas,14.812832,historical,MPI-ESM1-2-LR
1908,tas,14.92604,historical,MPI-ESM1-2-LR
1909,tas,14.669435,historical,MPI-ESM1-2-LR
1910,tas,14.818965,historical,MPI-ESM1-2-LR
1911,tas,14.924669,historical,MPI-ESM1-2-LR
1912,tas,14.919261,historical,MPI-ESM1-2-LR
1913,tas,14.847314,historical,MPI-ESM1-2-LR
1914,tas,15.114994,historical,MPI-ESM1-2-LR
1915,tas,14.923138,historical,MPI-ESM1-2-LR
1916,tas,14.967463,historical,MPI-ESM1-2-LR
1917,tas,14.463404,historical,MPI-ESM1-2-LR
1918,tas,14.860928,historical,MPI-ESM1-2-LR
1919,tas,14.71633,historical,MPI-ESM1-2-LR
1920,tas,15.131109,historical,MPI-ESM1-2-LR
1921,tas,15.01738,historical,MPI-ESM1-2-LR
1922,tas,14.951574,historical,MPI-ESM1-2-LR
1923,tas,15.294525,historical,MPI-ESM1-2-LR
1924,tas,15.204584,historical,MPI-ESM1-2-LR
1925,tas,14.898841,historical,MPI-ESM1-2-LR
1926,tas,14.908964,historical,MPI-ESM1-2-LR
1927,tas,15.150869,historical,MPI-ESM1-2-LR
1928,tas,15.223696,historical,MPI-ESM1-2-LR
1929,tas,15.136724,historical,MPI-ESM1-2-LR
1930,tas,15.017018,historical,MPI-ESM1-2-LR
1931,tas,15.333381,historical,MPI-ESM1-2-LR
1932,tas,15.114852,historical,MPI-ESM1-2-LR
1933,tas,14.939676,historical,MPI-ESM1-2-LR
1934,tas,15.087874,historical,MPI-ESM1-2-LR
1935,tas,15.002453,historical,MPI-ESM1-2-LR
1936,tas,15.10017,historical,MPI-ESM1-2-LR
1937,tas,15.001379,historical,MPI-ESM1-2-LR
1938,tas,15.075674,historical,MPI-ESM1-2-LR
