year,variable,value,scenario,model
1850,tas,11.529361,historical,MPI-ESM1-2-LR
1851,tas,11.664112,historical,MPI-ESM1-2-LR
1852,tas,11.6948,historical,MPI-ESM1-2-LR
1853,tas,11.99179,historical,MPI-ESM1-2-LR
1854,tas,11.617338,historical,MPI-ESM1-2-LR
1855,tas,11.852586,historical,MPI-ESM1-2-LR
1856,tas,11.792182,historical,MPI-ESM1-2-LR
1857,tas,12.227508,historical,MPI-ESM1-2-LR
1858,tas,11.655771,historical,MPI-ESM1-2-LR
1859,tas,11.629774,historical,MPI-ESM1-2-LR
1860,tas,11.978004,historical,MPI-ESM1-2-LR
1861,tas,11.885976,historical,MPI-ESM1-2-LR
1862,tas,11.638942,historical,MPI-ESM1-2-LR
1863,tas,11.957947,historical,MPI-ESM1-2-LR
1864,tas,12.292786,historical,MPI-ESM1-2-LR
1865,tas,12.052098,historical,MPI-ESM1-2-LR
1866,tas,12.002707,historical,MPI-ESM1-2-LR
1867,tas,11.807038,historical,MPI-ESM1-2-LR
1868,tas,11.570612,historical,MPI-ESM1-2-LR
1869,tas,11.965789,historical,MPI-ESM1-2-LR
1870,tas,11.829423,historical,MPI-ESM1-2-LR
1871,tas,11.749946,historical,MPI-ESM1-2-LR
1872,tas,11.657057,historical,MPI-ESM1-2-LR
1873,tas,11.648047,historical,MPI-ESM1-2-LR
1874,tas,11.498578,historical,MPI-ESM1-2-LR
1875,tas,11.78863,historical,MPI-ESM1-2-LR
1876,tas,11.540425,historical,MPI-ESM1-2-LR
1877,tas,11.554509,historical,MPI-ESM1-2-LR
1878,tas,11.902044,historical,MPI-ESM1-2-LR
1879,tas,12.174663,historical,MPI-ESM1-2-LR
1880,tas,11.526451,historical,MPI-ESM1-2-LR
1881,tas,11.309874,historical,MPI-ESM1-2-LR
1882,tas,11.695191,historical,MPI-ESM1-2-LR
1883,tas,11.205432,historical,MPI-ESM1-2-LR
1884,tas,11.197273,historical,MPI-ESM1-2-LR
1885,tas,11.583246,historical,MPI-ESM1-2-LR
1886,tas,11.44984,historical,MPI-ESM1-2-LR
1887,tas,11.970696,historical,MPI-ESM1-2-LR
1888,tas,11.582466,historical,MPI-ESM1-2-LR
1889,tas,12.027665,historical,MPI-ESM1-2-LR
1890,tas,11.698789,historical,MPI-ESM1-2-LR
1891,tas,11.515842,historical,MPI-ESM1-2-LR
1892,tas,11.423664,historical,MPI-ESM1-2-LR
1893,tas,11.793581,historical,MPI-ESM1-2-LR
1894,tas,11.596119,historical,MPI-ESM1-2-LR
1895,tas,11.895401,historical,MPI-ESM1-2-LR
1896,tas,11.995637,historical,MPI-ESM1-2-LR
1897,tas,11.991937,historical,MPI-ESM1-2-LR
1898,tas,11.557262,historical,MPI-ESM1-2-LR
1899,tas,11.504483,historical,MPI-ESM1-2-LR
1900,tas,11.63769,historical,MPI-ESM1-2-LR
1901,tas,11.704705,historical,MPI-ESM1-2-LR
1902,tas,11.348361,historical,MPI-ESM1-2-LR
1903,tas,11.639751,historical,MPI-ESM1-2-LR
1904,tas,11.767765,historical,MPI-ESM1-2-LR
1905,tas,11.876694,historical,MPI-ESM1-2-LR
1906,tas,11.857707,historical,MPI-ESM1-2-LR
1907,tas,11.89011,historical,MPI-ESM1-2-LR
1908,tas,11.425778,historical,MPI-ESM1-2-LR
1909,tas,11.265027,historical,MPI-ESM1-2-LR
1910,tas,11.85377,historical,MPI-ESM1-2-LR
1911,tas,11.671837,historical,MPI-ESM1-2-LR
1912,tas,11.583667,historical,MPI-ESM1-2-LR
1913,tas,11.99974,historical,MPI-ESM1-2-LR
1914,tas,11.76249,historical,MPI-ESM1-2-LR
1915,tas,11.65169,historical,MPI-ESM1-2-LR
1916,tas,11.679971,historical,MPI-ESM1-2-LR
1917,tas,11.581762,historical,MPI-ESM1-2-LR
1918,tas,11.610716,historical,MPI-ESM1-2-LR
1919,tas,11.810891,historical,MPI-ESM1-2-LR
1920,tas,11.756458,historical,MPI-ESM1-2-LR
1921,tas,12.009594,historical,MPI-ESM1-2-LR
1922,tas,11.816068,historical,MPI-ESM1-2-LR
1923,tas,11.723394,historical,MPI-ESM1-2-LR
1924,tas,11.648342,historical,MPI-ESM1-2-LR
1925,tas,11.746776,historical,MPI-ESM1-2-LR
1926,tas,12.130597,historical,MPI-ESM1-2-LR
1927,tas,12.082328,historical,MPI-ESM1-2-LR
1928,tas,12.247586,historical,MPI-ESM1-2-LR
1929,tas,12.106638,historical,MPI-ESM1-2-LR
1930,tas,11.859227,historical,MPI-ESM1-2-LR
1931,tas,11.658274,historical,MPI-ESM1-2-LR
1932,tas,11.833918,historical,MPI-ESM1-2-LR
1933,tas,11.920309,historical,MPI-ESM1-2-LR
1934,tas,11.922339,historical,MPI-ESM1-2-LR
1935,tas,11.93326,historical,MPI-ESM1-2-LR
1936,tas,11.906662,historical,MPI-ESM1-2-LR
1937,tas,11.940674,historical,MPI-ESM1-2-LR
1938,tas,12.02174,historical,MPI-ESM1-2-LR
1939,tas,11.863949,historical,MPI-ESM1-2-LR
1940,tas,11.96671,historical,MPI-ESM1-2-LR
1941,tas,12.036137,historical,MPI-ESM1-2-LR
1942,tas,12.226229,historical,MPI-ESM1-2-LR
1943,tas,12.241539,historical,MPI-ESM1-2-LR
1944,tas,11.944044,historical,MPI-ESM1-2-LR
1945,tas,11.884054,historical,MPI-ESM1-2-LR
1946,tas,12.375821,historical,MPI-ESM1-2-LR
1947,tas,11.983833,historical,MPI-ESM1-2-LR
1948,tas,11.84644,historical,MPI-ESM1-2-LR
1949,tas,12.07371,historical,MPI-ESM1-2-LR
1950,tas,11.895539,historical,MPI-ESM1-2-LR
1951,tas,12.483381,historical,MPI-ESM1-2-LR
1952,tas,12.171965,historical,MPI-ESM1-2-LR
1953,tas,11.93186,historical,MPI-ESM1-2-LR
1954,tas,12.209716,historical,MPI-ESM1-2-LR
1955,tas,12.080349,historical,MPI-ESM1-2-LR
1956,tas,11.800524,historical,MPI-ESM1-2-LR
1957,tas,11.963208,historical,MPI-ESM1-2-LR
1958,tas,12.089684,historical,MPI-ESM1-2-LR
1959,tas,12.125667,historical,MPI-ESM1-2-LR
1960,tas,12.337242,historical,MPI-ESM1-2-LR
1961,tas,12.279479,historical,MPI-ESM1-2-LR
1962,tas,11.971211,historical,MPI-ESM1-2-LR
1963,tas,11.709097,historical,MPI-ESM1-2-LR
1964,tas,11.796272,historical,MPI-ESM1-2-LR
1965,tas,11.658852,historical,MPI-ESM1-2-LR
1966,tas,12.084292,historical,MPI-ESM1-2-LR
1967,tas,11.889692,historical,MPI-ESM1-2-LR
1968,tas,11.813055,historical,MPI-ESM1-2-LR
1969,tas,11.863493,historical,MPI-ESM1-2-LR
1970,tas,12.118596,historical,MPI-ESM1-2-LR
1971,tas,11.928604,historical,MPI-ESM1-2-LR
1972,tas,11.942839,historical,MPI-ESM1-2-LR
1973,tas,11.834272,historical,MPI-ESM1-2-LR
1974,tas,12.012498,historical,MPI-ESM1-2-LR
1975,tas,11.826267,historical,MPI-ESM1-2-LR
1976,tas,11.944933,historical,MPI-ESM1-2-LR
1977,tas,12.198917,historical,MPI-ESM1-2-LR
1978,tas,12.092923,historical,MPI-ESM1-2-LR
1979,tas,12.080307,historical,MPI-ESM1-2-LR
1980,tas,12.290988,historical,MPI-ESM1-2-LR
1981,tas,11.964844,historical,MPI-ESM1-2-LR
1982,tas,12.278763,historical,MPI-ESM1-2-LR
1983,tas,12.42551,historical,MPI-ESM1-2-LR
1984,tas,12.150914,historical,MPI-ESM1-2-LR
1985,tas,12.531149,historical,MPI-ESM1-2-LR
1986,tas,12.21457,historical,MPI-ESM1-2-LR
1987,tas,12.092709,historical,MPI-ESM1-2-LR
1988,tas,12.254387,historical,MPI-ESM1-2-LR
1989,tas,12.265871,historical,MPI-ESM1-2-LR
1990,tas,12.529042,historical,MPI-ESM1-2-LR
1991,tas,12.420198,historical,MPI-ESM1-2-LR
1992,tas,12.097497,historical,MPI-ESM1-2-LR
1993,tas,12.374717,historical,MPI-ESM1-2-LR
1994,tas,12.247441,historical,MPI-ESM1-2-LR
1995,tas,12.12792,historical,MPI-ESM1-2-LR
1996,tas,12.664874,historical,MPI-ESM1-2-LR
1997,tas,12.720708,historical,MPI-ESM1-2-LR
1998,tas,12.479124,historical,MPI-ESM1-2-LR
1999,tas,12.439381,historical,MPI-ESM1-2-LR
2000,tas,12.356392,historical,MPI-ESM1-2-LR
2001,tas,12.846041,historical,MPI-ESM1-2-LR
2002,tas,12.957321,historical,MPI-ESM1-2-LR
2003,tas,12.670106,historical,MPI-ESM1-2-LR
2004,tas,12.30846,historical,MPI-ESM1-2-LR
2005,tas,12.61694,historical,MPI-ESM1-2-LR
2006,tas,12.38897,historical,MPI-ESM1-2-LR
2007,tas,12.626574,historical,MPI-ESM1-2-LR
2008,tas,12.905034,historical,MPI-ESM1-2-LR
2009,tas,12.477606,historical,MPI-ESM1-2-LR
2010,tas,12.723845,historical,MPI-ESM1-2-LR
2011,tas,12.746649,historical,MPI-ESM1-2-LR
2012,tas,12.611098,historical,MPI-ESM1-2-LR
2013,tas,12.532732,historical,MPI-ESM1-2-LR
2014,tas,12.77157,historical,MPI-ESM1-2-LR
1850,pr,2.691771,historical,MPI-ESM1-2-LR
1851,pr,2.823515,historical,MPI-ESM1-2-LR
1852,pr,2.555538,historical,MPI-ESM1-2-LR
1853,pr,3.00177,historical,MPI-ESM1-2-LR
1854,pr,2.703534,historical,MPI-ESM1-2-LR
1855,pr,2.858355,historical,MPI-ESM1-2-LR
1856,pr,2.867567,historical,MPI-ESM1-2-LR
1857,pr,2.915352,historical,MPI-ESM1-2-LR
1858,pr,2.587683,historical,MPI-ESM1-2-LR
1859,pr,2.964768,historical,MPI-ESM1-2-LR
1860,pr,2.727485,historical,MPI-ESM1-2-LR
1861,pr,2.572245,historical,MPI-ESM1-2-LR
1862,pr,2.842415,historical,MPI-ESM1-2-LR
1863,pr,2.811767,historical,MPI-ESM1-2-LR
1864,pr,2.827056,historical,MPI-ESM1-2-LR
1865,pr,2.728081,historical,MPI-ESM1-2-LR
1866,pr,2.793039,historical,MPI-ESM1-2-LR
1867,pr,2.658853,historical,MPI-ESM1-2-LR
1868,pr,2.761936,historical,MPI-ESM1-2-LR
1869,pr,2.814536,historical,MPI-ESM1-2-LR
1870,pr,2.964352,historical,MPI-ESM1-2-LR
1871,pr,2.809528,historical,MPI-ESM1-2-LR
1872,pr,2.827882,historical,MPI-ESM1-2-LR
1873,pr,2.894765,historical,MPI-ESM1-2-LR
1874,pr,2.662905,historical,MPI-ESM1-2-LR
1875,pr,2.626653,historical,MPI-ESM1-2-LR
1876,pr,2.667375,historical,MPI-ESM1-2-LR
1877,pr,2.989925,historical,MPI-ESM1-2-LR
1878,pr,2.665301,historical,MPI-ESM1-2-LR
1879,pr,2.687436,historical,MPI-ESM1-2-LR
1880,pr,2.773627,historical,MPI-ESM1-2-LR
1881,pr,3.00045,historical,MPI-ESM1-2-LR
1882,pr,2.905685,historical,MPI-ESM1-2-LR
1883,pr,2.740244,historical,MPI-ESM1-2-LR
1884,pr,2.807097,historical,MPI-ESM1-2-LR
1885,pr,2.755721,historical,MPI-ESM1-2-LR
1886,pr,2.748138,historical,MPI-ESM1-2-LR
1887,pr,2.770942,historical,MPI-ESM1-2-LR
1888,pr,2.724665,historical,MPI-ESM1-2-LR
1889,pr,2.844728,historical,MPI-ESM1-2-LR
1890,pr,2.644511,historical,MPI-ESM1-2-LR
1891,pr,2.98013,historical,MPI-ESM1-2-LR
1892,pr,2.675071,historical,MPI-ESM1-2-LR
1893,pr,2.651048,historical,MPI-ESM1-2-LR
1894,pr,2.665384,historical,MPI-ESM1-2-LR
1895,pr,2.807852,historical,MPI-ESM1-2-LR
1896,pr,2.831321,historical,MPI-ESM1-2-LR
1897,pr,2.998166,historical,MPI-ESM1-2-LR
1898,pr,2.687166,historical,MPI-ESM1-2-LR
1899,pr,2.768719,historical,MPI-ESM1-2-LR
1900,pr,2.767849,historical,MPI-ESM1-2-LR
1901,pr,3.008764,historical,MPI-ESM1-2-LR
1902,pr,2.821932,historical,MPI-ESM1-2-LR
1903,pr,2.612218,historical,MPI-ESM1-2-LR
1904,pr,2.644983,historical,MPI-ESM1-2-LR
1905,pr,2.880724,historical,MPI-ESM1-2-LR
1906,pr,2.746093,historical,MPI-ESM1-2-LR
1907,pr,2.851676,historical,MPI-ESM1-2-LR
1908,pr,2.745402,historical,MPI-ESM1-2-LR
1909,pr,2.93233,historical,MPI-ESM1-2-LR
1910,pr,2.668494,historical,MPI-ESM1-2-LR
1911,pr,2.773084,historical,MPI-ESM1-2-LR
1912,pr,2.729624,historical,MPI-ESM1-2-LR
1913,pr,2.836713,historical,MPI-ESM1-2-LR
1914,pr,2.965116,historical,MPI-ESM1-2-LR
1915,pr,2.858548,historical,MPI-ESM1-2-LR
1916,pr,3.015698,historical,MPI-ESM1-2-LR
1917,pr,2.90375,historical,MPI-ESM1-2-LR
1918,pr,2.649377,historical,MPI-ESM1-2-LR
1919,pr,2.569472,historical,MPI-ESM1-2-LR
1920,pr,2.767969,historical,MPI-ESM1-2-LR
1921,pr,2.651022,historical,MPI-ESM1-2-LR
1922,pr,2.707076,historical,MPI-ESM1-2-LR
1923,pr,2.609499,historical,MPI-ESM1-2-LR
1924,pr,2.790455,historical,MPI-ESM1-2-LR
1925,pr,2.817624,historical,MPI-ESM1-2-LR
1926,pr,2.777541,historical,MPI-ESM1-2-LR
1927,pr,2.751253,historical,MPI-ESM1-2-LR
1928,pr,2.896853,historical,MPI-ESM1-2-LR
1929,pr,2.934752,historical,MPI-ESM1-2-LR
1930,pr,2.875937,historical,MPI-ESM1-2-LR
1931,pr,3.129543,historical,MPI-ESM1-2-LR
1932,pr,2.83998,historical,MPI-ESM1-2-LR
1933,pr,2.710882,historical,MPI-ESM1-2-LR
1934,pr,2.951668,historical,MPI-ESM1-2-LR
1935,pr,2.761715,historical,MPI-ESM1-2-LR
1936,pr,2.851151,historical,MPI-ESM1-2-LR
1937,pr,2.95778,historical,MPI-ESM1-2-LR
1938,pr,2.703866,historical,MPI-ESM1-2-LR
1939,pr,2.789637,historical,MPI-ESM1-2-LR
1940,pr,2.883006,historical,MPI-ESM1-2-LR
1941,pr,2.748196,historical,MPI-ESM1-2-LR
1942,pr,2.913307,historical,MPI-ESM1-2-LR
1943,pr,2.858428,historical,MPI-ESM1-2-LR
1944,pr,2.909471,historical,MPI-ESM1-2-LR
1945,pr,2.866214,historical,MPI-ESM1-2-LR
1946,pr,2.923307,historical,MPI-ESM1-2-LR
1947,pr,2.91426,historical,MPI-ESM1-2-LR
1948,pr,2.829627,historical,MPI-ESM1-2-LR
1949,pr,2.784144,historical,MPI-ESM1-2-LR
1950,pr,2.801083,historical,MPI-ESM1-2-LR
1951,pr,2.880408,historical,MPI-ESM1-2-LR
1952,pr,2.870539,historical,MPI-ESM1-2-LR
1953,pr,2.800674,historical,MPI-ESM1-2-LR
1954,pr,2.874843,historical,MPI-ESM1-2-LR
1955,pr,2.930367,historical,MPI-ESM1-2-LR
1956,pr,2.853035,historical,MPI-ESM1-2-LR
1957,pr,2.683254,historical,MPI-ESM1-2-LR
1958,pr,2.693792,historical,MPI-ESM1-2-LR
1959,pr,2.969572,historical,MPI-ESM1-2-LR
1960,pr,2.867801,historical,MPI-ESM1-2-LR
1961,pr,3.037312,historical,MPI-ESM1-2-LR
1962,pr,2.852272,historical,MPI-ESM1-2-LR
1963,pr,2.58934,historical,MPI-ESM1-2-LR
1964,pr,2.762369,historical,MPI-ESM1-2-LR
1965,pr,2.668841,historical,MPI-ESM1-2-LR
1966,pr,2.763963,historical,MPI-ESM1-2-LR
1967,pr,2.694894,historical,MPI-ESM1-2-LR
1968,pr,2.706628,historical,MPI-ESM1-2-LR
1969,pr,2.818341,historical,MPI-ESM1-2-LR
1970,pr,2.595724,historical,MPI-ESM1-2-LR
1971,pr,2.827787,historical,MPI-ESM1-2-LR
1972,pr,2.628559,historical,MPI-ESM1-2-LR
1973,pr,2.662389,historical,MPI-ESM1-2-LR
1974,pr,2.627853,historical,MPI-ESM1-2-LR
1975,pr,2.677173,historical,MPI-ESM1-2-LR
1976,pr,2.877407,historical,MPI-ESM1-2-LR
1977,pr,2.77656,historical,MPI-ESM1-2-LR
1978,pr,2.778264,historical,MPI-ESM1-2-LR
