year,variable,value,scenario,model
1850,tas,11.48418,historical,MPI-ESM1-2-LR
1851,tas,11.375664,historical,MPI-ESM1-2-LR
1852,tas,11.544464,historical,MPI-ESM1-2-LR
1853,tas,11.712211,historical,MPI-ESM1-2-LR
1854,tas,11.48656,historical,MPI-ESM1-2-LR
1855,tas,11.383683,historical,MPI-ESM1-2-LR
1856,tas,11.391918,historical,MPI-ESM1-2-LR
1857,tas,11.451353,historical,MPI-ESM1-2-LR
1858,tas,11.676374,historical,MPI-ESM1-2-LR
1859,tas,11.572535,historical,MPI-ESM1-2-LR
1860,tas,11.372029,historical,MPI-ESM1-2-LR
1861,tas,11.708587,historical,MPI-ESM1-2-LR
1862,tas,11.40109,historical,MPI-ESM1-2-LR
1863,tas,11.414873,historical,MPI-ESM1-2-LR
1864,tas,11.788987,historical,MPI-ESM1-2-LR
1865,tas,11.858922,historical,MPI-ESM1-2-LR
1866,tas,11.503912,historical,MPI-ESM1-2-LR
1867,tas,11.742038,historical,MPI-ESM1-2-LR
1868,tas,11.476235,historical,MPI-ESM1-2-LR
1869,tas,11.187627,historical,MPI-ESM1-2-LR
1870,tas,11.556353,historical,MPI-ESM1-2-LR
1871,tas,11.706516,historical,MPI-ESM1-2-LR
1872,tas,11.635482,historical,MPI-ESM1-2-LR
1873,tas,11.578577,historical,MPI-ESM1-2-LR
1874,tas,11.582785,historical,MPI-ESM1-2-LR
1875,tas,11.268369,historical,MPI-ESM1-2-LR
1876,tas,11.310493,historical,MPI-ESM1-2-LR
1877,tas,11.529645,historical,MPI-ESM1-2-LR
1878,tas,11.257143,historical,MPI-ESM1-2-LR
1879,tas,11.831148,historical,MPI-ESM1-2-LR
1880,tas,11.534024,historical,MPI-ESM1-2-LR
1881,tas,11.571487,historical,MPI-ESM1-2-LR
1882,tas,11.236097,historical,MPI-ESM1-2-LR
1883,tas,11.593738,historical,MPI-ESM1-2-LR
1884,tas,11.447805,historical,MPI-ESM1-2-LR
1885,tas,11.274233,historical,MPI-ESM1-2-LR
1886,tas,11.541263,historical,MPI-ESM1-2-LR
1887,tas,11.371685,historical,MPI-ESM1-2-LR
1888,tas,11.26809,historical,MPI-ESM1-2-LR
1889,tas,11.408524,historical,MPI-ESM1-2-LR
1890,tas,11.479135,historical,MPI-ESM1-2-LR
1891,tas,11.328011,historical,MPI-ESM1-2-LR
1892,tas,11.552562,historical,MPI-ESM1-2-LR
1893,tas,11.287748,historical,MPI-ESM1-2-LR
1894,tas,11.567898,historical,MPI-ESM1-2-LR
1895,tas,11.569463,historical,MPI-ESM1-2-LR
1896,tas,11.38909,historical,MPI-ESM1-2-LR
1897,tas,11.872179,historical,MPI-ESM1-2-LR
1898,tas,11.472411,historical,MPI-ESM1-2-LR
1899,tas,11.529992,historical,MPI-ESM1-2-LR
1900,tas,11.369263,historical,MPI-ESM1-2-LR
1901,tas,11.144378,historical,MPI-ESM1-2-LR
1902,tas,11.705699,historical,MPI-ESM1-2-LR
1903,tas,11.287113,historical,MPI-ESM1-2-LR
1904,tas,11.347794,historical,MPI-ESM1-2-LR
1905,tas,11.489834,historical,MPI-ESM1-2-LR
1906,tas,11.460404,historical,MPI-ESM1-2-LR
1907,tas,11.406927,historical,MPI-ESM1-2-LR
1908,tas,11.386151,historical,MPI-ESM1-2-LR
