year,variable,value,scenario,model
1850,tas,11.833279,historical,MPI-ESM1-2-LR
1851,tas,11.956129,historical,MPI-ESM1-2-LR
1852,tas,12.104121,historical,MPI-ESM1-2-LR
1853,tas,12.540892,historical,MPI-ESM1-2-LR
1854,tas,12.434689,historical,MPI-ESM1-2-LR
1855,tas,11.91204,historical,MPI-ESM1-2-LR
1856,tas,12.236075,historical,MPI-ESM1-2-LR
1857,tas,11.84808,historical,MPI-ESM1-2-LR
1858,tas,12.034158,historical,MPI-ESM1-2-LR
1859,tas,12.229022,historical,MPI-ESM1-2-LR
1860,tas,11.947819,historical,MPI-ESM1-2-LR
1861,tas,12.151932,historical,MPI-ESM1-2-LR
1862,tas,11.751135,historical,MPI-ESM1-2-LR
1863,tas,12.111268,historical,MPI-ESM1-2-LR
1864,tas,12.320727,historical,MPI-ESM1-2-LR
1865,tas,12.24405,historical,MPI-ESM1-2-LR
1866,tas,12.077042,historical,MPI-ESM1-2-LR
1867,tas,11.94957,historical,MPI-ESM1-2-LR
1868,tas,12.110472,historical,MPI-ESM1-2-LR
1869,tas,11.791623,historical,MPI-ESM1-2-LR
1870,tas,12.023211,historical,MPI-ESM1-2-LR
1871,tas,12.314001,historical,MPI-ESM1-2-LR
1872,tas,11.886784,historical,MPI-ESM1-2-LR
1873,tas,11.969901,historical,MPI-ESM1-2-LR
1874,tas,11.863497,historical,MPI-ESM1-2-LR
1875,tas,11.468977,historical,MPI-ESM1-2-LR
1876,tas,11.584883,historical,MPI-ESM1-2-LR
1877,tas,11.792777,historical,MPI-ESM1-2-LR
1878,tas,11.845785,historical,MPI-ESM1-2-LR
1879,tas,11.880101,historical,MPI-ESM1-2-LR
1880,tas,11.85,historical,MPI-ESM1-2-LR
1881,tas,11.929914,historical,MPI-ESM1-2-LR
1882,tas,11.577837,historical,MPI-ESM1-2-LR
1883,tas,11.845834,historical,MPI-ESM1-2-LR
1884,tas,11.730633,historical,MPI-ESM1-2-LR
1885,tas,11.74795,historical,MPI-ESM1-2-LR
1886,tas,11.660828,historical,MPI-ESM1-2-LR
1887,tas,11.92021,historical,MPI-ESM1-2-LR
1888,tas,11.761194,historical,MPI-ESM1-2-LR
1889,tas,12.004955,historical,MPI-ESM1-2-LR
1890,tas,12.008675,historical,MPI-ESM1-2-LR
1891,tas,11.756085,historical,MPI-ESM1-2-LR
1892,tas,12.037863,historical,MPI-ESM1-2-LR
1893,tas,11.882463,historical,MPI-ESM1-2-LR
1894,tas,12.011342,historical,MPI-ESM1-2-LR
1895,tas,12.039559,historical,MPI-ESM1-2-LR
1896,tas,12.009176,historical,MPI-ESM1-2-LR
1897,tas,12.274775,historical,MPI-ESM1-2-LR
1898,tas,12.067708,historical,MPI-ESM1-2-LR
1899,tas,11.852757,historical,MPI-ESM1-2-LR
1900,tas,11.555215,historical,MPI-ESM1-2-LR
1901,tas,12.289632,historical,MPI-ESM1-2-LR
1902,tas,11.808131,historical,MPI-ESM1-2-LR
1903,tas,11.767448,historical,MPI-ESM1-2-LR
1904,tas,11.917003,historical,MPI-ESM1-2-LR
1905,tas,12.423235,historical,MPI-ESM1-2-LR
1906,tas,12.058079,historical,MPI-ESM1-2-LR
1907,tas,11.86791,historical,MPI-ESM1-2-LR
1908,tas,11.674459,historical,MPI-ESM1-2-LR
1909,tas,11.953326,historical,MPI-ESM1-2-LR
1910,tas,12.156155,historical,MPI-ESM1-2-LR
1911,tas,12.128671,historical,MPI-ESM1-2-LR
1912,tas,12.006215,historical,MPI-ESM1-2-LR
1913,tas,12.039228,historical,MPI-ESM1-2-LR
1914,tas,12.104687,historical,MPI-ESM1-2-LR
1915,tas,12.054606,historical,MPI-ESM1-2-LR
1916,tas,11.725731,historical,MPI-ESM1-2-LR
1917,tas,11.912515,historical,MPI-ESM1-2-LR
1918,tas,11.636588,historical,MPI-ESM1-2-LR
1919,tas,11.802625,historical,MPI-ESM1-2-LR
1920,tas,12.026693,historical,MPI-ESM1-2-LR
1921,tas,11.933157,historical,MPI-ESM1-2-LR
