year,variable,value,scenario,model
1850,tas,15.1445,historical,MPI-ESM1-2-LR
1851,tas,15.085226,historical,MPI-ESM1-2-LR
1852,tas,15.189295,historical,MPI-ESM1-2-LR
1853,tas,15.330956,historical,MPI-ESM1-2-LR
1854,tas,15.293345,historical,MPI-ESM1-2-LR
1855,tas,15.334901,historical,MPI-ESM1-2-LR
1856,tas,14.953826,historical,MPI-ESM1-2-LR
1857,tas,15.223624,historical,MPI-ESM1-2-LR
1858,tas,15.250352,historical,MPI-ESM1-2-LR
1859,tas,15.137877,historical,MPI-ESM1-2-LR
1860,tas,15.253479,historical,MPI-ESM1-2-LR
1861,tas,15.308635,historical,MPI-ESM1-2-LR
1862,tas,15.111275,historical,MPI-ESM1-2-LR
1863,tas,15.086278,historical,MPI-ESM1-2-LR
1864,tas,15.352009,historical,MPI-ESM1-2-LR
1865,tas,15.370345,historical,MPI-ESM1-2-LR
1866,tas,15.163348,historical,MPI-ESM1-2-LR
1867,tas,15.272738,historical,MPI-ESM1-2-LR
1868,tas,15.070881,historical,MPI-ESM1-2-LR
1869,tas,15.028045,historical,MPI-ESM1-2-LR
1870,tas,15.445326,historical,MPI-ESM1-2-LR
1871,tas,15.389476,historical,MPI-ESM1-2-LR
1872,tas,15.255347,historical,MPI-ESM1-2-LR
1873,tas,15.328756,historical,MPI-ESM1-2-LR
1874,tas,15.121678,historical,MPI-ESM1-2-LR
1875,tas,15.036644,historical,MPI-ESM1-2-LR
1876,tas,15.083286,historical,MPI-ESM1-2-LR
1877,tas,14.980733,historical,MPI-ESM1-2-LR
1878,tas,15.259836,historical,MPI-ESM1-2-LR
1879,tas,15.139528,historical,MPI-ESM1-2-LR
1880,tas,15.260894,historical,MPI-ESM1-2-LR
1881,tas,14.929844,historical,MPI-ESM1-2-LR
1882,tas,15.191887,historical,MPI-ESM1-2-LR
1883,tas,15.275388,historical,MPI-ESM1-2-LR
1884,tas,14.84821,historical,MPI-ESM1-2-LR
1885,tas,14.891227,historical,MPI-ESM1-2-LR
1886,tas,14.921992,historical,MPI-ESM1-2-LR
1887,tas,14.975012,historical,MPI-ESM1-2-LR
1888,tas,15.183644,historical,MPI-ESM1-2-LR
1889,tas,15.422389,historical,MPI-ESM1-2-LR
1890,tas,15.38159,historical,MPI-ESM1-2-LR
1891,tas,15.14376,historical,MPI-ESM1-2-LR
1892,tas,15.120947,historical,MPI-ESM1-2-LR
1893,tas,15.246878,historical,MPI-ESM1-2-LR
1894,tas,15.257923,historical,MPI-ESM1-2-LR
1895,tas,15.020828,historical,MPI-ESM1-2-LR
1896,tas,15.325514,historical,MPI-ESM1-2-LR
1897,tas,15.389643,historical,MPI-ESM1-2-LR
