year,variable,value,scenario,model
1850,tas,12.560499,historical,MPI-ESM1-2-LR
1851,tas,12.311724,historical,MPI-ESM1-2-LR
1852,tas,12.418485,historical,MPI-ESM1-2-LR
1853,tas,12.617594,historical,MPI-ESM1-2-LR
1854,tas,12.471164,historical,MPI-ESM1-2-LR
1855,tas,12.331079,historical,MPI-ESM1-2-LR
1856,tas,12.264345,historical,MPI-ESM1-2-LR
1857,tas,12.634975,historical,MPI-ESM1-2-LR
1858,tas,12.459905,historical,MPI-ESM1-2-LR
1859,tas,12.539336,historical,MPI-ESM1-2-LR
1860,tas,12.573999,historical,MPI-ESM1-2-LR
1861,tas,12.66255,historical,MPI-ESM1-2-LR
1862,tas,12.218317,historical,MPI-ESM1-2-LR
1863,tas,12.486421,historical,MPI-ESM1-2-LR
1864,tas,12.459246,historical,MPI-ESM1-2-LR
1865,tas,12.535841,historical,MPI-ESM1-2-LR
1866,tas,12.025431,historical,MPI-ESM1-2-LR
1867,tas,12.420056,historical,MPI-ESM1-2-LR
1868,tas,12.379317,historical,MPI-ESM1-2-LR
1869,tas,12.545947,historical,MPI-ESM1-2-LR
1870,tas,12.778985,historical,MPI-ESM1-2-LR
1871,tas,12.338422,historical,MPI-ESM1-2-LR
1872,tas,12.328662,historical,MPI-ESM1-2-LR
1873,tas,12.591064,historical,MPI-ESM1-2-LR
1874,tas,12.010387,historical,MPI-ESM1-2-LR
1875,tas,12.154488,historical,MPI-ESM1-2-LR
1876,tas,12.208281,historical,MPI-ESM1-2-LR
1877,tas,12.383575,historical,MPI-ESM1-2-LR
1878,tas,12.346883,historical,MPI-ESM1-2-LR
1879,tas,12.407714,historical,MPI-ESM1-2-LR
1880,tas,12.071377,historical,MPI-ESM1-2-LR
1881,tas,12.355733,historical,MPI-ESM1-2-LR
1882,tas,12.624479,historical,MPI-ESM1-2-LR
1883,tas,12.244033,historical,MPI-ESM1-2-LR
1884,tas,11.821091,historical,MPI-ESM1-2-LR
1885,tas,12.330554,historical,MPI-ESM1-2-LR
1886,tas,12.358025,historical,MPI-ESM1-2-LR
1887,tas,12.360641,historical,MPI-ESM1-2-LR
1888,tas,12.438994,historical,MPI-ESM1-2-LR
1889,tas,12.724701,historical,MPI-ESM1-2-LR
1890,tas,12.300938,historical,MPI-ESM1-2-LR
1891,tas,12.115559,historical,MPI-ESM1-2-LR
1892,tas,12.426982,historical,MPI-ESM1-2-LR
1893,tas,12.387116,historical,MPI-ESM1-2-LR
1894,tas,12.483656,historical,MPI-ESM1-2-LR
1895,tas,12.008759,historical,MPI-ESM1-2-LR
1896,tas,12.56952,historical,MPI-ESM1-2-LR
