year,variable,value,scenario,model
1850,tas,11.601692,historical,MPI-ESM1-2-LR
1851,tas,11.123275,historical,MPI-ESM1-2-LR
1852,tas,11.421925,historical,MPI-ESM1-2-LR
1853,tas,11.766619,historical,MPI-ESM1-2-LR
1854,tas,11.986716,historical,MPI-ESM1-2-LR
1855,tas,11.525192,historical,MPI-ESM1-2-LR
1856,tas,11.609014,historical,MPI-ESM1-2-LR
1857,tas,11.359411,historical,MPI-ESM1-2-LR
1858,tas,11.526037,historical,MPI-ESM1-2-LR
1859,tas,11.642944,historical,MPI-ESM1-2-LR
1860,tas,11.432869,historical,MPI-ESM1-2-LR
1861,tas,11.814574,historical,MPI-ESM1-2-LR
1862,tas,11.636366,historical,MPI-ESM1-2-LR
1863,tas,11.55266,historical,MPI-ESM1-2-LR
1864,tas,11.809061,historical,MPI-ESM1-2-LR
1865,tas,11.937935,historical,MPI-ESM1-2-LR
1866,tas,11.758944,historical,MPI-ESM1-2-LR
1867,tas,11.909242,historical,MPI-ESM1-2-LR
1868,tas,11.509402,historical,MPI-ESM1-2-LR
1869,tas,11.358567,historical,MPI-ESM1-2-LR
1870,tas,11.75885,historical,MPI-ESM1-2-LR
1871,tas,11.555726,historical,MPI-ESM1-2-LR
1872,tas,11.647026,historical,MPI-ESM1-2-LR
1873,tas,11.720283,historical,MPI-ESM1-2-LR
1874,tas,11.55767,historical,MPI-ESM1-2-LR
1875,tas,11.349019,historical,MPI-ESM1-2-LR
1876,tas,11.040799,historical,MPI-ESM1-2-LR
1877,tas,11.410067,historical,MPI-ESM1-2-LR
1878,tas,11.448704,historical,MPI-ESM1-2-LR
1879,tas,11.719707,historical,MPI-ESM1-2-LR
1880,tas,11.702284,historical,MPI-ESM1-2-LR
1881,tas,11.454562,historical,MPI-ESM1-2-LR
1882,tas,11.168334,historical,MPI-ESM1-2-LR
1883,tas,11.515751,historical,MPI-ESM1-2-LR
1884,tas,11.454888,historical,MPI-ESM1-2-LR
1885,tas,11.181193,historical,MPI-ESM1-2-LR
1886,tas,11.461519,historical,MPI-ESM1-2-LR
1887,tas,11.567262,historical,MPI-ESM1-2-LR
1888,tas,11.416451,historical,MPI-ESM1-2-LR
1889,tas,11.853022,historical,MPI-ESM1-2-LR
1890,tas,11.841394,historical,MPI-ESM1-2-LR
1891,tas,11.531596,historical,MPI-ESM1-2-LR
1892,tas,11.158603,historical,MPI-ESM1-2-LR
1893,tas,11.459765,historical,MPI-ESM1-2-LR
1894,tas,11.593141,historical,MPI-ESM1-2-LR
1895,tas,11.575275,historical,MPI-ESM1-2-LR
1896,tas,11.666406,historical,MPI-ESM1-2-LR
1897,tas,11.729509,historical,MPI-ESM1-2-LR
1898,tas,11.478601,historical,MPI-ESM1-2-LR
1899,tas,11.495816,historical,MPI-ESM1-2-LR
1900,tas,11.504588,historical,MPI-ESM1-2-LR
1901,tas,11.490403,historical,MPI-ESM1-2-LR
1902,tas,11.683398,historical,MPI-ESM1-2-LR
1903,tas,11.183456,historical,MPI-ESM1-2-LR
1904,tas,11.285641,historical,MPI-ESM1-2-LR
1905,tas,11.453042,historical,MPI-ESM1-2-LR
1906,tas,11.571798,historical,MPI-ESM1-2-LR
1907,tas,11.372168,historical,MPI-ESM1-2-LR
1908,tas,11.595911,historical,MPI-ESM1-2-LR
1909,tas,11.28525,historical,MPI-ESM1-2-LR
1910,tas,11.494584,historical,MPI-ESM1-2-LR
1911,tas,11.489648,historical,MPI-ESM1-2-LR
1912,tas,11.477127,historical,MPI-ESM1-2-LR
1913,tas,11.491542,historical,MPI-ESM1-2-LR
1914,tas,11.732847,historical,MPI-ESM1-2-LR
1915,tas,11.541212,historical,MPI-ESM1-2-LR
1916,tas,11.412958,historical,MPI-ESM1-2-LR
1917,tas,11.392579,historical,MPI-ESM1-2-LR
1918,tas,11.39726,historical,MPI-ESM1-2-LR
1919,tas,11.540268,historical,MPI-ESM1-2-LR
1920,tas,11.739386,historical,MPI-ESM1-2-LR
1921,tas,11.70964,historical,MPI-ESM1-2-LR
1922,tas,11.62943,historical,MPI-ESM1-2-LR
1923,tas,11.732042,historical,MPI-ESM1-2-LR
1924,tas,11.727667,historical,MPI-ESM1-2-LR
1925,tas,11.54587,historical,MPI-ESM1-2-LR
1926,tas,11.464221,historical,MPI-ESM1-2-LR
1927,tas,11.486761,historical,MPI-ESM1-2-LR
1928,tas,11.739192,historical,MPI-ESM1-2-LR
1929,tas,12.026568,historical,MPI-ESM1-2-LR
1930,tas,11.699756,historical,MPI-ESM1-2-LR
1931,tas,11.688042,historical,MPI-ESM1-2-LR
1932,tas,11.486465,historical,MPI-ESM1-2-LR
1933,tas,11.336577,historical,MPI-ESM1-2-LR
1934,tas,11.671441,historical,MPI-ESM1-2-LR
1935,tas,12.017707,historical,MPI-ESM1-2-LR
1936,tas,11.551743,historical,MPI-ESM1-2-LR
1937,tas,11.607538,historical,MPI-ESM1-2-LR
1938,tas,11.874169,historical,MPI-ESM1-2-LR
1939,tas,11.641022,historical,MPI-ESM1-2-LR
1940,tas,12.009555,historical,MPI-ESM1-2-LR
1941,tas,11.886586,historical,MPI-ESM1-2-LR
1942,tas,11.838609,historical,MPI-ESM1-2-LR
1943,tas,12.28542,historical,MPI-ESM1-2-LR
1944,tas,11.965596,historical,MPI-ESM1-2-LR
1945,tas,11.76011,historical,MPI-ESM1-2-LR
1946,tas,12.058063,historical,MPI-ESM1-2-LR
1947,tas,11.971107,historical,MPI-ESM1-2-LR
1948,tas,11.796494,historical,MPI-ESM1-2-LR
1949,tas,11.7224,historical,MPI-ESM1-2-LR
1950,tas,11.85889,historical,MPI-ESM1-2-LR
1951,tas,11.992254,historical,MPI-ESM1-2-LR
1952,tas,11.967706,historical,MPI-ESM1-2-LR
1953,tas,11.902223,historical,MPI-ESM1-2-LR
1954,tas,11.852127,historical,MPI-ESM1-2-LR
1955,tas,11.802044,historical,MPI-ESM1-2-LR
1956,tas,11.491703,historical,MPI-ESM1-2-LR
1957,tas,11.820467,historical,MPI-ESM1-2-LR
1958,tas,11.90138,historical,MPI-ESM1-2-LR
1959,tas,11.542941,historical,MPI-ESM1-2-LR
1960,tas,11.856373,historical,MPI-ESM1-2-LR
1961,tas,12.122542,historical,MPI-ESM1-2-LR
1962,tas,11.945256,historical,MPI-ESM1-2-LR
1963,tas,11.813343,historical,MPI-ESM1-2-LR
1964,tas,11.519415,historical,MPI-ESM1-2-LR
1965,tas,11.941523,historical,MPI-ESM1-2-LR
1966,tas,11.700427,historical,MPI-ESM1-2-LR
1967,tas,11.796822,historical,MPI-ESM1-2-LR
1968,tas,11.988624,historical,MPI-ESM1-2-LR
1969,tas,11.81343,historical,MPI-ESM1-2-LR
